T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.1100,1.63378153e-01,5.09202024e+00,5.09202024e+00,1.52385718e-01,4.74941813e+00,4.74941813e+00,1.33517430e-01,4.16134867e+00,4.16134867e+00,1.57786239e-01,1.66316330e-01,1.55126208e-01,1.60623851e-01
1.1200,1.56561404e-01,4.96868318e+00,4.96868318e+00,1.50041866e-01,4.76177699e+00,4.76177699e+00,1.30748979e-01,4.14949172e+00,4.14949172e+00,1.53266974e-01,1.59402816e-01,1.52764955e-01,1.56048595e-01
1.1300,1.49402396e-01,4.82731213e+00,4.82731213e+00,1.45886706e-01,4.71371736e+00,4.71371736e+00,1.26378002e-01,4.08337535e+00,4.08337535e+00,1.47634086e-01,1.52138533e-01,1.48558457e-01,1.50337839e-01
1.1400,1.42354868e-01,4.68212871e+00,4.68212871e+00,1.40666254e-01,4.62658929e+00,4.62658929e+00,1.23208781e-01,4.05240355e+00,4.05240355e+00,1.41508042e-01,1.44985435e-01,1.43265617e-01,1.44122961e-01
1.1500,1.35877941e-01,4.54858552e+00,4.54858552e+00,1.36577481e-01,4.57200298e+00,4.57200298e+00,1.20645752e-01,4.03867999e+00,4.03867999e+00,1.36227262e-01,1.38411257e-01,1.39123839e-01,1.38767091e-01
1.1600,1.30711529e-01,4.45278794e+00,4.45278794e+00,1.34863536e-01,4.59422924e+00,4.59422924e+00,1.18104575e-01,4.02332247e+00,4.02332247e+00,1.32771303e-01,1.33170112e-01,1.37400215e-01,1.35268629e-01
1.1700,1.27878354e-01,4.43242432e+00,4.43242432e+00,1.33295020e-01,4.62017275e+00,4.62017275e+00,1.16140272e-01,4.02556766e+00,4.02556766e+00,1.30558599e-01,1.30304776e-01,1.35824220e-01,1.33035877e-01
1.1800,1.27997274e-01,4.51344069e+00,4.51344069e+00,1.32291846e-01,4.66487590e+00,4.66487590e+00,1.14815232e-01,4.04861544e+00,4.04861544e+00,1.30126845e-01,1.30447108e-01,1.34823876e-01,1.32617438e-01
1.1900,1.31443988e-01,4.71463531e+00,4.71463531e+00,1.33842354e-01,4.80065994e+00,4.80065994e+00,1.13826590e-01,4.08273416e+00,4.08273416e+00,1.32637751e-01,1.33981523e-01,1.36426190e-01,1.35198331e-01
1.2000,1.37585431e-01,5.01901916e+00,5.01901916e+00,1.37007083e-01,4.99792143e+00,4.99792143e+00,1.12718114e-01,4.11187705e+00,4.11187705e+00,1.37295952e-01,1.40264281e-01,1.39674672e-01,1.39969166e-01
1.2100,1.45375671e-01,5.39283159e+00,5.39283159e+00,1.40504961e-01,5.21214853e+00,5.21214853e+00,1.10792128e-01,4.10992627e+00,4.10992627e+00,1.42919568e-01,1.48230252e-01,1.43263901e-01,1.45725921e-01
1.2200,1.53628587e-01,5.79450799e+00,5.79450799e+00,1.43689314e-01,5.41962205e+00,5.41962205e+00,1.07611889e-01,4.05886667e+00,4.05886667e+00,1.48575861e-01,1.56670646e-01,1.46534562e-01,1.51517868e-01
1.2300,1.61257344e-01,6.18336789e+00,6.18336789e+00,1.45792901e-01,5.59038817e+00,5.59038817e+00,1.06969086e-01,4.10169978e+00,4.10169978e+00,1.53330284e-01,1.64477158e-01,1.48703938e-01,1.56391819e-01
1.2400,1.67660988e-01,6.53493481e+00,6.53493481e+00,1.46447487e-01,5.70809459e+00,5.70809459e+00,1.11818750e-01,4.35836776e+00,4.35836776e+00,1.56695661e-01,1.71036428e-01,1.49395845e-01,1.59850342e-01
1.2500,1.72439163e-01,6.83112634e+00,6.83112634e+00,1.47413525e-01,5.83974311e+00,5.83974311e+00,1.15572596e-01,4.57837415e+00,4.57837415e+00,1.59436084e-01,1.75939365e-01,1.50405752e-01,1.62672347e-01
1.2600,1.75408882e-01,7.06154265e+00,7.06154265e+00,1.49247782e-01,6.00835922e+00,6.00835922e+00,1.18103268e-01,4.75455548e+00,4.75455548e+00,1.61800453e-01,1.78998431e-01,1.52301973e-01,1.65111521e-01
1.2700,1.76533977e-01,7.22126367e+00,7.22126367e+00,1.50632711e-01,6.16175165e+00,6.16175165e+00,1.19380404e-01,4.88335098e+00,4.88335098e+00,1.63069898e-01,1.80175813e-01,1.53740213e-01,1.66433974e-01
1.2800,1.75871104e-01,7.30907530e+00,7.30907530e+00,1.52037871e-01,6.31858347e+00,6.31858347e+00,1.19507606e-01,4.96664928e+00,4.96664928e+00,1.63520850e-01,1.79528427e-01,1.55199571e-01,1.66921344e-01
1.2900,1.73582737e-01,7.32832164e+00,7.32832164e+00,1.53681758e-01,6.48814148e+00,6.48814148e+00,1.18576549e-01,5.00606860e+00,5.00606860e+00,1.63329423e-01,1.77221265e-01,1.56903135e-01,1.66753027e-01
1.3000,1.69928341e-01,7.28688084e+00,7.28688084e+00,1.55713867e-01,6.67733460e+00,6.67733460e+00,1.16835271e-01,5.01013952e+00,5.01013952e+00,1.62665913e-01,1.73518463e-01,1.59003676e-01,1.66102599e-01
1.3100,1.65229602e-01,7.19598382e+00,7.19598382e+00,1.58028387e-01,6.88236068e+00,6.88236068e+00,1.14608603e-01,4.99136745e+00,4.99136745e+00,1.61588884e-01,1.68747876e-01,1.61393324e-01,1.65029636e-01
1.3200,1.59892331e-01,7.07140685e+00,7.07140685e+00,1.60464836e-01,7.09672650e+00,7.09672650e+00,1.12251449e-01,4.96443862e+00,4.96443862e+00,1.60178328e-01,1.63323505e-01,1.63908296e-01,1.63615639e-01
1.3300,1.54402353e-01,6.93358965e+00,6.93358965e+00,1.62825245e-01,7.31182789e+00,7.31182789e+00,1.10073378e-01,4.94295338e+00,4.94295338e+00,1.58557879e-01,1.57741361e-01,1.66346400e-01,1.61986751e-01
1.3400,1.49149586e-01,6.79991067e+00,6.79991067e+00,1.65167149e-01,7.53017082e+00,7.53017082e+00,1.08239067e-01,4.93475044e+00,4.93475044e+00,1.56954172e-01,1.52399780e-01,1.68766390e-01,1.60374439e-01
1.3500,1.44268406e-01,6.67699361e+00,6.67699361e+00,1.67533487e-01,7.75374215e+00,7.75374215e+00,1.06593409e-01,4.93332900e+00,4.93332900e+00,1.55466360e-01,1.47436208e-01,1.71212137e-01,1.58880044e-01
1.3600,1.39847481e-01,6.56969639e+00,6.56969639e+00,1.70070766e-01,7.98951318e+00,7.98951318e+00,1.04930467e-01,4.92937954e+00,4.92937954e+00,1.54220518e-01,1.42941460e-01,1.73833402e-01,1.57632485e-01
1.3700,1.35841089e-01,6.47672975e+00,6.47672975e+00,1.72853423e-01,8.24143061e+00,8.24143061e+00,1.03283317e-01,4.92441675e+00,4.92441675e+00,1.53233799e-01,1.38869020e-01,1.76706368e-01,1.56649418e-01
1.3800,1.31983930e-01,6.38606574e+00,6.38606574e+00,1.75823065e-01,8.50723001e+00,8.50723001e+00,1.01842052e-01,4.92764566e+00,4.92764566e+00,1.52334563e-01,1.34947841e-01,1.79771454e-01,1.55755480e-01
1.3900,1.28227817e-01,6.29559355e+00,6.29559355e+00,1.78813120e-01,8.77917722e+00,8.77917722e+00,1.01126999e-01,4.96502631e+00,4.96502631e+00,1.51422640e-01,1.31128716e-01,1.82858412e-01,1.54848277e-01
1.4000,1.24332630e-01,6.19350816e+00,6.19350816e+00,1.81590577e-01,9.04575674e+00,9.04575674e+00,1.01744446e-01,5.06829991e+00,5.06829991e+00,1.50258557e-01,1.27166106e-01,1.85728932e-01,1.53682872e-01
1.4100,1.20249271e-01,6.07696734e+00,6.07696734e+00,1.83894054e-01,9.29334665e+00,9.29334665e+00,1.04050641e-01,5.25834661e+00,5.25834661e+00,1.48704828e-01,1.23009713e-01,1.88115526e-01,1.52118496e-01
1.4200,1.16220249e-01,5.95793041e+00,5.95793041e+00,1.85480607e-01,9.50850272e+00,9.50850272e+00,1.08036040e-01,5.53837405e+00,5.53837405e+00,1.46821669e-01,1.18907560e-01,1.89769396e-01,1.50216563e-01
1.4300,1.12369204e-01,5.84288101e+00,5.84288101e+00,1.86182417e-01,9.68095941e+00,9.68095941e+00,1.13363478e-01,5.89458043e+00,5.89458043e+00,1.44641523e-01,1.14986193e-01,1.90518456e-01,1.48010108e-01
1.4400,1.09004460e-01,5.74840882e+00,5.74840882e+00,1.85978763e-01,9.80769010e+00,9.80769010e+00,1.19404215e-01,6.29684553e+00,6.29684553e+00,1.42381581e-01,1.11561255e-01,1.90341058e-01,1.45721266e-01
1.4500,1.06384084e-01,5.68933894e+00,5.68933894e+00,1.84966308e-01,9.89185578e+00,9.89185578e+00,1.25500651e-01,6.71167824e+00,6.71167824e+00,1.40276410e-01,1.08897155e-01,1.89335696e-01,1.43590106e-01
1.4600,1.04635052e-01,5.67417607e+00,5.67417607e+00,1.83221307e-01,9.93577140e+00,9.93577140e+00,1.30959759e-01,7.10171898e+00,7.10171898e+00,1.38460720e-01,1.07124258e-01,1.87580033e-01,1.41754618e-01
1.4700,1.03726560e-01,5.70315689e+00,5.70315689e+00,1.80832244e-01,9.94262851e+00,9.94262851e+00,1.35276407e-01,7.43784978e+00,7.43784978e+00,1.36956587e-01,1.06211460e-01,1.85164307e-01,1.40237553e-01
1.4800,1.03496115e-01,5.76911153e+00,5.76911153e+00,1.77964499e-01,9.92015051e+00,9.92015051e+00,1.38197766e-01,7.70346135e+00,7.70346135e+00,1.35715269e-01,1.05992768e-01,1.82257563e-01,1.38989149e-01
1.4900,1.03703499e-01,5.86000783e+00,5.86000783e+00,1.74576194e-01,9.86483452e+00,9.86483452e+00,1.39656655e-01,7.89162463e+00,7.89162463e+00,1.34551708e-01,1.06222468e-01,1.78816668e-01,1.37819983e-01
1.5000,1.04161094e-01,5.96610790e+00,5.96610790e+00,1.70671635e-01,9.77567869e+00,9.77567869e+00,1.39767966e-01,8.00558763e+00,8.00558763e+00,1.33331707e-01,1.06708574e-01,1.74845770e-01,1.36592616e-01
1.5100,1.04567399e-01,6.07049451e+00,6.07049451e+00,1.66306583e-01,9.65466486e+00,9.65466486e+00,1.38836463e-01,8.05993061e+00,8.05993061e+00,1.31872085e-01,1.07142285e-01,1.70401745e-01,1.35119326e-01
1.5200,1.04700874e-01,6.16002082e+00,6.16002082e+00,1.61658942e-01,9.51111878e+00,9.51111878e+00,1.37078278e-01,8.06492833e+00,8.06492833e+00,1.30099318e-01,1.07296544e-01,1.65666676e-01,1.33324648e-01
1.5300,1.04476402e-01,6.22897525e+00,6.22897525e+00,1.56734038e-01,9.34462161e+00,9.34462161e+00,1.34829677e-01,8.03866427e+00,8.03866427e+00,1.27964872e-01,1.07083972e-01,1.60645879e-01,1.31158678e-01
1.5400,1.03690897e-01,6.26424102e+00,6.26424102e+00,1.51610262e-01,9.15917646e+00,9.15917646e+00,1.32224562e-01,7.98803513e+00,7.98803513e+00,1.25381833e-01,1.06296202e-01,1.55419574e-01,1.28532138e-01
1.5500,1.02311047e-01,6.26243417e+00,6.26243417e+00,1.46338593e-01,8.95734953e+00,8.95734953e+00,1.29502160e-01,7.92679560e+00,7.92679560e+00,1.22360347e-01,1.04898797e-01,1.50039931e-01,1.25455204e-01
1.5600,1.00403828e-01,6.22626488e+00,6.22626488e+00,1.45493946e-01,9.02240347e+00,9.02240347e+00,1.26752609e-01,7.86021143e+00,7.86021143e+00,1.20864177e-01,1.02960140e-01,1.49198266e-01,1.23941415e-01
1.5700,9.80139383e-02,6.15724103e+00,6.15724103e+00,1.44976910e-01,9.10745752e+00,9.10745752e+00,1.24038865e-01,7.79212836e+00,7.79212836e+00,1.19204689e-01,1.00525810e-01,1.48692334e-01,1.22259630e-01
1.5800,9.60959724e-02,6.11489870e+00,6.11489870e+00,1.44221410e-01,9.17727651e+00,9.17727651e+00,1.21421890e-01,7.72646908e+00,7.72646908e+00,1.17724664e-01,9.85747813e-02,1.47941621e-01,1.20761388e-01
1.5900,9.53435284e-02,6.14506221e+00,6.14506221e+00,1.43158699e-01,9.22683612e+00,9.22683612e+00,1.18851096e-01,7.66016733e+00,7.66016733e+00,1.16830028e-01,9.78188978e-02,1.46875476e-01,1.19863244e-01
1.6000,9.43951692e-02,6.16171307e+00,6.16171307e+00,1.41811796e-01,9.25686773e+00,9.25686773e+00,1.16248724e-01,7.58821972e+00,7.58821972e+00,1.15699388e-01,9.68617329e-02,1.45517365e-01,1.18722635e-01
1.6100,9.33943753e-02,6.17383676e+00,6.17383676e+00,1.40337716e-01,9.27702707e+00,9.27702707e+00,1.13559075e-01,7.50682460e+00,7.50682460e+00,1.14484730e-01,9.58504419e-02,1.44028289e-01,1.17495426e-01
1.6200,9.24638531e-02,6.18950087e+00,6.18950087e+00,1.38863358e-01,9.29546897e+00,9.29546897e+00,1.10734456e-01,7.41252918e+00,7.41252918e+00,1.13313023e-01,9.49109518e-02,1.42538441e-01,1.16311905e-01
1.6300,9.17283735e-02,6.21732355e+00,6.21732355e+00,1.37617106e-01,9.32764902e+00,9.32764902e+00,1.07730083e-01,7.30191496e+00,7.30191496e+00,1.12353875e-01,9.41713919e-02,1.41282287e-01,1.15346216e-01
1.6400,9.11231050e-02,6.25333564e+00,6.25333564e+00,1.36773268e-01,9.38608440e+00,9.38608440e+00,1.04574141e-01,7.17641487e+00,7.17641487e+00,1.11638725e-01,9.35652910e-02,1.40438922e-01,1.14630749e-01
1.6500,9.06604649e-02,6.29872058e+00,6.29872058e+00,1.36280368e-01,9.46820601e+00,9.46820601e+00,1.01325161e-01,7.03966034e+00,7.03966034e+00,1.11154134e-01,9.31054671e-02,1.39955684e-01,1.14151826e-01
1.6600,9.01837805e-02,6.34281603e+00,6.34281603e+00,1.36069962e-01,9.57008822e+00,9.57008822e+00,9.80450893e-02,6.89571851e+00,6.89571851e+00,1.10775916e-01,9.26310674e-02,1.39762447e-01,1.13782005e-01
1.6700,8.96567034e-02,6.38299071e+00,6.38299071e+00,1.35880889e-01,9.67386063e+00,9.67386063e+00,9.47744769e-02,6.74734384e+00,6.74734384e+00,1.10374964e-01,9.21047439e-02,1.39591063e-01,1.13388708e-01
1.6800,8.89370424e-02,6.40885968e+00,6.40885968e+00,1.35435386e-01,9.75955983e+00,9.75955983e+00,9.15211417e-02,6.59507152e+00,6.59507152e+00,1.09750730e-01,9.13803736e-02,1.39156147e-01,1.12765867e-01
1.6900,8.79718578e-02,6.41604963e+00,6.41604963e+00,1.34488720e-01,9.80866292e+00,9.80866292e+00,8.82637019e-02,6.43733469e+00,6.43733469e+00,1.08771423e-01,9.04034564e-02,1.38206074e-01,1.11777935e-01
1.7000,8.67269984e-02,6.40138189e+00,6.40138189e+00,1.32846489e-01,9.80549451e+00,9.80549451e+00,8.49643776e-02,6.27128158e+00,6.27128158e+00,1.07337678e-01,8.91387673e-02,1.36540783e-01,1.10322604e-01
1.7100,8.51929600e-02,6.36339021e+00,6.36339021e+00,1.30398110e-01,9.73993691e+00,9.73993691e+00,8.16193646e-02,6.09646461e+00,6.09646461e+00,1.05399246e-01,8.75763950e-02,1.34046245e-01,1.08347990e-01
1.7200,8.33751896e-02,6.30169551e+00,6.30169551e+00,1.27143090e-01,9.60977769e+00,9.60977769e+00,7.81764967e-02,5.90876591e+00,5.90876591e+00,1.02959114e-01,8.57217938e-02,1.30721546e-01,1.05856910e-01
1.7300,8.12891957e-02,6.21669829e+00,6.21669829e+00,1.23080671e-01,9.41275636e+00,9.41275636e+00,7.46520343e-02,5.70911263e+00,5.70911263e+00,1.00025640e-01,8.35907676e-02,1.26565500e-01,1.02857704e-01
1.7400,7.89687142e-02,6.11025597e+00,6.11025597e+00,1.18317440e-01,9.15488939e+00,9.15488939e+00,7.11287173e-02,5.50363107e+00,5.50363107e+00,9.66611407e-02,8.12178777e-02,1.21687322e-01,9.94142145e-02
1.7500,7.64520083e-02,5.98469374e+00,5.98469374e+00,1.13018021e-01,8.84709581e+00,8.84709581e+00,6.76732744e-02,5.29749095e+00,5.29749095e+00,9.29540460e-02,7.86423645e-02,1.16255996e-01,9.56171869e-02
1.7600,7.37747339e-02,5.84226199e+00,5.84226199e+00,1.07292203e-01,8.49652894e+00,8.49652894e+00,6.44054778e-02,5.10030542e+00,5.10030542e+00,8.89688359e-02,7.59008121e-02,1.10384205e-01,9.15327855e-02
1.7700,7.10227962e-02,5.68936057e+00,5.68936057e+00,1.01262702e-01,8.11176204e+00,8.11176204e+00,6.24033377e-02,4.99888920e+00,4.99888920e+00,8.48054257e-02,7.30815341e-02,1.04198004e-01,8.72636806e-02
1.7800,6.81660301e-02,5.52329571e+00,5.52329571e+00,9.85897600e-02,7.98844230e+00,7.98844230e+00,6.24184133e-02,5.05758299e+00,5.05758299e+00,8.19784883e-02,7.01534478e-02,1.01464198e-01,8.43686158e-02
1.7900,6.52472999e-02,5.34724442e+00,5.34724442e+00,9.97153231e-02,8.17201947e+00,8.17201947e+00,6.21995596e-02,5.09747144e+00,5.09747144e+00,8.06607438e-02,6.71606211e-02,1.02639389e-01,8.30260510e-02
1.8000,6.22354010e-02,5.15840082e+00,5.15840082e+00,1.00898950e-01,8.36304126e+00,8.36304126e+00,6.17301316e-02,5.11652141e+00,5.11652141e+00,7.92432117e-02,6.40708970e-02,1.03874742e-01,8.15803156e-02
1.8100,5.91380078e-02,4.95709894e+00,4.95709894e+00,1.02104858e-01,8.55869013e+00,8.55869013e+00,6.25131461e-02,5.24001166e+00,5.24001166e+00,7.77063569e-02,6.08921301e-02,1.05133442e-01,8.00112443e-02
1.8200,5.59034615e-02,4.73866927e+00,4.73866927e+00,1.03238695e-01,8.75105080e+00,8.75105080e+00,6.33080922e-02,5.36632443e+00,5.36632443e+00,7.59697335e-02,5.75710768e-02,1.06318333e-01,7.82359310e-02
1.8300,5.50495869e-02,4.71848257e+00,4.71848257e+00,1.06422761e-01,9.12184762e+00,9.12184762e+00,6.37719986e-02,5.46610939e+00,5.46610939e+00,7.65410285e-02,5.67010244e-02,1.09615347e-01,7.88371896e-02
1.8400,5.59600379e-02,4.84987960e+00,4.84987960e+00,1.11481857e-01,9.66178014e+00,9.66178014e+00,6.39049366e-02,5.53843885e+00,5.53843885e+00,7.89843589e-02,5.76482383e-02,1.14845038e-01,8.13671561e-02
1.8500,5.68446366e-02,4.98105656e+00,4.98105656e+00,1.16562424e-01,1.02138753e+01,1.02138753e+01,6.39267756e-02,5.60163463e+00,5.60163463e+00,8.13999303e-02,5.85691263e-02,1.20098566e-01,8.38693514e-02
1.8600,5.76187562e-02,5.10445656e+00,5.10445656e+00,1.21478496e-01,1.07618031e+01,1.07618031e+01,6.37938391e-02,5.65150833e+00,5.65150833e+00,8.36626551e-02,5.93764671e-02,1.25184305e-01,8.62148580e-02
1.8700,5.82611911e-02,5.21787356e+00,5.21787356e+00,1.26084161e-01,1.12921003e+01,1.12921003e+01,6.48195351e-02,5.80523900e+00,5.80523900e+00,8.57077208e-02,6.00483485e-02,1.29951783e-01,8.83367983e-02
1.8800,5.87614552e-02,5.31998572e+00,5.31998572e+00,1.30184572e-01,1.17862987e+01,1.17862987e+01,6.56726173e-02,5.94568982e+00,5.94568982e+00,8.74633346e-02,6.05738945e-02,1.34199987e-01,9.01610552e-02
1.8900,5.93633090e-02,5.43269337e+00,5.43269337e+00,1.33621812e-01,1.22285355e+01,1.22285355e+01,6.61004840e-02,6.04925276e+00,6.04925276e+00,8.90630841e-02,6.12043534e-02,1.37765848e-01,9.18252126e-02
1.9000,5.98447545e-02,5.53577008e+00,5.53577008e+00,1.36277391e-01,1.26059554e+01,1.26059554e+01,6.64514390e-02,6.14690278e+00,6.14690278e+00,9.03077351e-02,6.17108561e-02,1.40526844e-01,9.31237449e-02
1.9100,6.00996691e-02,5.61894588e+00,5.61894588e+00,1.38151509e-01,1.29163083e+01,1.29163083e+01,6.77180437e-02,6.33121661e+00,6.33121661e+00,9.11200306e-02,6.19838922e-02,1.42482785e-01,9.39767930e-02
1.9200,6.01048672e-02,5.67936037e+00,5.67936037e+00,1.40400513e-01,1.32665647e+01,1.32665647e+01,6.90641502e-02,6.52593069e+00,6.52593069e+00,9.18626921e-02,6.19994302e-02,1.44826072e-01,9.47582922e-02
1.9300,5.98490438e-02,5.71518728e+00,5.71518728e+00,1.41767121e-01,1.35378211e+01,1.35378211e+01,7.05188296e-02,6.73408115e+00,6.73408115e+00,9.21120332e-02,6.17456800e-02,1.46259769e-01,9.50310942e-02
1.9400,5.93314188e-02,5.72556227e+00,5.72556227e+00,1.42368585e-01,1.37387613e+01,1.37387613e+01,7.20213720e-02,6.95015993e+00,6.95015993e+00,9.19071822e-02,6.12217038e-02,1.46904414e-01,9.48353232e-02
1.9500,5.85590269e-02,5.71037133e+00,5.71037133e+00,1.42251356e-01,1.38716114e+01,1.38716114e+01,7.34930745e-02,7.16666188e+00,7.16666188e+00,9.12693870e-02,6.04346285e-02,1.46807560e-01,9.41926769e-02
1.9600,5.75453939e-02,5.67016016e+00,5.67016016e+00,1.41450910e-01,1.39376805e+01,1.39376805e+01,7.48020931e-02,7.37052645e+00,7.37052645e+00,9.02211080e-02,5.93982859e-02,1.46005458e-01,9.31261185e-02
1.9700,5.63117452e-02,5.60628804e+00,5.60628804e+00,1.40011340e-01,1.39392572e+01,1.39392572e+01,7.58489005e-02,7.55136929e+00,7.55136929e+00,8.87934846e-02,5.81344656e-02,1.44543281e-01,9.16675864e-02
1.9800,5.48897277e-02,5.52124206e+00,5.52124206e+00,1.38003884e-01,1.38815199e+01,1.38815199e+01,7.65655221e-02,7.70156455e+00,7.70156455e+00,8.70344507e-02,5.66757318e-02,1.42494260e-01,8.98663810e-02
1.9900,5.33104265e-02,5.41757605e+00,5.41757605e+00,1.35511616e-01,1.37711239e+01,1.37711239e+01,7.69276142e-02,7.81763019e+00,7.81763019e+00,8.49951885e-02,5.50540905e-02,1.39943896e-01,8.77751897e-02
2.0000,5.16003718e-02,5.29749938e+00,5.29749938e+00,1.32599096e-01,1.36131506e+01,1.36131506e+01,7.69531354e-02,7.90031493e+00,7.90031493e+00,8.27173662e-02,5.32968636e-02,1.36958625e-01,8.54369074e-02
2.0100,4.97976843e-02,5.16452939e+00,5.16452939e+00,1.29346051e-01,1.34145090e+01,1.34145090e+01,7.66912895e-02,7.95367143e+00,7.95367143e+00,8.02566747e-02,5.14433649e-02,1.33620593e-01,8.29089437e-02
2.0200,4.79282939e-02,5.02106230e+00,5.02106230e+00,1.25881604e-01,1.31876044e+01,1.31876044e+01,7.62080067e-02,7.98370062e+00,7.98370062e+00,7.76742591e-02,4.95203381e-02,1.30063040e-01,8.02543812e-02
2.0300,4.60112928e-02,4.86887736e+00,4.86887736e+00,1.22318432e-01,1.29436363e+01,1.29436363e+01,7.55731921e-02,7.99709336e+00,7.99709336e+00,7.50201918e-02,4.75474783e-02,1.26402294e-01,7.75249014e-02
2.0400,4.40723832e-02,4.71053926e+00,4.71053926e+00,1.18844977e-01,1.27023748e+01,1.27023748e+01,7.48518958e-02,8.00031148e+00,8.00031148e+00,7.23725180e-02,4.55513258e-02,1.22833073e-01,7.48011318e-02
2.0500,4.39237003e-02,4.74156648e+00,4.74156648e+00,1.15573170e-01,1.24761317e+01,1.24761317e+01,7.40989783e-02,7.99898983e+00,7.99898983e+00,7.12488686e-02,4.54051225e-02,1.19471126e-01,7.36518915e-02
2.0600,4.44401325e-02,4.84502973e+00,4.84502973e+00,1.12611958e-01,1.22773775e+01,1.22773775e+01,7.33559302e-02,7.99753831e+00,7.99753831e+00,7.07424224e-02,4.59465318e-02,1.16429196e-01,7.31403975e-02
2.0700,4.46896535e-02,4.92046114e+00,4.92046114e+00,1.10066541e-01,1.21186471e+01,1.21186471e+01,7.26488537e-02,7.99885061e+00,7.99885061e+00,7.01344107e-02,4.62121150e-02,1.13816225e-01,7.25237096e-02
2.0800,4.46725997e-02,4.96703827e+00,4.96703827e+00,1.08000743e-01,1.20083413e+01,1.20083413e+01,7.19874468e-02,8.00411003e+00,8.00411003e+00,6.94598729e-02,4.62020841e-02,1.11698433e-01,7.18380150e-02
2.0900,4.43917065e-02,4.98420062e+00,4.98420062e+00,1.06471372e-01,1.19543653e+01,1.19543653e+01,7.13656140e-02,8.01277007e+00,8.01277007e+00,6.87491519e-02,4.59191322e-02,1.10134829e-01,7.11146663e-02
2.1000,4.38777359e-02,4.97456839e+00,4.97456839e+00,1.05501485e-01,1.19610627e+01,1.19610627e+01,7.07645486e-02,8.02281793e+00,8.02281793e+00,6.80379769e-02,4.53949504e-02,1.09149540e-01,7.03906097e-02
2.1100,4.31341401e-02,4.93776228e+00,4.93776228e+00,1.05086897e-01,1.20297777e+01,1.20297777e+01,7.01584531e-02,8.03135897e+00,8.03135897e+00,6.73263168e-02,4.46329915e-02,1.08738521e-01,6.96658127e-02
2.1200,4.21855488e-02,4.87585829e+00,4.87585829e+00,1.05164974e-01,1.21550988e+01,1.21550988e+01,6.95289361e-02,8.03624107e+00,8.03624107e+00,6.66066224e-02,4.36586279e-02,1.08837235e-01,6.89324622e-02
2.1300,4.10857681e-02,4.79443911e+00,4.79443911e+00,1.05647190e-01,1.23283327e+01,1.23283327e+01,6.88656289e-02,8.03616628e+00,8.03616628e+00,6.58831992e-02,4.25274488e-02,1.09354301e-01,6.81950102e-02
2.1400,3.98505022e-02,4.69483233e+00,4.69483233e+00,1.06431309e-01,1.25387918e+01,1.25387918e+01,6.81696262e-02,8.03114008e+00,8.03114008e+00,6.51255794e-02,4.12556343e-02,1.10184086e-01,6.74219130e-02
2.1500,3.85433392e-02,4.58412615e+00,4.58412615e+00,1.07419442e-01,1.27758591e+01,1.27758591e+01,6.74493985e-02,8.02204890e+00,8.02204890e+00,6.43451938e-02,3.99089563e-02,1.11225387e-01,6.66249885e-02
2.1600,3.72011312e-02,4.46648138e+00,4.46648138e+00,1.08516107e-01,1.30287751e+01,1.30287751e+01,6.67165734e-02,8.01019547e+00,8.01019547e+00,6.35367762e-02,3.85255418e-02,1.12379427e-01,6.57987713e-02
2.1700,3.58621484e-02,4.34639545e+00,4.34639545e+00,1.09647425e-01,1.32889715e+01,1.32889715e+01,6.59846167e-02,7.99715718e+00,7.99715718e+00,6.27071943e-02,3.71450117e-02,1.13569740e-01,6.49503604e-02
2.1800,3.45744960e-02,4.22974231e+00,4.22974231e+00,1.10768762e-01,1.35511251e+01,1.35511251e+01,6.52580536e-02,7.98347866e+00,7.98347866e+00,6.18851688e-02,3.58172016e-02,1.14750106e-01,6.41094976e-02
2.1900,3.44784740e-02,4.25748318e+00,4.25748318e+00,1.12226192e-01,1.38579545e+01,1.38579545e+01,6.45529306e-02,7.97114791e+00,7.97114791e+00,6.22044038e-02,3.57236183e-02,1.16279092e-01,6.44508332e-02
2.2000,3.48748936e-02,4.34656872e+00,4.34656872e+00,1.15173279e-01,1.43544114e+01,1.43544114e+01,6.38782560e-02,7.96134986e+00,7.96134986e+00,6.33770924e-02,3.61403137e-02,1.19352290e-01,6.56767022e-02
2.2100,3.52255744e-02,4.43100828e+00,4.43100828e+00,1.17909586e-01,1.48317909e+01,1.48317909e+01,6.32526434e-02,7.95651999e+00,7.95651999e+00,6.44471327e-02,3.65097403e-02,1.22208039e-01,6.67965851e-02
2.2200,3.55341929e-02,4.51111586e+00,4.51111586e+00,1.20342447e-01,1.52776433e+01,1.52776433e+01,6.26647395e-02,7.95537699e+00,7.95537699e+00,6.53932086e-02,3.68356860e-02,1.24750170e-01,6.77883329e-02
2.2300,3.57921375e-02,4.58564674e+00,4.58564674e+00,1.22399171e-01,1.56816385e+01,1.56816385e+01,6.21078486e-02,7.95718485e+00,7.95718485e+00,6.61885788e-02,3.71092006e-02,1.26903162e-01,6.86241567e-02
