T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
3.6100,1.18180155e-02,4.06037462e+00,4.06037462e+00,1.07292611e-02,3.68630584e+00,3.68630584e+00,5.90354483e-03,2.02831039e+00,2.02831039e+00,1.12604873e-02,1.25384089e-02,1.13832871e-02,1.19468954e-02
3.6200,1.16575908e-02,4.02815743e+00,4.02815743e+00,1.05013489e-02,3.62863025e+00,3.62863025e+00,5.81236772e-03,2.00840230e+00,2.00840230e+00,1.10643766e-02,1.23702941e-02,1.11433637e-02,1.17408128e-02
3.6300,1.14825660e-02,3.99030450e+00,3.99030450e+00,1.02702190e-02,3.56900201e+00,3.56900201e+00,5.71243034e-03,1.98512567e+00,1.98512567e+00,1.08594874e-02,1.21866270e-02,1.08999441e-02,1.15253439e-02
3.6400,1.12948840e-02,3.94740553e+00,3.94740553e+00,1.02211415e-02,3.57214738e+00,3.57214738e+00,5.60490564e-03,1.95883690e+00,1.95883690e+00,1.07446083e-02,1.19894623e-02,1.08496900e-02,1.14053474e-02
3.6500,1.10967050e-02,3.90014138e+00,3.90014138e+00,1.03776368e-02,3.64741162e+00,3.64741162e+00,5.49086259e-03,1.92986480e+00,1.92986480e+00,1.07311498e-02,1.17810867e-02,1.10176704e-02,1.13929860e-02
3.6600,1.08903478e-02,3.84926571e+00,3.84926571e+00,1.05198153e-02,3.71829852e+00,3.71829852e+00,5.37059019e-03,1.89827074e+00,1.89827074e+00,1.07034783e-02,1.15639565e-02,1.11705051e-02,1.13655284e-02
3.6700,1.06782350e-02,3.79558720e+00,3.79558720e+00,1.06472332e-02,3.78456760e+00,3.78456760e+00,5.24514470e-03,1.86439089e+00,1.86439089e+00,1.06627229e-02,1.13406403e-02,1.13077154e-02,1.13241659e-02
3.6800,1.06406110e-02,3.80349620e+00,3.80349620e+00,1.07596611e-02,3.84605080e+00,3.84605080e+00,5.11644552e-03,1.82887817e+00,1.82887817e+00,1.06999705e-02,1.13025927e-02,1.14290493e-02,1.13656452e-02
3.6900,1.07887831e-02,3.87810360e+00,3.87810360e+00,1.08573758e-02,3.90275971e+00,3.90275971e+00,5.05321213e-03,1.81641246e+00,1.81641246e+00,1.08230251e-02,1.14619208e-02,1.15347931e-02,1.14982992e-02
3.7000,1.09371228e-02,3.95343122e+00,3.95343122e+00,1.09409761e-02,3.95482406e+00,3.95482406e+00,5.05752579e-03,1.82813896e+00,1.82813896e+00,1.09390493e-02,1.16214808e-02,1.16255752e-02,1.16235278e-02
3.7100,1.10840398e-02,4.02890472e+00,4.02890472e+00,1.10100259e-02,4.00200162e+00,4.00200162e+00,5.06051250e-03,1.83943067e+00,1.83943067e+00,1.10469708e-02,1.17795827e-02,1.17009243e-02,1.17401876e-02
3.7200,1.12280501e-02,4.10397574e+00,4.10397574e+00,1.10649575e-02,4.04436363e+00,4.04436363e+00,5.06089481e-03,1.84981270e+00,1.84981270e+00,1.11462055e-02,1.19346486e-02,1.17612924e-02,1.18476534e-02
3.7300,1.13677738e-02,4.17812210e+00,4.17812210e+00,1.11063312e-02,4.08203124e+00,4.08203124e+00,5.05767866e-03,1.85890389e+00,1.85890389e+00,1.12362921e-02,1.20852098e-02,1.18072672e-02,1.19454301e-02
3.7400,1.15019326e-02,4.25084778e+00,4.25084778e+00,1.11348195e-02,4.11517128e+00,4.11517128e+00,5.05056803e-03,1.86657291e+00,1.86657291e+00,1.13168876e-02,1.22299049e-02,1.18395567e-02,1.20331480e-02
3.7500,1.16293472e-02,4.32168297e+00,4.32168297e+00,1.11511941e-02,4.14399231e+00,4.14399231e+00,5.03839928e-03,1.87236342e+00,1.87236342e+00,1.13877613e-02,1.23674766e-02,1.18589745e-02,1.21105570e-02
3.7600,1.17489510e-02,4.39019011e+00,4.39019011e+00,1.11563121e-02,4.16874076e+00,4.16874076e+00,5.02107206e-03,1.87620673e+00,1.87620673e+00,1.14487975e-02,1.24967870e-02,1.18664258e-02,1.21775283e-02
3.7700,1.18605353e-02,4.45624502e+00,4.45624502e+00,1.11511036e-02,4.18969704e+00,4.18969704e+00,4.99809628e-03,1.87788671e+00,1.87788671e+00,1.15003503e-02,1.26176097e-02,1.18628940e-02,1.22344336e-02
3.7800,1.19625142e-02,4.51920116e+00,4.51920116e+00,1.11365591e-02,4.20717168e+00,4.20717168e+00,4.96954906e-03,1.87739731e+00,1.87739731e+00,1.15421508e-02,1.27282531e-02,1.18494274e-02,1.22809817e-02
3.7900,1.20540757e-02,4.57869265e+00,4.57869265e+00,1.11137169e-02,4.22150114e+00,4.22150114e+00,4.93514506e-03,1.87459520e+00,1.87459520e+00,1.15743503e-02,1.28278479e-02,1.18271259e-02,1.23173281e-02
3.8000,1.21345000e-02,4.63438170e+00,4.63438170e+00,1.10843338e-02,4.23330455e+00,4.23330455e+00,4.89529710e-03,1.86960117e+00,1.86960117e+00,1.15975363e-02,1.29156223e-02,1.17978549e-02,1.23440932e-02
3.8100,1.22031595e-02,4.68595958e+00,4.68595958e+00,1.10490166e-02,4.24277378e+00,4.24277378e+00,4.85002455e-03,1.86238809e+00,1.86238809e+00,1.16117575e-02,1.29909023e-02,1.17622567e-02,1.23613239e-02
3.8200,1.22595198e-02,4.73314784e+00,4.73314784e+00,1.10086111e-02,4.25019780e+00,4.25019780e+00,4.79957715e-03,1.85301779e+00,1.85301779e+00,1.16172409e-02,1.30531123e-02,1.17212289e-02,1.23692569e-02
3.8300,1.23031399e-02,4.77569957e+00,4.77569957e+00,1.09642099e-02,4.25596822e+00,4.25596822e+00,4.74429855e-03,1.84159041e+00,1.84159041e+00,1.16143966e-02,1.31017763e-02,1.16759320e-02,1.23683244e-02
3.8400,1.23336742e-02,4.81340074e+00,4.81340074e+00,1.09168837e-02,4.26047707e+00,4.26047707e+00,4.68452630e-03,1.82820642e+00,1.82820642e+00,1.16036756e-02,1.31365191e-02,1.16275044e-02,1.23590021e-02
3.8500,1.23508964e-02,4.84608093e+00,4.84608093e+00,1.08676657e-02,4.26411055e+00,4.26411055e+00,4.62057738e-03,1.81296088e+00,1.81296088e+00,1.15855692e-02,1.31570927e-02,1.15770451e-02,1.23418092e-02
3.8600,1.23560628e-02,4.87415214e+00,4.87415214e+00,1.08175362e-02,4.26724255e+00,4.26724255e+00,4.55287023e-03,1.79599137e+00,1.79599137e+00,1.15612351e-02,1.31648283e-02,1.15255975e-02,1.23179752e-02
3.8700,1.23476991e-02,4.89695351e+00,4.89695351e+00,1.07674072e-02,4.27022820e+00,4.27022820e+00,4.48163554e-03,1.77736441e+00,1.77736441e+00,1.15305119e-02,1.31581484e-02,1.14741331e-02,1.22873246e-02
3.8800,1.23258346e-02,4.91441088e+00,4.91441088e+00,1.07181089e-02,4.27339753e+00,4.27339753e+00,4.40713391e-03,1.75716027e+00,1.75716027e+00,1.14938956e-02,1.31370769e-02,1.14235365e-02,1.22503827e-02
3.8900,1.22905942e-02,4.92648809e+00,4.92648809e+00,1.06703760e-02,4.27704954e+00,4.27704954e+00,4.32966856e-03,1.73547838e+00,1.73547838e+00,1.14518672e-02,1.31017396e-02,1.13745915e-02,1.22076589e-02
3.9000,1.22421968e-02,4.93318741e+00,4.93318741e+00,1.06248375e-02,4.28144679e+00,4.28144679e+00,4.24978654e-03,1.71251890e+00,1.71251890e+00,1.14048828e-02,1.30523626e-02,1.13279694e-02,1.21596367e-02
3.9100,1.21809526e-02,4.93454950e+00,4.93454950e+00,1.05820072e-02,4.28681075e+00,4.28681075e+00,4.16746668e-03,1.68825636e+00,1.68825636e+00,1.13533664e-02,1.29892694e-02,1.12842195e-02,1.21067653e-02
3.9200,1.21076634e-02,4.93081749e+00,4.93081749e+00,1.05422783e-02,4.29331808e+00,4.29331808e+00,4.08334225e-03,1.66293154e+00,1.66293154e+00,1.12978917e-02,1.29133084e-02,1.12437624e-02,1.20496544e-02
3.9300,1.20234416e-02,4.92236801e+00,4.92236801e+00,1.05059191e-02,4.30109797e+00,4.30109797e+00,3.99740064e-03,1.63652619e+00,1.63652619e+00,1.12390972e-02,1.28256596e-02,1.12068862e-02,1.19889828e-02
3.9400,1.19277707e-02,4.90891649e+00,4.90891649e+00,1.04730736e-02,4.31023071e+00,4.31023071e+00,3.93652827e-03,1.62009222e+00,1.62009222e+00,1.11767804e-02,1.27257659e-02,1.11737462e-02,1.19245326e-02
3.9500,1.18212786e-02,4.89064695e+00,4.89064695e+00,1.04437633e-02,4.32074744e+00,4.32074744e+00,3.89210330e-03,1.61022372e+00,1.61022372e+00,1.11111941e-02,1.26142911e-02,1.11443674e-02,1.18565718e-02
3.9600,1.17046607e-02,4.86777655e+00,4.86777655e+00,1.04178937e-02,4.33263125e+00,4.33263125e+00,3.87631001e-03,1.61209380e+00,1.61209380e+00,1.10425500e-02,1.24919717e-02,1.11186507e-02,1.17853243e-02
3.9700,1.15786735e-02,4.84055358e+00,4.84055358e+00,1.03952624e-02,4.34581945e+00,4.34581945e+00,3.86083178e-03,1.61405043e+00,1.61405043e+00,1.09710232e-02,1.23596094e-02,1.10963819e-02,1.17109755e-02
3.9800,1.14441267e-02,4.80925494e+00,4.80925494e+00,1.03755702e-02,4.36020707e+00,4.36020707e+00,3.84210012e-03,1.61459580e+00,1.61459580e+00,1.08967583e-02,1.22180637e-02,1.10772434e-02,1.16336781e-02
3.9900,1.13018757e-02,4.77418358e+00,4.77418358e+00,1.03584346e-02,4.37565141e+00,4.37565141e+00,3.82068795e-03,1.61395030e+00,1.61395030e+00,1.08198771e-02,1.20682432e-02,1.10608284e-02,1.15535608e-02
4.0000,1.11537238e-02,4.73605218e+00,4.73605218e+00,1.03435114e-02,4.39202287e+00,4.39202287e+00,3.79654758e-03,1.61207573e+00,1.61207573e+00,1.07409808e-02,1.19120697e-02,1.10467707e-02,1.14712642e-02
