T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.0700,1.41680442e-01,4.10058936e+00,4.10058936e+00,2.39419264e-01,6.92939740e+00,6.92939740e+00,3.81843470e-02,1.10515131e+00,1.10515131e+00,1.84176620e-01,1.44135001e-01,2.43567110e-01,1.87367408e-01
1.0800,1.37418031e-01,4.05256861e+00,4.05256861e+00,2.41867146e-01,7.13285728e+00,7.13285728e+00,3.88094280e-02,1.14452135e+00,1.14452135e+00,1.82309920e-01,1.39821383e-01,2.46097246e-01,1.85498402e-01
1.0900,1.34037287e-01,4.02706003e+00,4.02706003e+00,2.39713907e-01,7.20204291e+00,7.20204291e+00,3.99083410e-02,1.19901923e+00,1.19901923e+00,1.79250109e-01,1.36403601e-01,2.43945852e-01,1.82414618e-01
1.1000,1.29772335e-01,3.97143368e+00,3.97143368e+00,2.34176160e-01,7.16651270e+00,7.16651270e+00,4.13567232e-02,1.26564328e+00,1.26564328e+00,1.74326094e-01,1.32084749e-01,2.38348945e-01,1.77432411e-01
1.1100,1.24740208e-01,3.88778825e+00,3.88778825e+00,2.26971815e-01,7.07404910e+00,7.07404910e+00,4.29663811e-02,1.33913671e+00,1.33913671e+00,1.68263220e-01,1.26983524e-01,2.31053654e-01,1.71289250e-01
1.1200,1.19105238e-01,3.77996220e+00,3.77996220e+00,2.20577158e-01,7.00030777e+00,7.00030777e+00,4.44678212e-02,1.41124510e+00,1.41124510e+00,1.62086072e-01,1.21266862e-01,2.24580383e-01,1.65027750e-01
1.1300,1.12853035e-01,3.64637275e+00,3.64637275e+00,2.16884099e-01,7.00770048e+00,7.00770048e+00,4.55907703e-02,1.47307463e+00,1.47307463e+00,1.56448167e-01,1.14919812e-01,2.20856087e-01,1.59313339e-01
1.1400,1.06077345e-01,3.48894134e+00,3.48894134e+00,2.15381216e-01,7.08400487e+00,7.08400487e+00,4.61290570e-02,1.51720967e+00,1.51720967e+00,1.51152465e-01,1.08037542e-01,2.19361233e-01,1.53945602e-01
1.1500,1.00781287e-01,3.37370659e+00,3.37370659e+00,2.15966180e-01,7.22958144e+00,7.22958144e+00,4.59762115e-02,1.53907786e+00,1.53907786e+00,1.47530843e-01,1.02660260e-01,2.19992666e-01,1.50281417e-01
1.1600,9.90798795e-02,3.37523169e+00,3.37523169e+00,2.18065681e-01,7.42857379e+00,7.42857379e+00,4.50949620e-02,1.53619429e+00,1.53619429e+00,1.46989528e-01,1.00943496e-01,2.22167328e-01,1.49754288e-01
1.1700,9.79229129e-02,3.39413111e+00,3.39413111e+00,2.20342478e-01,7.63734695e+00,7.63734695e+00,4.35129703e-02,1.50821418e+00,1.50821418e+00,1.46889677e-01,9.97809467e-02,2.24523356e-01,1.49676829e-01
1.1800,9.64718423e-02,3.40179071e+00,3.40179071e+00,2.20939898e-01,7.79078407e+00,7.79078407e+00,4.25477385e-02,1.50031862e+00,1.50031862e+00,1.45994791e-01,9.83182876e-02,2.25168628e-01,1.48789092e-01
1.1900,9.47856570e-02,3.39977363e+00,3.39977363e+00,2.18418471e-01,7.83423758e+00,7.83423758e+00,4.16881224e-02,1.49527031e+00,1.49527031e+00,1.43885156e-01,9.66155003e-02,2.22635054e-01,1.46662869e-01
1.2000,9.35876803e-02,3.41401235e+00,3.41401235e+00,2.12090932e-01,7.73692711e+00,7.73692711e+00,4.02414538e-02,1.46797976e+00,1.46797976e+00,1.40886828e-01,9.54098747e-02,2.16220438e-01,1.43629958e-01
1.2100,9.21593681e-02,3.41872851e+00,3.41872851e+00,2.02387804e-01,7.50774413e+00,7.50774413e+00,3.83713044e-02,1.42341549e+00,1.42341549e+00,1.36572077e-01,9.39689994e-02,2.06361869e-01,1.39253791e-01
1.2200,9.03570554e-02,3.40805503e+00,3.40805503e+00,1.95221277e-01,7.36328615e+00,7.36328615e+00,3.62997541e-02,1.36914112e+00,1.36914112e+00,1.32814230e-01,9.21462502e-02,1.99086928e-01,1.35444136e-01
1.2300,8.81823274e-02,3.38132677e+00,3.38132677e+00,1.91083518e-01,7.32704425e+00,7.32704425e+00,3.42519079e-02,1.31337986e+00,1.31337986e+00,1.29808279e-01,8.99430579e-02,1.94898870e-01,1.32400152e-01
1.2400,8.57561890e-02,3.34252537e+00,3.34252537e+00,1.87160756e-01,7.29497874e+00,7.29497874e+00,3.23850709e-02,1.26227532e+00,1.26227532e+00,1.26689357e-01,8.74826783e-02,1.90928777e-01,1.29239935e-01
1.2500,8.31831487e-02,3.29527579e+00,3.29527579e+00,1.83465419e-01,7.26792822e+00,7.26792822e+00,3.07758552e-02,1.21917638e+00,1.21917638e+00,1.23536356e-01,8.48716158e-02,1.87189435e-01,1.26043920e-01
1.2600,8.03882728e-02,3.23623986e+00,3.23623986e+00,1.80771031e-01,7.27740996e+00,7.27740996e+00,2.94286416e-02,1.18472682e+00,1.18472682e+00,1.20548210e-01,8.20333301e-02,1.84470311e-01,1.23015096e-01
1.2700,7.77770192e-02,3.18153124e+00,3.18153124e+00,1.79252228e-01,7.33245588e+00,7.33245588e+00,2.83057100e-02,1.15786773e+00,1.15786773e+00,1.18074993e-01,7.93815325e-02,1.82950140e-01,1.20510840e-01
1.2800,7.83752622e-02,3.25721895e+00,3.25721895e+00,1.78547283e-01,7.42029534e+00,7.42029534e+00,2.73359388e-02,1.13606175e+00,1.13606175e+00,1.18294928e-01,8.00051130e-02,1.82260258e-01,1.20754928e-01
1.2900,7.89252600e-02,3.33206920e+00,3.33206920e+00,1.78026541e-01,7.51593029e+00,7.51593029e+00,2.64344402e-02,1.11601006e+00,1.11601006e+00,1.18536033e-01,8.05796396e-02,1.81758216e-01,1.21020707e-01
1.3000,7.96018574e-02,3.41349327e+00,3.41349327e+00,1.77132317e-01,7.59580232e+00,7.59580232e+00,2.55099637e-02,1.09392032e+00,1.09392032e+00,1.18743680e-01,8.12836272e-02,1.80874639e-01,1.21252409e-01
1.3100,8.04855005e-02,3.50525785e+00,3.50525785e+00,1.75418760e-01,7.63973613e+00,7.63973613e+00,2.44701051e-02,1.06570783e+00,1.06570783e+00,1.18821996e-01,8.21992981e-02,1.79153995e-01,1.21352102e-01
1.3200,8.15082497e-02,3.60478824e+00,3.60478824e+00,1.72696349e-01,7.63767806e+00,7.63767806e+00,2.35003358e-02,1.03932712e+00,1.03932712e+00,1.18643066e-01,8.32573579e-02,1.76402288e-01,1.21189061e-01
1.3300,8.24221941e-02,3.70124975e+00,3.70124975e+00,1.68918463e-01,7.58544984e+00,7.58544984e+00,2.37567252e-02,1.06681913e+00,1.06681913e+00,1.17994196e-01,8.42046041e-02,1.72571387e-01,1.20545864e-01
1.3400,8.30019891e-02,3.78416143e+00,3.78416143e+00,1.64152340e-01,7.48390444e+00,7.48390444e+00,2.38188789e-02,1.08593160e+00,1.08593160e+00,1.16726050e-01,8.48107273e-02,1.67729467e-01,1.19269686e-01
1.3500,8.30968049e-02,3.84586515e+00,3.84586515e+00,1.58523352e-01,7.33673737e+00,7.33673737e+00,2.36149480e-02,1.09294101e+00,1.09294101e+00,1.14772749e-01,8.49214195e-02,1.62004160e-01,1.17292895e-01
1.3600,8.26450198e-02,3.88246312e+00,3.88246312e+00,1.52184949e-01,7.14928077e+00,7.14928077e+00,2.30990091e-02,1.08513557e+00,1.08513557e+00,1.12148688e-01,8.44734538e-02,1.55551881e-01,1.14629859e-01
1.3700,8.16526919e-02,3.89309616e+00,3.89309616e+00,1.45329478e-01,6.92912408e+00,6.92912408e+00,2.22653492e-02,1.06158344e+00,1.06158344e+00,1.08933664e-01,8.34727508e-02,1.48568909e-01,1.11361822e-01
1.3800,8.01613284e-02,3.87862001e+00,3.87862001e+00,1.38067278e-01,6.68040958e+00,6.68040958e+00,2.11641388e-02,1.02403059e+00,1.02403059e+00,1.05202930e-01,8.19614797e-02,1.41167800e-01,1.07565430e-01
1.3900,7.97270059e-02,3.91435211e+00,3.91435211e+00,1.30995815e-01,6.43149380e+00,6.43149380e+00,2.01399948e-02,9.88812139e-01,9.88812139e-01,1.02195421e-01,8.15306712e-02,1.33959335e-01,1.04507390e-01
1.4000,8.32056713e-02,4.14480901e+00,4.14480901e+00,1.28431161e-01,6.39767250e+00,6.39767250e+00,1.97452729e-02,9.83591426e-01,9.83591426e-01,1.03374083e-01,8.51018853e-02,1.31358041e-01,1.05729924e-01
1.4100,8.60014424e-02,4.34620478e+00,4.34620478e+00,1.25444363e-01,6.33950868e+00,6.33950868e+00,1.94880190e-02,9.84854661e-01,9.84854661e-01,1.03867205e-01,8.79756914e-02,1.28324064e-01,1.06251580e-01
1.4200,8.78438510e-02,4.50323895e+00,4.50323895e+00,1.22027723e-01,6.25564555e+00,6.25564555e+00,1.90894688e-02,9.78605087e-01,9.78605087e-01,1.03534463e-01,8.98750268e-02,1.24849318e-01,1.05928447e-01
1.4300,8.85866198e-02,4.60625383e+00,4.60625383e+00,1.18232599e-01,6.14776093e+00,6.14776093e+00,1.90524921e-02,9.90675735e-01,9.90675735e-01,1.02341713e-01,9.06497313e-02,1.20986141e-01,1.04725170e-01
1.4400,8.82664153e-02,4.65477689e+00,4.65477689e+00,1.14151176e-01,6.01982369e+00,6.01982369e+00,1.91047836e-02,1.00750104e+00,1.00750104e+00,1.00377862e-01,9.03367818e-02,1.16828693e-01,1.02732313e-01
1.4500,8.70943017e-02,4.65773622e+00,4.65773622e+00,1.09879994e-01,5.87629752e+00,5.87629752e+00,1.90255180e-02,1.01747006e+00,1.01747006e+00,9.78259749e-02,8.91516971e-02,1.12475647e-01,1.00136880e-01
1.4600,8.54272484e-02,4.63257045e+00,4.63257045e+00,1.05481359e-01,5.72006982e+00,5.72006982e+00,1.88022790e-02,1.01961475e+00,1.01961475e+00,9.49261937e-02,8.74595120e-02,1.07990698e-01,9.71844316e-02
1.4700,8.36249095e-02,4.59791569e+00,4.59791569e+00,1.00986526e-01,5.55250263e+00,5.55250263e+00,1.84435633e-02,1.01407522e+00,1.01407522e+00,9.18966217e-02,8.56282489e-02,1.03405784e-01,9.40981203e-02
1.4800,8.19771843e-02,4.56959681e+00,4.56959681e+00,9.64525794e-02,5.37648862e+00,5.37648862e+00,1.79777959e-02,1.00212369e+00,1.00212369e+00,8.89208124e-02,8.39547323e-02,9.87793195e-02,9.10658625e-02
1.4900,8.06260296e-02,4.55596163e+00,4.55596163e+00,9.19089829e-02,5.19353119e+00,5.19353119e+00,1.75524663e-02,9.91843001e-01,9.91843001e-01,8.60828460e-02,8.25844443e-02,9.41414617e-02,8.81738073e-02
1.5000,7.96319322e-02,4.56113393e+00,4.56113393e+00,8.80755594e-02,5.04476547e+00,5.04476547e+00,1.73468609e-02,9.93588297e-01,9.93588297e-01,8.37473998e-02,8.15794993e-02,9.02296332e-02,8.57956193e-02
1.5100,7.89131107e-02,4.58117547e+00,4.58117547e+00,8.46560166e-02,4.91457077e+00,4.91457077e+00,1.70067051e-02,9.87297289e-01,9.87297289e-01,8.17341398e-02,8.08562809e-02,8.67406012e-02,8.37467755e-02
1.5200,7.83926778e-02,4.61219194e+00,4.61219194e+00,8.11908576e-02,4.77682137e+00,4.77682137e+00,1.65560614e-02,9.74067156e-01,9.74067156e-01,7.97795008e-02,8.03361335e-02,8.32036838e-02,8.17573376e-02
1.5300,7.80174612e-02,4.65146986e+00,4.65146986e+00,7.77649303e-02,4.63641375e+00,4.63641375e+00,1.60409318e-02,9.56374504e-01,9.56374504e-01,7.78910934e-02,7.99646571e-02,7.97058234e-02,7.98351353e-02
1.5400,7.76799727e-02,4.69285238e+00,4.69285238e+00,7.44652456e-02,4.49864222e+00,4.49864222e+00,1.55061610e-02,9.36768155e-01,9.36768155e-01,7.60556260e-02,7.96317355e-02,7.63362361e-02,7.79665759e-02
1.5500,7.72860825e-02,4.73066223e+00,4.73066223e+00,7.14121632e-02,4.37112106e+00,4.37112106e+00,1.50076711e-02,9.18615879e-01,9.18615879e-01,7.42910919e-02,7.92408770e-02,7.32183888e-02,7.61701342e-02
1.5600,7.67218950e-02,4.75769549e+00,4.75769549e+00,6.87202003e-02,4.26149259e+00,4.26149259e+00,1.45819258e-02,9.04257678e-01,9.04257678e-01,7.26109082e-02,7.86752578e-02,7.04698375e-02,7.44596040e-02
1.5700,7.58647132e-02,4.76582548e+00,4.76582548e+00,6.64861843e-02,4.17666578e+00,4.17666578e+00,1.42474064e-02,8.95022859e-01,8.95022859e-01,7.10208089e-02,7.78089508e-02,6.81900719e-02,7.28409085e-02
1.5800,7.45884506e-02,4.74630526e+00,4.74630526e+00,6.48186034e-02,4.12461816e+00,4.12461816e+00,1.40037645e-02,8.91104998e-01,8.91104998e-01,6.95321450e-02,7.65124700e-02,6.64906082e-02,7.13257363e-02
1.5900,7.28383275e-02,4.69456146e+00,4.69456146e+00,6.49147513e-02,4.18387270e+00,4.18387270e+00,1.38346581e-02,8.91668643e-01,8.91668643e-01,6.87625037e-02,7.47294025e-02,6.66001094e-02,7.05477596e-02
1.6000,7.05766085e-02,4.60693926e+00,4.60693926e+00,6.62286942e-02,4.32312601e+00,4.32312601e+00,1.37122632e-02,8.95077915e-01,8.95077915e-01,6.83680965e-02,7.24207887e-02,6.79592626e-02,7.01545679e-02
1.6100,6.78329152e-02,4.48409600e+00,4.48409600e+00,6.72189168e-02,4.44350763e+00,4.44350763e+00,1.36026448e-02,8.99203065e-01,8.99203065e-01,6.75252181e-02,6.96167716e-02,6.89866264e-02,6.93009828e-02
1.6200,6.47193812e-02,4.33229476e+00,4.33229476e+00,6.77704395e-02,4.53653163e+00,4.53653163e+00,1.35622373e-02,9.07851842e-01,9.07851842e-01,6.62273426e-02,6.64322096e-02,6.95640155e-02,6.79800799e-02
1.6300,6.34898643e-02,4.30332528e+00,4.30332528e+00,6.77849231e-02,4.59444317e+00,4.59444317e+00,1.36175637e-02,9.22994665e-01,9.22994665e-01,6.56022528e-02,6.51808013e-02,6.95902512e-02,6.73494494e-02
1.6400,6.22433728e-02,4.27146004e+00,4.27146004e+00,6.72297788e-02,4.61365284e+00,4.61365284e+00,1.35876686e-02,9.32455628e-01,9.32455628e-01,6.46885476e-02,6.39115545e-02,6.90316010e-02,6.64222623e-02
1.6500,6.05678246e-02,4.20800625e+00,4.20800625e+00,6.67978870e-02,4.64084566e+00,4.64084566e+00,1.34623550e-02,9.35309703e-01,9.35309703e-01,6.36066247e-02,6.22012650e-02,6.85993446e-02,6.53220178e-02
1.6600,5.85494758e-02,4.11790848e+00,4.11790848e+00,6.70061491e-02,4.71268420e+00,4.71268420e+00,1.32351304e-02,9.30854713e-01,9.30854713e-01,6.26352529e-02,6.01383133e-02,6.88244725e-02,6.43349647e-02
1.6700,5.62655431e-02,4.00575111e+00,4.00575111e+00,6.66658674e-02,4.74618848e+00,4.74618848e+00,1.29034240e-02,9.18642251e-01,9.18642251e-01,6.12453365e-02,5.78018513e-02,6.84861523e-02,6.29176160e-02
1.6800,5.38076350e-02,3.87741231e+00,3.87741231e+00,6.57501476e-02,4.73799734e+00,4.73799734e+00,1.24723182e-02,8.98763162e-01,8.98763162e-01,5.94799121e-02,5.52858702e-02,6.75564747e-02,6.11139795e-02
1.6900,5.12534540e-02,3.73806707e+00,3.73806707e+00,6.42767095e-02,4.68789188e+00,4.68789188e+00,1.22295798e-02,8.91939685e-01,8.91939685e-01,5.73968934e-02,5.26701324e-02,6.60533589e-02,5.89833803e-02
1.7000,4.99428150e-02,3.68631496e+00,3.68631496e+00,6.23290111e-02,4.60054897e+00,4.60054897e+00,1.24102124e-02,9.16006668e-01,9.16006668e-01,5.57932457e-02,5.13316619e-02,6.40623026e-02,5.73447858e-02
1.7100,4.94214501e-02,3.69147840e+00,3.69147840e+00,6.12706229e-02,4.57653874e+00,4.57653874e+00,1.24758788e-02,9.31871422e-01,9.31871422e-01,5.50280204e-02,5.08041091e-02,6.29847851e-02,5.65675339e-02
1.7200,4.87524192e-02,3.68482401e+00,3.68482401e+00,6.17369159e-02,4.66622322e+00,4.66622322e+00,1.24242626e-02,9.39055373e-01,9.39055373e-01,5.48618629e-02,5.01245615e-02,6.34745084e-02,5.64059562e-02
1.7300,4.80142184e-02,3.67195058e+00,3.67195058e+00,6.18065656e-02,4.72673849e+00,4.72673849e+00,1.22815618e-02,9.39248611e-01,9.39248611e-01,5.44756270e-02,4.93736632e-02,6.35565184e-02,5.60180161e-02
1.7400,4.77400718e-02,3.69391931e+00,3.69391931e+00,6.15321920e-02,4.76109365e+00,4.76109365e+00,1.24353049e-02,9.62189859e-01,9.62189859e-01,5.41991814e-02,4.90997903e-02,6.32847336e-02,5.57428664e-02
1.7500,4.85550892e-02,3.80091177e+00,3.80091177e+00,6.09754468e-02,4.77318232e+00,4.77318232e+00,1.25867399e-02,9.85295026e-01,9.85295026e-01,5.44120231e-02,4.99461964e-02,6.27223983e-02,5.59709319e-02
1.7600,4.92516207e-02,3.90026309e+00,3.90026309e+00,6.02056381e-02,4.76771779e+00,4.76771779e+00,1.27331043e-02,1.00834157e+00,1.00834157e+00,5.44538819e-02,5.06709791e-02,6.19406751e-02,5.60231618e-02
1.7700,4.98669159e-02,3.99464510e+00,3.99464510e+00,5.92961964e-02,4.74998817e+00,4.74998817e+00,1.28741162e-02,1.03129548e+00,1.03129548e+00,5.43775546e-02,5.13124083e-02,6.10150153e-02,5.59537968e-02
1.7800,5.03950806e-02,4.08336722e+00,4.08336722e+00,5.83166705e-02,4.72523067e+00,4.72523067e+00,1.30089305e-02,1.05407591e+00,1.05407591e+00,5.42113762e-02,5.18643766e-02,6.00169247e-02,5.57919384e-02
1.7900,5.08511331e-02,4.16742820e+00,4.16742820e+00,5.73269879e-02,4.69814715e+00,4.69814715e+00,1.31359183e-02,1.07653445e+00,1.07653445e+00,5.39920577e-02,5.23422990e-02,5.90080526e-02,5.55753285e-02
1.8000,5.11948844e-02,4.24330412e+00,4.24330412e+00,5.63593040e-02,4.67135867e+00,4.67135867e+00,1.32532663e-02,1.09850115e+00,1.09850115e+00,5.37150635e-02,5.27047646e-02,5.80214974e-02,5.52992709e-02
1.8100,5.14258007e-02,4.31064203e+00,4.31064203e+00,5.54108460e-02,4.64467871e+00,4.64467871e+00,1.33630992e-02,1.12012912e+00,1.12012912e+00,5.33811495e-02,5.29511673e-02,5.70544151e-02,5.49645147e-02
1.8200,5.15120133e-02,4.36642719e+00,4.36642719e+00,5.44647722e-02,4.61671846e+00,4.61671846e+00,1.34698442e-02,1.14177432e+00,1.14177432e+00,5.29678211e-02,5.30486305e-02,5.60894711e-02,5.45478654e-02
1.8300,5.14731740e-02,4.41193636e+00,4.41193636e+00,5.34931426e-02,4.58507457e+00,4.58507457e+00,1.35770802e-02,1.16373655e+00,1.16373655e+00,5.24734393e-02,5.30173223e-02,5.50978881e-02,5.40475947e-02
1.8400,5.13241693e-02,4.44810351e+00,4.44810351e+00,5.24546745e-02,4.54608083e+00,4.54608083e+00,1.36863967e-02,1.18615674e+00,1.18615674e+00,5.18863430e-02,5.28725149e-02,5.40371252e-02,5.34516483e-02
1.8500,5.11051292e-02,4.47812765e+00,4.47812765e+00,5.13254737e-02,4.49743552e+00,4.49743552e+00,1.37907350e-02,1.20842414e+00,1.20842414e+00,5.12151830e-02,5.26555001e-02,5.28825292e-02,5.27688925e-02
1.8600,5.08476730e-02,4.50460501e+00,4.50460501e+00,5.01036787e-02,4.43869442e+00,4.43869442e+00,1.38796159e-02,1.22959781e+00,1.22959781e+00,5.04743051e-02,5.23988260e-02,5.16321355e-02,5.20140681e-02
1.8700,5.05709291e-02,4.52913353e+00,4.52913353e+00,4.87781979e-02,4.36857648e+00,4.36857648e+00,1.39449124e-02,1.24890666e+00,1.24890666e+00,4.96664755e-02,5.21221883e-02,5.02744652e-02,5.11899906e-02
1.8800,5.02803711e-02,4.55214826e+00,4.55214826e+00,4.73544221e-02,4.28724661e+00,4.28724661e+00,1.39775713e-02,1.26546355e+00,1.26546355e+00,4.87954703e-02,5.18312197e-02,4.88150227e-02,5.03005186e-02
1.8900,4.99608264e-02,4.57221564e+00,4.57221564e+00,4.58525795e-02,4.19624526e+00,4.19624526e+00,1.39742895e-02,1.27887126e+00,1.27887126e+00,4.78626448e-02,5.15102700e-02,4.72746133e-02,4.93470171e-02
1.9000,4.95998055e-02,4.58809000e+00,4.58809000e+00,4.42777045e-02,4.09578406e+00,4.09578406e+00,1.39392566e-02,1.28941159e+00,1.28941159e+00,4.68632642e-02,5.11464453e-02,4.56583885e-02,4.83245721e-02
1.9100,4.91706818e-02,4.59715343e+00,4.59715343e+00,4.26523307e-02,3.98772808e+00,3.98772808e+00,1.38787243e-02,1.29757455e+00,1.29757455e+00,4.57956786e-02,5.07122633e-02,4.39895512e-02,4.72314483e-02
1.9200,4.86739516e-02,4.59924337e+00,4.59924337e+00,4.09986432e-02,3.87399690e+00,3.87399690e+00,1.38097877e-02,1.30489866e+00,1.30489866e+00,4.46717582e-02,5.02082013e-02,4.22909597e-02,4.60798548e-02
1.9300,4.80931956e-02,4.59258164e+00,4.59258164e+00,3.93457884e-02,3.75726219e+00,3.75726219e+00,1.37466393e-02,1.31271300e+00,1.31271300e+00,4.35001690e-02,4.96172850e-02,4.05926695e-02,4.48787038e-02
1.9400,4.74551941e-02,4.57949049e+00,4.57949049e+00,3.77176007e-02,3.63979954e+00,3.63979954e+00,1.37081101e-02,1.32285119e+00,1.32285119e+00,4.23071632e-02,4.89671053e-02,3.89192745e-02,4.36550594e-02
1.9500,4.67671964e-02,4.56049343e+00,4.56049343e+00,3.61445671e-02,3.52462995e+00,3.52462995e+00,1.37117322e-02,1.33709671e+00,1.33709671e+00,4.11142319e-02,4.82651145e-02,3.73022504e-02,4.24310899e-02
1.9600,4.60756780e-02,4.54000669e+00,4.54000669e+00,3.60090372e-02,3.54810341e+00,3.54810341e+00,1.37700143e-02,1.35681035e+00,1.35681035e+00,4.07325521e-02,4.75592590e-02,3.71684847e-02,4.20440910e-02
1.9700,4.54043090e-02,4.52036486e+00,4.52036486e+00,3.58300441e-02,3.56716964e+00,3.56716964e+00,1.38875069e-02,1.38261323e+00,1.38261323e+00,4.03340848e-02,4.68739732e-02,3.69898049e-02,4.16396340e-02
1.9800,4.48024510e-02,4.50658415e+00,4.50658415e+00,3.55836515e-02,3.57928454e+00,3.57928454e+00,1.40608795e-02,1.41435424e+00,1.41435424e+00,3.99278700e-02,4.62602349e-02,3.67414738e-02,4.12270446e-02
1.9900,4.42781740e-02,4.49968965e+00,4.49968965e+00,3.52588883e-02,3.58312100e+00,3.58312100e+00,1.42786613e-02,1.45104323e+00,1.45104323e+00,3.95120132e-02,4.57264133e-02,3.64121271e-02,4.08043622e-02
2.0000,4.38473803e-02,4.50154645e+00,4.50154645e+00,3.48515215e-02,3.57799580e+00,3.57799580e+00,1.45234128e-02,1.49103131e+00,1.49103131e+00,3.90915325e-02,4.52889731e-02,3.59973528e-02,4.03767649e-02
2.0100,4.34898857e-02,4.51034614e+00,4.51034614e+00,3.43766408e-02,3.56520940e+00,3.56520940e+00,1.47717899e-02,1.53198575e+00,1.53198575e+00,3.86656977e-02,4.49271104e-02,3.55126971e-02,3.99434959e-02
2.0200,4.31801086e-02,4.52363308e+00,4.52363308e+00,3.38342260e-02,3.54454003e+00,3.54454003e+00,1.50002560e-02,1.57145631e+00,1.57145631e+00,3.82225791e-02,4.46144313e-02,3.49581045e-02,3.94922265e-02
2.0300,4.28707019e-02,4.53654260e+00,4.53654260e+00,3.32471816e-02,3.51818956e+00,3.51818956e+00,1.51893770e-02,1.60732744e+00,1.60732744e+00,3.77535430e-02,4.43020320e-02,3.43572099e-02,3.90140259e-02
2.0400,4.25256502e-02,4.54522152e+00,4.54522152e+00,3.26065446e-02,3.48504885e+00,3.48504885e+00,1.53221479e-02,1.63766001e+00,1.63766001e+00,3.72372731e-02,4.39526889e-02,3.37007266e-02,3.84868491e-02
2.0500,4.20925235e-02,4.54389082e+00,4.54389082e+00,3.19221165e-02,3.44599468e+00,3.44599468e+00,1.53893876e-02,1.66128545e+00,1.66128545e+00,3.66562742e-02,4.35121853e-02,3.29987592e-02,3.78925867e-02
2.0600,4.15347220e-02,4.52827099e+00,4.52827099e+00,3.11803698e-02,3.39940072e+00,3.39940072e+00,1.53832075e-02,1.67713491e+00,1.67713491e+00,3.59870531e-02,4.29426358e-02,3.22372992e-02,3.72069160e-02
2.0700,4.08235526e-02,4.49479217e+00,4.49479217e+00,3.03790704e-02,3.34482423e+00,3.34482423e+00,1.52960269e-02,1.68413716e+00,1.68413716e+00,3.52162119e-02,4.22143060e-02,3.14140072e-02,3.64159376e-02
2.0800,3.99400563e-02,4.44083822e+00,4.44083822e+00,2.95137330e-02,3.28156056e+00,3.28156056e+00,1.51190188e-02,1.68104712e+00,1.68104712e+00,3.43333680e-02,4.13075095e-02,3.05242135e-02,3.55088614e-02
2.0900,3.88762336e-02,4.36493577e+00,4.36493577e+00,2.87086812e-02,3.22334593e+00,3.22334593e+00,1.48469173e-02,1.66697836e+00,1.66697836e+00,3.34078643e-02,4.02138834e-02,2.96964868e-02,3.45573589e-02
2.1000,3.76382153e-02,4.26717268e+00,4.26717268e+00,2.83677169e-02,3.21614470e+00,3.21614470e+00,1.44831089e-02,1.64199939e+00,1.64199939e+00,3.26758356e-02,3.89396782e-02,2.93486223e-02,3.38057082e-02
2.1100,3.66018179e-02,4.18997748e+00,4.18997748e+00,2.79408739e-02,3.19851962e+00,3.19851962e+00,1.40345328e-02,1.60659715e+00,1.60659715e+00,3.19794744e-02,3.78736802e-02,2.89117805e-02,3.30907166e-02
2.1200,3.66639072e-02,4.23766008e+00,4.23766008e+00,2.74289685e-02,3.17027435e+00,3.17027435e+00,1.35122873e-02,1.56176700e+00,1.56176700e+00,3.17120349e-02,3.79441758e-02,2.83867619e-02,3.28193889e-02
2.1300,3.65744045e-02,4.26799263e+00,4.26799263e+00,2.68440390e-02,3.13252292e+00,3.13252292e+00,1.29291318e-02,1.50874471e+00,1.50874471e+00,3.13337636e-02,3.78577835e-02,2.77859839e-02,3.24332509e-02
2.1400,3.64416462e-02,4.29323119e+00,4.29323119e+00,2.61968945e-02,3.08628551e+00,3.08628551e+00,1.24382251e-02,1.46536123e+00,1.46536123e+00,3.08975397e-02,3.77265818e-02,2.71205993e-02,3.19869897e-02
2.1500,3.70323890e-02,4.40442231e+00,4.40442231e+00,2.57493572e-02,3.06248250e+00,3.06248250e+00,1.23256866e-02,1.46594726e+00,1.46594726e+00,3.08797703e-02,3.83444721e-02,2.66616747e-02,3.19738619e-02
2.1600,3.74915245e-02,4.50134689e+00,4.50134689e+00,2.54555091e-02,3.05626613e+00,3.05626613e+00,1.21935251e-02,1.46399185e+00,1.46399185e+00,3.08928122e-02,3.88262735e-02,2.63617596e-02,3.19926381e-02
2.1700,3.78393420e-02,4.58602597e+00,4.58602597e+00,2.51366317e-02,3.04649182e+00,3.04649182e+00,1.20462497e-02,1.45997290e+00,1.45997290e+00,3.08407783e-02,3.91929336e-02,2.60358210e-02,3.19440167e-02
2.1800,3.80847918e-02,4.65918160e+00,4.65918160e+00,2.58298944e-02,3.15995343e+00,3.15995343e+00,1.18849999e-02,1.45397599e+00,1.45397599e+00,3.13644090e-02,3.94536675e-02,2.67582942e-02,3.24917350e-02
2.1900,3.82351864e-02,4.72137087e+00,4.72137087e+00,2.64731850e-02,3.26897123e+00,3.26897123e+00,1.17115031e-02,1.44616398e+00,1.44616398e+00,3.18152033e-02,3.96159993e-02,2.74292289e-02,3.29641671e-02
