T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.0100,8.07294340e-01,1.37898958e+02,2.03736946e+01,5.19887018e-01,8.73188289e+01,1.31193719e+01,7.06040090e-02,1.83712057e+01,1.77648248e+00,6.47843999e-01,8.03744055e-01,5.17560383e-01,6.44969830e-01
1.0200,7.71634931e-01,1.33529869e+02,1.98579000e+01,5.14577035e-01,8.72078951e+01,1.32457525e+01,6.79873251e-02,1.88788295e+01,1.74481442e+00,6.30131427e-01,7.68110505e-01,5.12350332e-01,6.27328999e-01
1.0300,7.25675657e-01,1.26762984e+02,1.90357078e+01,5.03077492e-01,8.57848029e+01,1.32091436e+01,6.77073195e-02,1.93480400e+01,1.73312403e+00,6.04211130e-01,7.22079989e-01,5.01061395e-01,6.01503455e-01
1.0400,6.74301237e-01,1.18770134e+02,1.80254819e+01,4.87116319e-01,8.32230463e+01,1.30401673e+01,6.81531449e-02,1.97937157e+01,1.77781204e+00,5.73117036e-01,6.70673174e-01,4.85184831e-01,5.70438823e-01
1.0500,6.24097516e-01,1.10937319e+02,1.70015633e+01,4.68812654e-01,8.06263463e+01,1.27904978e+01,6.82914587e-02,2.02182366e+01,1.81476411e+00,5.40911095e-01,6.20584590e-01,4.66873882e-01,5.38270133e-01
1.0600,5.81491420e-01,1.04326895e+02,1.61389037e+01,4.50503389e-01,7.87008590e+01,1.25252102e+01,6.81109144e-02,2.06142458e+01,1.84319526e+00,5.11824047e-01,5.78033526e-01,4.48604909e-01,5.09223602e-01
1.0700,5.49034788e-01,9.93501886e+01,1.55242676e+01,4.33673619e-01,7.68275631e+01,1.22834909e+01,6.76435190e-02,2.09777641e+01,1.86352533e+00,4.87956866e-01,5.45675297e-01,4.31762563e-01,4.85388674e-01
1.0800,5.25110182e-01,9.54763475e+01,1.51246236e+01,4.18144425e-01,7.50329405e+01,1.20639277e+01,6.69368153e-02,2.13116711e+01,1.87822302e+00,4.68584993e-01,5.21828500e-01,4.16228624e-01,4.66047163e-01
1.0900,5.05326933e-01,9.19700860e+01,1.48241350e+01,4.02651005e-01,7.31490312e+01,1.18293432e+01,6.59984320e-02,2.16171585e+01,1.88562866e+00,4.51076931e-01,5.02119508e-01,4.00680645e-01,4.48541601e-01
1.1000,4.85135133e-01,8.80589399e+01,1.44972181e+01,3.87596237e-01,7.10404433e+01,1.15962528e+01,6.48213744e-02,2.18863284e+01,1.88433672e+00,4.33631816e-01,4.82158727e-01,3.85676371e-01,4.31227583e-01
1.1100,4.62099966e-01,8.46028338e+01,1.40587091e+01,3.73658012e-01,6.86991098e+01,1.13772435e+01,6.33755628e-02,2.21057305e+01,1.87345375e+00,4.15532616e-01,4.59187668e-01,3.71605237e-01,4.13081762e-01
1.1200,4.38807299e-01,8.30314667e+01,1.36055369e+01,3.58499807e-01,6.61385171e+01,1.11115194e+01,6.16989225e-02,2.22671243e+01,1.85413670e+00,3.96626187e-01,4.36486051e-01,3.56474223e-01,3.94456621e-01
1.1300,4.17264340e-01,8.08869759e+01,1.31707697e+01,3.42151501e-01,6.33153977e+01,1.07886591e+01,5.99048704e-02,2.23748844e+01,1.82961802e+00,3.77846027e-01,4.15092605e-01,3.40017534e-01,3.75684394e-01
1.1400,3.94591462e-01,7.83382195e+01,1.26750458e+01,3.23961859e-01,6.09533597e+01,1.03929668e+01,5.81215325e-02,2.24444615e+01,1.80382027e+00,3.57536828e-01,3.92491779e-01,3.21825586e-01,3.55406664e-01
1.1500,3.73829851e-01,7.56004692e+01,1.22208982e+01,3.03616827e-01,5.94564233e+01,9.90914152e+00,5.64443169e-02,2.24950331e+01,1.77984859e+00,3.36899144e-01,3.71876021e-01,3.01530383e-01,3.34861044e-01
1.1600,3.54749756e-01,7.33324214e+01,1.17975914e+01,2.81564415e-01,5.78567953e+01,9.34634255e+00,5.49183546e-02,2.25427851e+01,1.75933182e+00,3.16045736e-01,3.52832109e-01,2.79522290e-01,3.14045282e-01
1.1700,3.36749806e-01,7.15569370e+01,1.13904923e+01,2.59029279e-01,5.56576089e+01,8.74314197e+00,5.35480209e-02,2.25982680e+01,1.74261989e+00,2.95343968e-01,3.34858634e-01,2.57031610e-01,2.93375619e-01
1.1800,3.20812707e-01,6.98537940e+01,1.10379890e+01,2.37551929e-01,5.30481483e+01,8.15452640e+00,5.23151433e-02,2.26671301e+01,1.72930301e+00,2.76061003e-01,3.19019090e-01,2.35681481e-01,2.74202282e-01
1.1900,3.07860258e-01,6.83939373e+01,1.07669751e+01,2.18482336e-01,5.14975915e+01,7.62524373e+00,5.11918297e-02,2.27519327e+01,1.71859629e+00,2.59349240e-01,3.05978221e-01,2.16695821e-01,2.57496023e-01
1.2000,2.99196389e-01,6.73808564e+01,1.06279010e+01,2.02530787e-01,5.03248183e+01,7.18508614e+00,5.01435878e-02,2.28532347e+01,1.70941922e+00,2.46163523e-01,2.97013192e-01,2.00798385e-01,2.44212550e-01
1.2100,2.91273157e-01,6.68353526e+01,1.05167211e+01,1.89935892e-01,4.91480569e+01,6.86390633e+00,4.91255511e-02,2.29691174e+01,1.70023886e+00,2.35208901e-01,2.89068220e-01,1.88664999e-01,2.33531701e-01
1.2200,2.84351283e-01,6.66899856e+01,1.04524728e+01,1.80942889e-01,4.80181967e+01,6.63244578e+00,4.80797204e-02,2.30935061e+01,1.68894376e+00,2.26828884e-01,2.82611685e-01,1.79326626e-01,2.25121744e-01
1.2300,2.79052211e-01,6.68140043e+01,1.04251993e+01,1.78166683e-01,4.69790824e+01,6.64543601e+00,4.69426807e-02,2.32150161e+01,1.67310559e+00,2.22974902e-01,2.77309579e-01,1.76768138e-01,2.21403473e-01
1.2400,2.73477163e-01,6.70380292e+01,1.03809323e+01,1.78833082e-01,4.60723092e+01,6.78014664e+00,4.56665693e-02,2.33184976e+01,1.65076874e+00,2.21148737e-01,2.71696296e-01,1.77454267e-01,2.19576107e-01
1.2500,2.68217436e-01,6.72069115e+01,1.03266342e+01,1.80641034e-01,4.53368223e+01,6.95966303e+00,4.42432236e-02,2.33897972e+01,1.66987922e+00,2.20116048e-01,2.65968068e-01,1.79249897e-01,2.18345481e-01
1.2600,2.63481959e-01,6.72864810e+01,1.03062624e+01,1.82500424e-01,4.47999297e+01,7.14310898e+00,4.35495432e-02,2.34214763e+01,1.71026955e+00,2.19284220e-01,2.61246713e-01,1.81066003e-01,2.17492294e-01
1.2700,2.58579649e-01,6.71816583e+01,1.02742865e+01,1.83416629e-01,4.47909983e+01,7.29307095e+00,4.37909692e-02,2.34160311e+01,1.74509105e+00,2.17779263e-01,2.56350966e-01,1.81967457e-01,2.15980401e-01
1.2800,2.53519247e-01,6.68708868e+01,1.02304832e+01,1.82760528e-01,4.47836572e+01,7.38085710e+00,4.38426892e-02,2.33847606e+01,1.77250868e+00,2.15251740e-01,2.51285216e-01,1.81291561e-01,2.13438255e-01
1.2900,2.48241378e-01,6.62307131e+01,1.01728196e+01,1.80812500e-01,4.45854099e+01,7.41294046e+00,4.37085057e-02,2.33432239e+01,1.79356559e+00,2.11861143e-01,2.46009937e-01,1.79267607e-01,2.10003840e-01
1.3000,2.42806357e-01,6.52018315e+01,1.01039222e+01,1.79845493e-01,4.42654388e+01,7.48528209e+00,4.34297272e-02,2.33058887e+01,1.80863260e+00,2.08968009e-01,2.40599112e-01,1.78242882e-01,2.07087129e-01
1.3100,2.37398488e-01,6.37939677e+01,1.00293199e+01,1.77230938e-01,4.42476747e+01,7.48886772e+00,4.31179085e-02,2.32823301e+01,1.81993784e+00,2.05120347e-01,2.35190416e-01,1.75616087e-01,2.03231938e-01
1.3200,2.31972793e-01,6.36380366e+01,9.94782752e+00,1.73319612e-01,4.41563384e+01,7.43390957e+00,4.35119225e-02,2.32760187e+01,1.85277311e+00,2.00512928e-01,2.29758249e-01,1.71695985e-01,1.98616638e-01
1.3300,2.26575461e-01,6.38872866e+01,9.86362135e+00,1.68857083e-01,4.40295946e+01,7.35072405e+00,4.37019841e-02,2.32854498e+01,1.88964112e+00,1.95598751e-01,2.24400510e-01,1.67231300e-01,1.93718324e-01
1.3400,2.21226063e-01,6.41609529e+01,9.77342341e+00,1.64560353e-01,4.38272528e+01,7.27018169e+00,4.33740372e-02,2.33065794e+01,1.90309283e+00,1.90801046e-01,2.19042227e-01,1.62939507e-01,1.88919645e-01
1.3500,2.15833037e-01,6.44392537e+01,9.67501439e+00,1.61007175e-01,4.47807569e+01,7.21842041e+00,4.25239405e-02,2.33351882e+01,1.89273839e+00,1.86415310e-01,2.13636184e-01,1.59391576e-01,1.84531320e-01
1.3600,2.10430129e-01,6.47145511e+01,9.57276928e+00,1.58434373e-01,4.62312547e+01,7.20756953e+00,4.25706352e-02,2.33679962e+01,1.92503312e+00,1.82590705e-01,2.08281408e-01,1.56820110e-01,1.80728286e-01
1.3700,2.06221564e-01,6.49824592e+01,9.57315291e+00,1.56640188e-01,4.72870735e+01,7.22997621e+00,4.36682074e-02,2.34022975e+01,2.00321663e+00,1.79729198e-01,2.05260126e-01,1.55019547e-01,1.78379740e-01
1.3800,2.03535071e-01,6.52439736e+01,9.58504129e+00,1.55093831e-01,4.78865881e+01,7.26199831e+00,4.41471372e-02,2.34351365e+01,2.05272681e+00,1.77671140e-01,2.02547340e-01,1.53457705e-01,1.76302156e-01
1.3900,2.00850083e-01,6.55021884e+01,9.59471604e+00,1.53200488e-01,4.80221390e+01,7.27634908e+00,4.39325265e-02,2.34634426e+01,2.07086235e+00,1.75414740e-01,1.99844985e-01,1.51556530e-01,1.74033941e-01
1.4000,1.98222878e-01,6.57576577e+01,9.60366860e+00,1.50588197e-01,4.77598164e+01,7.25559760e+00,4.31314862e-02,2.34855425e+01,2.05918247e+00,1.72771600e-01,1.97184069e-01,1.48973097e-01,1.71391719e-01
1.4100,1.95582229e-01,6.60074965e+01,9.60985686e+00,1.47272787e-01,4.72384165e+01,7.19498986e+00,4.18129031e-02,2.35029332e+01,2.02244250e+00,1.69717236e-01,1.94522312e-01,1.45640677e-01,1.68316254e-01
1.4200,1.92978882e-01,6.62493863e+01,9.61417498e+00,1.43487450e-01,4.66185391e+01,7.10722344e+00,4.01329341e-02,2.35206457e+01,1.96611557e+00,1.66403268e-01,1.91878389e-01,1.41844993e-01,1.64975721e-01
1.4300,1.90408752e-01,6.64868250e+01,9.61826780e+00,1.39831925e-01,4.60462623e+01,7.02625355e+00,3.90322902e-02,2.35454894e+01,1.95007746e+00,1.63172370e-01,1.89284704e-01,1.38274619e-01,1.61781551e-01
1.4400,1.87921041e-01,6.67307564e+01,9.62292715e+00,1.37051435e-01,4.56278461e+01,6.97682619e+00,3.85934793e-02,2.35830604e+01,1.95400354e+00,1.60483171e-01,1.86755303e-01,1.35401554e-01,1.59018736e-01
1.4500,1.85579218e-01,6.69957684e+01,9.63319006e+00,1.33314890e-01,4.54189739e+01,6.87568018e+00,3.81752009e-02,2.36352702e+01,1.95864362e+00,1.57291046e-01,1.84384688e-01,1.31604395e-01,1.55774951e-01
1.4600,1.83336678e-01,6.72931736e+01,9.64609058e+00,1.30571469e-01,4.54269131e+01,6.83096081e+00,3.78043544e-02,2.36996912e+01,1.96542758e+00,1.54720843e-01,1.82111073e-01,1.28963500e-01,1.53250388e-01
1.4700,1.81170554e-01,6.76249467e+01,9.65988344e+00,1.28361491e-01,4.56214547e+01,6.80636212e+00,3.74931503e-02,2.37707476e+01,1.97505527e+00,1.52496959e-01,1.79898667e-01,1.26756755e-01,1.51007852e-01
1.4800,1.78992098e-01,6.79810458e+01,9.67103551e+00,1.26295668e-01,4.59502926e+01,6.78702010e+00,3.72381213e-02,2.38417241e+01,1.98740723e+00,1.50352674e-01,1.77680708e-01,1.24694252e-01,1.48848120e-01
1.4900,1.76650695e-01,6.83401670e+01,9.67050723e+00,1.24235349e-01,4.63545061e+01,6.76557674e+00,3.70240123e-02,2.39064435e+01,2.00171439e+00,1.48142704e-01,1.75294160e-01,1.22637423e-01,1.46620681e-01
1.5000,1.74087090e-01,6.86785857e+01,9.65490447e+00,1.22129014e-01,4.67797468e+01,6.73910987e+00,3.68285019e-02,2.39601472e+01,2.01678397e+00,1.45811813e-01,1.72685627e-01,1.20534327e-01,1.44272471e-01
1.5100,1.71160488e-01,6.89701748e+01,9.61541537e+00,1.20010784e-01,4.71806613e+01,6.70938902e+00,3.66327090e-02,2.39998890e+01,2.03163034e+00,1.43321681e-01,1.69709004e-01,1.18418569e-01,1.41762821e-01
1.5200,1.67821415e-01,6.91712678e+01,9.55006705e+00,1.17976455e-01,4.75202287e+01,6.68183238e+00,3.64030043e-02,2.40249702e+01,2.04430841e+00,1.40708833e-01,1.66345085e-01,1.16385568e-01,1.39140818e-01
1.5300,1.64114003e-01,6.92579918e+01,9.45785955e+00,1.16150750e-01,4.77687747e+01,6.66384178e+00,3.61137692e-02,2.40375422e+01,2.05323861e+00,1.38065074e-01,1.62592582e-01,1.14559879e-01,1.36479253e-01
1.5400,1.60060898e-01,6.92207355e+01,9.34097126e+00,1.14648848e-01,4.79062417e+01,6.66265051e+00,3.57473300e-02,2.40914669e+01,2.05730101e+00,1.35465116e-01,1.58504400e-01,1.13056704e-01,1.33865549e-01
1.5500,1.55802604e-01,6.90677848e+01,9.20959275e+00,1.13536853e-01,4.79268033e+01,6.68293010e+00,3.53000223e-02,2.42454776e+01,2.05617657e+00,1.33001268e-01,1.54265126e-01,1.11942307e-01,1.31410784e-01
1.5600,1.53488258e-01,6.88246081e+01,9.19264221e+00,1.12805803e-01,4.78415217e+01,6.72527873e+00,3.47857528e-02,2.43778653e+01,2.05059811e+00,1.31584065e-01,1.52013406e-01,1.11212044e-01,1.30022004e-01
1.5700,1.51606800e-01,6.85284693e+01,9.19345940e+00,1.12373806e-01,4.76756501e+01,6.78544501e+00,3.42344109e-02,2.44885154e+01,2.04229830e+00,1.30524454e-01,1.50096438e-01,1.10782142e-01,1.28949622e-01
1.5800,1.49486295e-01,6.82199558e+01,9.17648601e+00,1.12119912e-01,4.74611736e+01,6.85584872e+00,3.36849333e-02,2.45819280e+01,2.03362335e+00,1.29461926e-01,1.47928878e-01,1.10519212e-01,1.27863142e-01
1.5900,1.47260261e-01,6.79342911e+01,9.15218714e+00,1.11904203e-01,4.72283716e+01,6.92872152e+00,3.31753675e-02,2.46661333e+01,2.02693792e+00,1.28370722e-01,1.45687192e-01,1.10293416e-01,1.26760948e-01
1.6000,1.45062034e-01,6.76953000e+01,9.12783991e+00,1.11624919e-01,4.70002441e+01,6.99796896e+00,3.27335814e-02,2.47506024e+01,2.02403874e+00,1.27249903e-01,1.43489056e-01,1.10007622e-01,1.25637931e-01
1.6100,1.42985595e-01,6.75136051e+01,9.10843874e+00,1.11220684e-01,4.67913811e+01,7.05928972e+00,3.23717391e-02,2.48439487e+01,2.02577735e+00,1.26106922e-01,1.41410911e-01,1.09597332e-01,1.24492002e-01
1.6200,1.41080178e-01,6.73887654e+01,9.09745686e+00,1.10655435e-01,4.66104486e+01,7.10997534e+00,3.20857740e-02,2.49521923e+01,2.03198550e+00,1.24945142e-01,1.39502087e-01,1.09025678e-01,1.23326030e-01
1.6300,1.39370330e-01,6.73135737e+01,9.09610659e+00,1.09925801e-01,4.64642332e+01,7.14941483e+00,3.18589750e-02,2.50780035e+01,2.04166491e+00,1.23775584e-01,1.37775204e-01,1.08289417e-01,1.22145800e-01
1.6400,1.37836418e-01,6.72783055e+01,9.10414459e+00,1.09053994e-01,4.63611359e+01,7.17869465e+00,3.16675352e-02,2.52208826e+01,2.05331688e+00,1.22603474e-01,1.36220409e-01,1.07410939e-01,1.20960994e-01
1.6500,1.36455446e-01,6.72734129e+01,9.12065040e+00,1.08087217e-01,4.63126785e+01,7.20065977e+00,3.14859098e-02,2.53779164e+01,2.06527735e+00,1.21445829e-01,1.34818239e-01,1.06437614e-01,1.19790366e-01
1.6600,1.35206160e-01,6.72903953e+01,9.14498031e+00,1.07095605e-01,4.63326354e+01,7.21987141e+00,3.12907523e-02,2.55447011e+01,2.07597515e+00,1.20332811e-01,1.33554132e-01,1.05439665e-01,1.18667194e-01
1.6700,1.34066547e-01,6.73215811e+01,9.17607835e+00,1.06164153e-01,4.64345378e+01,7.24213858e+00,3.10632531e-02,2.57161653e+01,2.08409659e+00,1.19302395e-01,1.32408206e-01,1.04502004e-01,1.17630450e-01
1.6800,1.33013262e-01,6.73598325e+01,9.21188135e+00,1.05378171e-01,4.66290297e+01,7.27355792e+00,3.07903045e-02,2.58872230e+01,2.08867907e+00,1.18392121e-01,1.31347104e-01,1.03709626e-01,1.16713148e-01
1.6900,1.32021819e-01,6.73987632e+01,9.25084909e+00,1.04806504e-01,4.69224276e+01,7.31932682e+00,3.04649250e-02,2.60532899e+01,2.08915821e+00,1.17629696e-01,1.30346363e-01,1.03130817e-01,1.15942774e-01
1.7000,1.31068867e-01,6.74333991e+01,9.29144514e+00,1.04488156e-01,4.73168896e+01,7.38271948e+00,3.00860945e-02,2.62106982e+01,2.08537496e+00,1.17026255e-01,1.29382683e-01,1.02803820e-01,1.15330109e-01
1.7100,1.30135622e-01,6.74607654e+01,9.33239036e+00,1.04425243e-01,4.78115074e+01,7.46463826e+00,2.96579531e-02,2.63569818e+01,2.07753621e+00,1.16573770e-01,1.28437370e-01,1.02732362e-01,1.14868074e-01
1.7200,1.29210425e-01,6.74798985e+01,9.37286713e+00,1.04581489e-01,4.84031700e+01,7.56342630e+00,2.91883685e-02,2.64909770e+01,2.06612622e+00,1.16245510e-01,1.27498858e-01,1.02885084e-01,1.14532662e-01
1.7300,1.28288757e-01,6.74911333e+01,9.41254825e+00,1.04884089e-01,4.90864190e+01,7.67397568e+00,2.86870853e-02,2.66127058e+01,2.05178204e+00,1.15997627e-01,1.26562702e-01,1.03185564e-01,1.14277923e-01
1.7400,1.27370501e-01,6.74949417e+01,9.45141863e+00,1.05228016e-01,4.98522989e+01,7.78880879e+00,2.81638379e-02,2.67230711e+01,2.03515960e+00,1.15771089e-01,1.25628806e-01,1.03529299e-01,1.14045001e-01
1.7500,1.26462319e-01,6.74911353e+01,9.49055853e+00,1.05483824e-01,5.06868208e+01,7.89820841e+00,2.76268194e-02,2.68234463e+01,2.01681962e+00,1.15497744e-01,1.24711472e-01,1.03787063e-01,1.13769228e-01
1.7600,1.25563235e-01,6.74827785e+01,9.52904099e+00,1.05525728e-01,5.15698417e+01,7.99247174e+00,2.70817560e-02,2.69152575e+01,1.99715395e+00,1.15109304e-01,1.23798274e-01,1.03835654e-01,1.13378458e-01
1.7700,1.24653362e-01,6.74610424e+01,9.56559451e+00,1.05228014e-01,5.24750151e+01,8.06113675e+00,2.65316476e-02,2.69996410e+01,1.97635952e+00,1.14529585e-01,1.22872916e-01,1.03547707e-01,1.12797201e-01
1.7800,1.23716483e-01,6.74219638e+01,9.59889704e+00,1.04461985e-01,5.33711802e+01,8.09447804e+00,2.59770835e-02,2.70772220e+01,1.95445561e+00,1.13682318e-01,1.21919187e-01,1.02810998e-01,1.11958176e-01
1.7900,1.22733120e-01,6.73621777e+01,9.62731615e+00,1.03178343e-01,5.42252143e+01,8.08709735e+00,2.54169511e-02,2.71480286e+01,1.93133309e+00,1.12531773e-01,1.20917707e-01,1.01572780e-01,1.10823949e-01
1.8000,1.21684585e-01,6.72800225e+01,9.64922218e+00,1.01384557e-01,5.50059652e+01,8.03733075e+00,2.48493367e-02,2.72115274e+01,1.90682131e+00,1.11071768e-01,1.19849996e-01,9.98291929e-02,1.09382487e-01
1.8100,1.20557066e-01,6.71762378e+01,9.66332267e+00,9.91003630e-02,5.56884876e+01,7.94636816e+00,2.42724281e-02,2.72667478e+01,1.88075854e+00,1.09303472e-01,1.18702553e-01,9.76117867e-02,1.07641852e-01
1.8200,1.19344533e-01,6.70540703e+01,9.66996604e+00,9.64584492e-02,5.62575767e+01,7.82167248e+00,2.36852821e-02,2.73124568e+01,1.85306100e+00,1.07293004e-01,1.17482425e-01,9.50271227e-02,1.05659911e-01
1.8300,1.18049750e-01,6.69188019e+01,9.66883157e+00,9.35521328e-02,5.67096755e+01,7.67114620e+00,2.30883963e-02,2.73473478e+01,1.82374252e+00,1.05089514e-01,1.16188339e-01,9.21825695e-02,1.03491737e-01
1.8400,1.16683341e-01,6.67768839e+01,9.65980691e+00,9.20683952e-02,5.70526369e+01,7.66846871e+00,2.24840962e-02,2.73702230e+01,1.79301256e+00,1.03647711e-01,1.14821583e-01,9.11514818e-02,1.02304239e-01
1.8500,1.15275319e-01,6.66349530e+01,9.64404496e+00,9.19613997e-02,5.73033876e+01,7.74507356e+00,2.22525089e-02,2.73801695e+01,1.80264357e+00,1.02960574e-01,1.13398288e-01,9.10694721e-02,1.01622450e-01
1.8600,1.13829429e-01,6.64989927e+01,9.62297383e+00,9.15381591e-02,5.74840758e+01,7.79287927e+00,2.21847957e-02,2.73767367e+01,1.84854798e+00,1.02077110e-01,1.11937124e-01,9.06489523e-02,1.00732234e-01
1.8700,1.12363277e-01,6.63738153e+01,9.59807218e+00,9.08572583e-02,5.76176108e+01,7.81880789e+00,2.24181748e-02,2.73601213e+01,1.88992059e+00,1.01039691e-01,1.10456564e-01,8.99804289e-02,9.96941772e-02
1.8800,1.10893205e-01,6.62629066e+01,9.57070348e+00,8.99742416e-02,5.77235705e+01,7.82435218e+00,2.25917021e-02,2.73313420e+01,1.92721049e+00,9.98875967e-02,1.08972996e-01,8.90888640e-02,9.85306066e-02
1.8900,1.09432675e-01,6.61685580e+01,9.54203237e+00,8.89314891e-02,5.78152660e+01,7.81537905e+00,2.29107484e-02,2.72923633e+01,1.96017208e+00,9.86509542e-02,1.07499887e-01,8.80475280e-02,9.72887418e-02
1.9000,1.07992279e-01,6.60921439e+01,9.51301423e+00,8.77648374e-02,5.79014439e+01,7.79164809e+00,2.33034905e-02,2.72461190e+01,2.01149532e+00,9.73546342e-02,1.06047803e-01,8.68586063e-02,9.59748109e-02
1.9100,1.06580232e-01,6.60344038e+01,9.48480270e+00,8.64799920e-02,5.79806589e+01,7.75676799e+00,2.36640197e-02,2.72820614e+01,2.06461011e+00,9.60055082e-02,1.04629053e-01,8.55667026e-02,9.46190419e-02
1.9200,1.05202953e-01,6.59956378e+01,9.45801631e+00,8.51143270e-02,5.80423823e+01,7.71194680e+00,2.40365558e-02,2.75478300e+01,2.11516799e+00,9.46270496e-02,1.03249589e-01,8.41884080e-02,9.32331406e-02
1.9300,1.03865441e-01,6.59757938e+01,9.43275208e+00,8.36943316e-02,5.80762892e+01,7.65946619e+00,2.43635059e-02,2.78261454e+01,2.16252588e+00,9.32359835e-02,1.01909467e-01,8.27512600e-02,9.18321122e-02
1.9400,1.02571379e-01,6.59744841e+01,9.40945376e+00,8.22577671e-02,5.80717156e+01,7.60391334e+00,2.46306329e-02,2.81127292e+01,2.20632768e+00,9.18547364e-02,1.00612440e-01,8.13063431e-02,9.04457273e-02
1.9500,1.01323058e-01,6.59909929e+01,9.38844826e+00,8.08574519e-02,5.80203304e+01,7.55031573e+00,2.48297700e-02,2.84029704e+01,2.24616584e+00,9.05136691e-02,9.93608558e-02,7.99073300e-02,8.91047737e-02
1.9600,1.00121298e-01,6.60243283e+01,9.36993179e+00,7.95470877e-02,5.79181283e+01,7.50295984e+00,2.49565949e-02,2.86923255e+01,2.28189029e+00,8.92432499e-02,9.81555850e-02,7.85979481e-02,8.78340912e-02
1.9700,9.89655361e-02,6.60733435e+01,9.35397163e+00,7.83731885e-02,5.77664001e+01,7.46652942e+00,2.50106081e-02,2.89766686e+01,2.31421456e+00,8.80695442e-02,9.69961118e-02,7.74242591e-02,8.66594028e-02
1.9800,9.78541695e-02,6.61369130e+01,9.34053271e+00,7.73686093e-02,5.75715672e+01,7.44440058e+00,2.50141913e-02,2.92525439e+01,2.34439642e+00,8.70105799e-02,9.58808763e-02,7.64170174e-02,8.55974918e-02
1.9900,9.67851250e-02,6.62141252e+01,9.32952899e+00,7.65411691e-02,5.73440440e+01,7.43811068e+00,2.50808431e-02,2.95173058e+01,2.37398592e+00,8.60700100e-02,9.48078494e-02,7.55870181e-02,8.46536628e-02
2.0000,9.57565607e-02,6.63044435e+01,9.32089076e+00,7.58822746e-02,5.70965383e+01,7.44720164e+00,2.51542069e-02,2.97691536e+01,2.40446775e+00,8.52421588e-02,9.37752339e-02,7.49244996e-02,8.38216110e-02
2.0100,9.47675468e-02,6.64077912e+01,9.31463391e+00,7.53656681e-02,5.68423000e+01,7.46942489e+00,2.52447484e-02,3.00070822e+01,2.43690335e+00,8.45116529e-02,9.27821443e-02,7.44022003e-02,8.30854721e-02
2.0200,9.38185791e-02,6.65245360e+01,9.31091621e+00,7.49525938e-02,5.65937582e+01,7.50118732e+00,2.53557889e-02,3.02307750e+01,2.47167017e+00,8.38566983e-02,9.18291171e-02,7.39806259e-02,8.24231494e-02
2.0300,9.29118122e-02,6.66553699e+01,9.31006779e+00,7.45975270e-02,5.63617763e+01,7.53807972e+00,2.54839844e-02,3.04404648e+01,2.50836032e+00,8.32525760e-02,9.09183398e-02,7.36138242e-02,8.18098202e-02
2.0400,9.20509579e-02,6.68011028e+01,9.31258844e+00,7.42531929e-02,5.61555113e+01,7.57614784e+00,2.56190501e-02,3.06367817e+01,2.54585250e+00,8.26745277e-02,9.00535432e-02,7.32620109e-02,8.12250187e-02
2.0500,9.12408537e-02,6.69624038e+01,9.31910992e+00,7.38743516e-02,5.59826872e+01,7.61031384e+00,2.57438946e-02,3.08206065e+01,2.58252808e+00,8.20996888e-02,8.92395644e-02,7.28761757e-02,8.06438973e-02
2.0600,9.04867691e-02,6.71395348e+01,9.33032821e+00,7.34204643e-02,5.58500289e+01,7.63601652e+00,2.58415941e-02,3.09929430e+01,2.61657392e+00,8.15081628e-02,8.84816493e-02,7.24141017e-02,8.00457317e-02
2.0700,8.97935618e-02,6.73321239e+01,9.34691577e+00,7.28576545e-02,5.57636428e+01,7.64943600e+00,2.58969201e-02,3.11548203e+01,2.64630492e+00,8.08835478e-02,8.77846066e-02,7.18421720e-02,7.94143363e-02
2.0800,8.91648245e-02,6.75390180e+01,9.36942800e+00,7.21632087e-02,5.57292178e+01,7.64833242e+00,2.58989068e-02,3.13072293e+01,2.67044509e+00,8.02148355e-02,8.71519557e-02,7.11427772e-02,7.87415530e-02
2.0900,8.86021633e-02,6.77582410e+01,9.39821882e+00,7.13292827e-02,5.57520089e+01,7.63061053e+00,2.58424953e-02,3.14510945e+01,2.68908198e+00,7.94979796e-02,8.65852090e-02,7.03003431e-02,7.80190355e-02
2.1000,8.81047236e-02,6.79870650e+01,9.43337927e+00,7.03397354e-02,5.58366271e+01,7.59446005e+00,2.57290773e-02,3.15872729e+01,2.70148000e+00,7.87226965e-02,8.60834047e-02,6.93025224e-02,7.72385725e-02
2.1100,8.76690321e-02,6.82221799e+01,9.47470804e+00,6.92010055e-02,5.59866945e+01,7.54054781e+00,2.55659688e-02,3.17165688e+01,2.70826590e+00,7.78895704e-02,8.56429572e-02,6.81598642e-02,7.64029603e-02
2.1200,8.72891629e-02,6.84599322e+01,9.52171721e+00,6.79315259e-02,5.62044426e+01,7.47103971e+00,2.53650062e-02,3.18397527e+01,2.71061505e+00,7.70044546e-02,8.52578323e-02,6.68959849e-02,7.55209021e-02
2.1300,8.69571754e-02,6.86965884e+01,9.57366935e+00,6.65609162e-02,5.64903331e+01,7.38772070e+00,2.51405791e-02,3.19575739e+01,2.71003355e+00,7.60785730e-02,8.49199924e-02,6.55302750e-02,7.45977912e-02
