T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.1000,3.06716735e-02,9.38647804e-01,9.38647804e-01,2.95167580e-02,9.03303827e-01,9.03303827e-01,1.74013305e-02,5.32534381e-01,5.32534381e-01,3.00886750e-02,3.12182121e-02,3.00427172e-02,3.06248252e-02
1.1100,3.14219261e-02,9.79329741e-01,9.79329741e-01,3.01429755e-02,9.39468582e-01,9.39468582e-01,1.66611384e-02,5.19279064e-01,5.19279064e-01,3.07758079e-02,3.19870151e-02,3.06850640e-02,3.13292771e-02
1.1200,3.21316342e-02,1.01973990e+00,1.01973990e+00,3.04860302e-02,9.67514476e-01,9.67514476e-01,1.59955044e-02,5.07638481e-01,5.07638481e-01,3.12980186e-02,3.27147868e-02,3.10393170e-02,3.18660421e-02
1.1300,3.28923212e-02,1.06277748e+00,1.06277748e+00,3.05467950e-02,9.86991630e-01,9.86991630e-01,1.54787548e-02,5.00131075e-01,5.00131075e-01,3.16978705e-02,3.34947071e-02,3.11062252e-02,3.22783813e-02
1.1400,3.35953578e-02,1.10496952e+00,1.10496952e+00,3.03539395e-02,9.98357511e-01,9.98357511e-01,1.51392001e-02,4.97936492e-01,4.97936492e-01,3.19335475e-02,3.42161644e-02,3.09148481e-02,3.25236456e-02
1.1500,3.41042830e-02,1.14165881e+00,1.14165881e+00,3.02186409e-02,1.01158489e+00,1.01158489e+00,1.49471493e-02,5.00363681e-01,5.00363681e-01,3.21027270e-02,3.47401252e-02,3.07820390e-02,3.27012521e-02
1.1600,3.40784131e-02,1.16090714e+00,1.16090714e+00,3.01200245e-02,1.02606161e+00,1.02606161e+00,1.48466520e-02,5.05762526e-01,5.05762526e-01,3.20381435e-02,3.47194018e-02,3.06865589e-02,3.26407563e-02
1.1700,3.33869179e-02,1.15723249e+00,1.15723249e+00,2.98812279e-02,1.03572088e+00,1.03572088e+00,1.47796074e-02,5.12279748e-01,5.12279748e-01,3.15854730e-02,3.40204165e-02,3.04482079e-02,3.21847901e-02
1.1800,3.20875773e-02,1.13147235e+00,1.13147235e+00,3.09087098e-02,1.08990312e+00,1.08990312e+00,1.46979075e-02,5.18277706e-01,5.18277706e-01,3.14926279e-02,3.27017250e-02,3.15002942e-02,3.20953884e-02
1.1900,3.03365591e-02,1.08811224e+00,1.08811224e+00,3.17967826e-02,1.14048756e+00,1.14048756e+00,1.45634613e-02,5.22362488e-01,5.22362488e-01,3.10580903e-02,3.09222084e-02,3.24106215e-02,3.16576688e-02
1.2000,2.83401822e-02,1.03382979e+00,1.03382979e+00,3.25720551e-02,1.18820552e+00,1.18820552e+00,1.43443004e-02,5.23269930e-01,5.23269930e-01,3.03825275e-02,2.88919783e-02,3.32062477e-02,3.09740890e-02
1.2100,2.63030909e-02,9.75735061e-01,9.75735061e-01,3.32028003e-02,1.23168553e+00,1.23168553e+00,1.40229418e-02,5.20192706e-01,5.20192706e-01,2.95522634e-02,2.68195755e-02,3.38547669e-02,3.01325484e-02
1.2200,2.49149517e-02,9.39733217e-01,9.39733217e-01,3.35730816e-02,1.26629746e+00,1.26629746e+00,1.36236922e-02,5.13853540e-01,5.13853540e-01,2.89218206e-02,2.54083022e-02,3.42378751e-02,2.94945127e-02
1.2300,2.42558604e-02,9.30084206e-01,9.30084206e-01,3.35542248e-02,1.28662740e+00,1.28662740e+00,1.40186743e-02,5.37542160e-01,5.37542160e-01,2.85286977e-02,2.47401755e-02,3.42241997e-02,2.90983282e-02
1.2400,2.33068556e-02,9.08433045e-01,9.08433045e-01,3.32446818e-02,1.29578044e+00,1.29578044e+00,1.44789946e-02,5.64348850e-01,5.64348850e-01,2.78357504e-02,2.37760816e-02,3.39139815e-02,2.83961545e-02
1.2500,2.21353977e-02,8.76887222e-01,8.76887222e-01,3.27326399e-02,1.29669383e+00,1.29669383e+00,1.49118146e-02,5.90727116e-01,5.90727116e-01,2.69174665e-02,2.25847062e-02,3.33970531e-02,2.74638423e-02
1.2600,2.13418164e-02,8.59170556e-01,8.59170556e-01,3.21157306e-02,1.29290261e+00,1.29290261e+00,1.53000467e-02,6.15943338e-01,6.15943338e-01,2.61802985e-02,2.17785532e-02,3.27729436e-02,2.67160494e-02
1.2700,2.16641162e-02,8.86188017e-01,8.86188017e-01,3.14509599e-02,1.28652669e+00,1.28652669e+00,1.55887056e-02,6.37668481e-01,6.37668481e-01,2.61028207e-02,2.21110395e-02,3.20997824e-02,2.66413130e-02
1.2800,2.21798559e-02,9.21778693e-01,9.21778693e-01,3.07823317e-02,1.27929134e+00,1.27929134e+00,1.57218590e-02,6.53389036e-01,6.53389036e-01,2.61294408e-02,2.26410965e-02,3.14224649e-02,2.66728150e-02
1.2900,2.27455240e-02,9.60271271e-01,9.60271271e-01,3.01333001e-02,1.27216864e+00,1.27216864e+00,1.56710664e-02,6.61601592e-01,6.61601592e-01,2.61801012e-02,2.32223007e-02,3.07649345e-02,2.67288713e-02
1.3000,2.32712245e-02,9.97918528e-01,9.97918528e-01,2.94805789e-02,1.26418856e+00,1.26418856e+00,1.54447327e-02,6.62302273e-01,6.62302273e-01,2.61925404e-02,2.37628820e-02,3.01034230e-02,2.67459172e-02
1.3100,2.37546353e-02,1.03454810e+00,1.03454810e+00,2.88679474e-02,1.25724011e+00,1.25724011e+00,1.50825299e-02,6.56865598e-01,6.56865598e-01,2.61867822e-02,2.42604486e-02,2.94826397e-02,2.67443838e-02
1.3200,2.42522996e-02,1.07258351e+00,1.07258351e+00,2.81798265e-02,1.24628253e+00,1.24628253e+00,1.46393182e-02,6.47439274e-01,6.47439274e-01,2.61424099e-02,2.47727365e-02,2.87845453e-02,2.67034072e-02
1.3300,2.48417425e-02,1.11554290e+00,1.11554290e+00,2.72903608e-02,1.22550051e+00,1.22550051e+00,1.41743961e-02,6.36515208e-01,6.36515208e-01,2.60372832e-02,2.53789543e-02,2.78805248e-02,2.66003489e-02
1.3400,2.55678430e-02,1.16566900e+00,1.16566900e+00,2.61668154e-02,1.19297688e+00,1.19297688e+00,1.37355441e-02,6.26220130e-01,6.26220130e-01,2.58655955e-02,2.61250048e-02,2.67370297e-02,2.64292457e-02
1.3500,2.64227378e-02,1.22289042e+00,1.22289042e+00,2.48144972e-02,1.14845824e+00,1.14845824e+00,1.33353695e-02,6.17184172e-01,6.17184172e-01,2.56059945e-02,2.70029204e-02,2.53593665e-02,2.61682432e-02
1.3600,2.73318689e-02,1.28398509e+00,1.28398509e+00,2.32934085e-02,1.09426799e+00,1.09426799e+00,1.29736749e-02,6.09471866e-01,6.09471866e-01,2.52319715e-02,2.79365577e-02,2.38087506e-02,2.57902023e-02
1.3700,2.82014175e-02,1.34460760e+00,1.34460760e+00,2.17174110e-02,1.03545844e+00,1.03545844e+00,1.27661237e-02,6.08672487e-01,6.08672487e-01,2.47479651e-02,2.88300342e-02,2.22014975e-02,2.52996034e-02
1.3800,2.89322801e-02,1.39989347e+00,1.39989347e+00,2.13921774e-02,1.03506428e+00,1.03506428e+00,1.27238510e-02,6.15645772e-01,6.15645772e-01,2.48781926e-02,2.95820009e-02,2.18725731e-02,2.54368724e-02
1.3900,2.94448944e-02,1.44565424e+00,1.44565424e+00,2.16281509e-02,1.06187605e+00,1.06187605e+00,1.28118078e-02,6.29020574e-01,6.29020574e-01,2.52356616e-02,3.01110267e-02,2.21174449e-02,2.58065684e-02
1.4000,2.97094519e-02,1.47994724e+00,1.47994724e+00,2.18756739e-02,1.08971527e+00,1.08971527e+00,1.29936830e-02,6.47267592e-01,6.47267592e-01,2.54934164e-02,3.03865148e-02,2.23742092e-02,2.60743981e-02
1.4100,2.97199619e-02,1.50194040e+00,1.50194040e+00,2.20970191e-02,1.11670418e+00,1.11670418e+00,1.32474012e-02,6.69476196e-01,6.69476196e-01,2.56265988e-02,3.04022134e-02,2.26042782e-02,2.62148830e-02
1.4200,2.95066348e-02,1.51263208e+00,1.51263208e+00,2.23066777e-02,1.14353252e+00,1.14353252e+00,1.35812353e-02,6.96230267e-01,6.96230267e-01,2.56553112e-02,3.01889041e-02,2.28224655e-02,2.62485280e-02
1.4300,2.91030422e-02,1.51327593e+00,1.51327593e+00,2.24946426e-02,1.16965783e+00,1.16965783e+00,1.40687399e-02,7.31534709e-01,7.31534709e-01,2.55863740e-02,2.97808288e-02,2.30185248e-02,2.61822602e-02
1.4400,2.85287969e-02,1.50448145e+00,1.50448145e+00,2.26290285e-02,1.19335399e+00,1.19335399e+00,1.45808116e-02,7.68926941e-01,7.68926941e-01,2.54082459e-02,2.91979650e-02,2.31598123e-02,2.60042186e-02
1.4500,2.82387158e-02,1.51018479e+00,1.51018479e+00,2.26503262e-02,1.21132201e+00,1.21132201e+00,1.50477998e-02,8.04744751e-01,8.04744751e-01,2.52906331e-02,2.89057881e-02,2.31853862e-02,2.58880641e-02
1.4600,2.79405244e-02,1.51516583e+00,1.51516583e+00,2.24989944e-02,1.22008116e+00,1.22008116e+00,1.54256407e-02,8.36505549e-01,8.36505549e-01,2.50725687e-02,2.86052129e-02,2.30342321e-02,2.56690303e-02
1.4700,2.75824004e-02,1.51655233e+00,1.51655233e+00,2.21319212e-02,1.21687076e+00,1.21687076e+00,1.56769063e-02,8.61957208e-01,8.61957208e-01,2.47073170e-02,2.82431714e-02,2.26621191e-02,2.52992117e-02
1.4800,2.71350184e-02,1.51256834e+00,1.51256834e+00,2.21203221e-02,1.23303763e+00,1.23303763e+00,1.57901091e-02,8.80176998e-01,8.80176998e-01,2.44997010e-02,2.77896006e-02,2.26539340e-02,2.50907109e-02
1.4900,2.65132792e-02,1.49819461e+00,1.49819461e+00,2.29012679e-02,1.29408949e+00,1.29408949e+00,1.57711985e-02,8.91188313e-01,8.91188313e-01,2.46411791e-02,2.71572895e-02,2.34575421e-02,2.52397160e-02
1.5000,2.57217054e-02,1.47328013e+00,1.47328013e+00,2.35240294e-02,1.34740230e+00,1.34740230e+00,1.56314510e-02,8.95333561e-01,8.95333561e-01,2.45983364e-02,2.63507841e-02,2.40993592e-02,2.51999407e-02
1.5100,2.47972941e-02,1.43956758e+00,1.43956758e+00,2.39741992e-02,1.39178411e+00,1.39178411e+00,1.53865014e-02,8.93238932e-01,8.93238932e-01,2.43822737e-02,2.54079070e-02,2.45645441e-02,2.49826670e-02
1.5200,2.37990118e-02,1.40020233e+00,1.40020233e+00,2.42519727e-02,1.42685205e+00,1.42685205e+00,1.50594378e-02,8.86014099e-01,8.86014099e-01,2.40244247e-02,2.43890200e-02,2.48532104e-02,2.46200212e-02
1.5300,2.28392848e-02,1.36169831e+00,1.36169831e+00,2.43682179e-02,1.45285465e+00,1.45285465e+00,1.46779265e-02,8.75110926e-01,8.75110926e-01,2.35913685e-02,2.34093182e-02,2.49764112e-02,2.41801728e-02
1.5400,2.26218054e-02,1.36664303e+00,1.36664303e+00,2.43418379e-02,1.47055474e+00,1.47055474e+00,1.42720203e-02,8.62210454e-01,8.62210454e-01,2.34660674e-02,2.31901938e-02,2.49534433e-02,2.40556685e-02
1.5500,2.22867434e-02,1.36416612e+00,1.36416612e+00,2.41974794e-02,1.48112180e+00,1.48112180e+00,1.38733717e-02,8.49185691e-01,8.49185691e-01,2.32224678e-02,2.28504413e-02,2.48095054e-02,2.38098330e-02
1.5600,2.18574308e-02,1.35542794e+00,1.35542794e+00,2.39627569e-02,1.48598389e+00,1.48598389e+00,1.35196419e-02,8.38383086e-01,8.38383086e-01,2.28858974e-02,2.24139276e-02,2.45728559e-02,2.34685793e-02
1.5700,2.13610988e-02,1.34190541e+00,1.34190541e+00,2.36675546e-02,1.48679709e+00,1.48679709e+00,1.32436936e-02,8.31969562e-01,8.31969562e-01,2.24847720e-02,2.19085345e-02,2.42740995e-02,2.30610049e-02
1.5800,2.08352118e-02,1.32581217e+00,1.32581217e+00,2.33350718e-02,1.48488637e+00,1.48488637e+00,1.30734965e-02,8.31909026e-01,8.31909026e-01,2.20497429e-02,2.13726590e-02,2.39370032e-02,2.26185191e-02
1.5900,2.03193726e-02,1.30962018e+00,1.30962018e+00,2.29841079e-02,1.48136717e+00,1.48136717e+00,1.30219534e-02,8.39288364e-01,8.39288364e-01,2.16107069e-02,2.08469171e-02,2.35808360e-02,2.21717778e-02
1.6000,1.98520437e-02,1.29585654e+00,1.29585654e+00,2.26304522e-02,1.47721916e+00,1.47721916e+00,1.30824133e-02,8.53964006e-01,8.53964006e-01,2.11957714e-02,2.03707814e-02,2.32217902e-02,2.17496209e-02
1.6100,1.99326278e-02,1.31764670e+00,1.31764670e+00,2.22875002e-02,1.47331558e+00,1.47331558e+00,1.32288323e-02,8.74492186e-01,8.74492186e-01,2.10772021e-02,2.04568121e-02,2.28736125e-02,2.16314861e-02
1.6200,2.01690432e-02,1.35010933e+00,1.35010933e+00,2.19679153e-02,1.47052525e+00,1.47052525e+00,1.34222170e-02,8.98478927e-01,8.98478927e-01,2.10492716e-02,2.07028263e-02,2.25493064e-02,2.16063503e-02
1.6300,2.04533655e-02,1.38632341e+00,1.38632341e+00,2.16949769e-02,1.47047948e+00,1.47047948e+00,1.36216641e-02,9.23272590e-01,9.23272590e-01,2.10650253e-02,2.09981037e-02,2.22727831e-02,2.16260539e-02
1.6400,2.07803681e-02,1.42605563e+00,1.42605563e+00,2.16281730e-02,1.48423635e+00,1.48423635e+00,1.37882920e-02,9.46223441e-01,9.46223441e-01,2.12000329e-02,2.13373018e-02,2.22078286e-02,2.17682140e-02
1.6500,2.11540162e-02,1.46969506e+00,1.46969506e+00,2.16003014e-02,1.50070114e+00,1.50070114e+00,1.38927805e-02,9.65213918e-01,9.65213918e-01,2.13759942e-02,2.17245142e-02,2.21828352e-02,2.19524787e-02
1.6600,2.15899739e-02,1.51846853e+00,1.51846853e+00,2.16056297e-02,1.51956964e+00,1.51956964e+00,1.39201656e-02,9.79034690e-01,9.79034690e-01,2.15978004e-02,2.21758538e-02,2.21919344e-02,2.21838926e-02
1.6700,2.20953577e-02,1.57304984e+00,1.57304984e+00,2.16292975e-02,1.53986930e+00,1.53986930e+00,1.38700023e-02,9.87456516e-01,9.87456516e-01,2.18610856e-02,2.26986626e-02,2.22198768e-02,2.24579938e-02
1.6800,2.26550692e-02,1.63253866e+00,1.63253866e+00,2.16492629e-02,1.56005962e+00,1.56005962e+00,1.37423919e-02,9.90285477e-01,9.90285477e-01,2.21464568e-02,2.32774627e-02,2.22440243e-02,2.27548774e-02
1.6900,2.32468496e-02,1.69546198e+00,1.69546198e+00,2.16402322e-02,1.57828659e+00,1.57828659e+00,1.35369876e-02,9.87292829e-01,9.87292829e-01,2.24291601e-02,2.38894074e-02,2.22383821e-02,2.30491164e-02
1.7000,2.38391261e-02,1.75958298e+00,1.75958298e+00,2.15782822e-02,1.59270847e+00,1.59270847e+00,1.32654206e-02,9.79130199e-01,9.79130199e-01,2.26805509e-02,2.45020623e-02,2.21783471e-02,2.33112686e-02
1.7100,2.43948832e-02,1.82214775e+00,1.82214775e+00,2.14448647e-02,1.60179951e+00,1.60179951e+00,1.29502993e-02,9.67307716e-01,9.67307716e-01,2.28723625e-02,2.50773764e-02,2.20448255e-02,2.35122603e-02
1.7200,2.48755783e-02,1.88015549e+00,1.88015549e+00,2.12291851e-02,1.60455240e+00,1.60455240e+00,1.28572368e-02,9.71780596e-01,9.71780596e-01,2.29801709e-02,2.55757043e-02,2.18266829e-02,2.36269504e-02
1.7300,2.52524934e-02,1.93121768e+00,1.93121768e+00,2.09285327e-02,1.60053710e+00,1.60053710e+00,1.28060530e-02,9.79359766e-01,9.79359766e-01,2.29890764e-02,2.59674768e-02,2.15210902e-02,2.36399748e-02
1.7400,2.54968263e-02,1.97283363e+00,1.97283363e+00,2.05468872e-02,1.58982885e+00,1.58982885e+00,1.27481041e-02,9.86392904e-01,9.86392904e-01,2.28884340e-02,2.62230193e-02,2.11320975e-02,2.35403356e-02
1.7500,2.55775476e-02,2.00222064e+00,2.00222064e+00,2.00940712e-02,1.57297191e+00,1.57297191e+00,1.26895230e-02,9.93340929e-01,9.93340929e-01,2.26706211e-02,2.63103464e-02,2.06697679e-02,2.33201362e-02
1.7600,2.54711816e-02,2.01707697e+00,2.01707697e+00,1.95799680e-02,1.55054849e+00,1.55054849e+00,1.26266679e-02,9.99912819e-01,9.99912819e-01,2.23321499e-02,2.62052232e-02,2.01442335e-02,2.29757293e-02
1.7700,2.51761643e-02,2.01676481e+00,2.01676481e+00,1.90165229e-02,1.52333985e+00,1.52333985e+00,1.25513023e-02,1.00543612e+00,1.00543612e+00,2.18806560e-02,2.59059458e-02,1.95677549e-02,2.25149106e-02
1.7800,2.47076303e-02,2.00198762e+00,2.00198762e+00,1.84167328e-02,1.49225444e+00,1.49225444e+00,1.24517120e-02,1.00892611e+00,1.00892611e+00,2.13315219e-02,2.54279947e-02,1.89536827e-02,2.19534540e-02
1.7900,2.41655162e-02,1.98044857e+00,1.98044857e+00,1.77942346e-02,1.45829976e+00,1.45829976e+00,1.23189765e-02,1.00958320e+00,1.00958320e+00,2.07366069e-02,2.48741493e-02,1.83160352e-02,2.13446901e-02
1.8000,2.36527747e-02,1.96046769e+00,1.96046769e+00,1.71631104e-02,1.42256982e+00,1.42256982e+00,1.21446287e-02,1.00661138e+00,1.00661138e+00,2.01483296e-02,2.43503612e-02,1.76692985e-02,2.07425602e-02
1.8100,2.30270526e-02,1.93018639e+00,1.93018639e+00,1.66438255e-02,1.39512799e+00,1.39512799e+00,1.19252320e-02,9.99603418e-01,9.99603418e-01,1.95769825e-02,2.37100696e-02,1.71375064e-02,2.01576653e-02
1.8200,2.22846948e-02,1.88896708e+00,1.88896708e+00,1.62604458e-02,1.37832028e+00,1.37832028e+00,1.19646256e-02,1.01418413e+00,1.01418413e+00,1.90357315e-02,2.29494533e-02,1.67454993e-02,1.96035724e-02
1.8300,2.14440294e-02,1.83803884e+00,1.83803884e+00,1.58700181e-02,1.36027186e+00,1.36027186e+00,1.19712615e-02,1.02609650e+00,1.02609650e+00,1.84476864e-02,2.20873307e-02,1.63461042e-02,1.90011002e-02
1.8400,2.05272215e-02,1.77902940e+00,1.77902940e+00,1.54847452e-02,1.34201392e+00,1.34201392e+00,1.19420466e-02,1.03497943e+00,1.03497943e+00,1.78285949e-02,2.11464860e-02,1.59518884e-02,1.83664473e-02
1.8500,1.95654639e-02,1.71443936e+00,1.71443936e+00,1.51140967e-02,1.32438477e+00,1.32438477e+00,1.18862221e-02,1.04153968e+00,1.04153968e+00,1.71963460e-02,2.01590193e-02,1.55726115e-02,1.77180297e-02
1.8600,1.85906628e-02,1.64695035e+00,1.64695035e+00,1.47692610e-02,1.30841164e+00,1.30841164e+00,1.18135006e-02,1.04656027e+00,1.04656027e+00,1.65701645e-02,1.91577873e-02,1.52198103e-02,1.70756519e-02
1.8700,1.76360742e-02,1.57948720e+00,1.57948720e+00,1.44496719e-02,1.29411294e+00,1.29411294e+00,1.17355007e-02,1.05103170e+00,1.05103170e+00,1.59635675e-02,1.81770594e-02,1.48929145e-02,1.64532486e-02
1.8800,1.67528715e-02,1.51672617e+00,1.51672617e+00,1.41555773e-02,1.28157938e+00,1.28157938e+00,1.16610567e-02,1.05573722e+00,1.05573722e+00,1.53995639e-02,1.72695973e-02,1.45921922e-02,1.58745483e-02
1.8900,1.64740273e-02,1.50763730e+00,1.50763730e+00,1.38863588e-02,1.27082419e+00,1.27082419e+00,1.15957009e-02,1.06119232e+00,1.06119232e+00,1.51249547e-02,1.69849391e-02,1.43170188e-02,1.55940274e-02
1.9000,1.61271297e-02,1.49179461e+00,1.49179461e+00,1.39217404e-02,1.28779130e+00,1.28779130e+00,1.15432755e-02,1.06777812e+00,1.06777812e+00,1.49839151e-02,1.66300119e-02,1.43558534e-02,1.54511492e-02
1.9100,1.57129202e-02,1.46906047e+00,1.46906047e+00,1.40241980e-02,1.31117543e+00,1.31117543e+00,1.15060530e-02,1.07574451e+00,1.07574451e+00,1.48445648e-02,1.62055460e-02,1.44638796e-02,1.53099662e-02
1.9200,1.52373104e-02,1.43978651e+00,1.43978651e+00,1.41140347e-02,1.33364722e+00,1.33364722e+00,1.14854162e-02,1.08526681e+00,1.08526681e+00,1.46649217e-02,1.57176050e-02,1.45589226e-02,1.51271741e-02
1.9300,1.47094774e-02,1.40465766e+00,1.40465766e+00,1.41887852e-02,1.35493501e+00,1.35493501e+00,1.14820714e-02,1.09646177e+00,1.09646177e+00,1.44467856e-02,1.51756256e-02,1.46384325e-02,1.49046091e-02
1.9400,1.41377601e-02,1.36431299e+00,1.36431299e+00,1.42473576e-02,1.37488930e+00,1.37488930e+00,1.14958179e-02,1.10936200e+00,1.10936200e+00,1.41924530e-02,1.45881857e-02,1.47012750e-02,1.46446212e-02
1.9500,1.37633455e-02,1.34212977e+00,1.34212977e+00,1.42899319e-02,1.39347974e+00,1.39347974e+00,1.15250858e-02,1.12386635e+00,1.12386635e+00,1.40241674e-02,1.42041751e-02,1.47476277e-02,1.44733509e-02
1.9600,1.37439903e-02,1.35424612e+00,1.35424612e+00,1.43115308e-02,1.41016798e+00,1.41016798e+00,1.15677341e-02,1.13981155e+00,1.13981155e+00,1.40248900e-02,1.41865301e-02,1.47723448e-02,1.44764745e-02
1.9700,1.38198427e-02,1.37587671e+00,1.37587671e+00,1.43083617e-02,1.42451272e+00,1.42451272e+00,1.16188255e-02,1.15674771e+00,1.15674771e+00,1.40619809e-02,1.42671687e-02,1.47715003e-02,1.45171446e-02
1.9800,1.39263337e-02,1.40082057e+00,1.40082057e+00,1.42693542e-02,1.43532427e+00,1.43532427e+00,1.16732596e-02,1.17418859e+00,1.17418859e+00,1.40968006e-02,1.43794693e-02,1.47336510e-02,1.45554829e-02
1.9900,1.40434611e-02,1.42714143e+00,1.42714143e+00,1.41896885e-02,1.44200153e+00,1.44200153e+00,1.17242392e-02,1.19145469e+00,1.19145469e+00,1.41163855e-02,1.45027911e-02,1.46538013e-02,1.45781007e-02
2.0000,1.41575197e-02,1.45346728e+00,1.45346728e+00,1.41346079e-02,1.45111507e+00,1.45111507e+00,1.19120372e-02,1.22293711e+00,1.22293711e+00,1.41460592e-02,1.46229837e-02,1.45993187e-02,1.46111464e-02
2.0100,1.42560833e-02,1.47850171e+00,1.47850171e+00,1.40790147e-02,1.46013788e+00,1.46013788e+00,1.21827684e-02,1.26347774e+00,1.26347774e+00,1.41672724e-02,1.47272088e-02,1.45442886e-02,1.46354629e-02
2.0200,1.43318419e-02,1.50143193e+00,1.50143193e+00,1.39569866e-02,1.46216136e+00,1.46216136e+00,1.24565088e-02,1.30496835e+00,1.30496835e+00,1.41431724e-02,1.48079057e-02,1.44205987e-02,1.46129691e-02
2.0300,1.43785790e-02,1.52152947e+00,1.52152947e+00,1.38594285e-02,1.46659338e+00,1.46659338e+00,1.27316141e-02,1.34724899e+00,1.34724899e+00,1.41166174e-02,1.48586387e-02,1.43221552e-02,1.45879309e-02
2.0400,1.43902258e-02,1.53805442e+00,1.53805442e+00,1.39302785e-02,1.48889439e+00,1.48889439e+00,1.30098340e-02,1.39051554e+00,1.39051554e+00,1.41583846e-02,1.48731205e-02,1.43977387e-02,1.46334993e-02
2.0500,1.43615921e-02,1.55033486e+00,1.55033486e+00,1.39542603e-02,1.50636336e+00,1.50636336e+00,1.32945422e-02,1.43514675e+00,1.43514675e+00,1.41564612e-02,1.48459680e-02,1.44248980e-02,1.46339186e-02
2.0600,1.42871568e-02,1.55763935e+00,1.55763935e+00,1.39312537e-02,1.51883746e+00,1.51883746e+00,1.35837202e-02,1.48094806e+00,1.48094806e+00,1.41080830e-02,1.47714524e-02,1.44034852e-02,1.45863085e-02
2.0700,1.43726274e-02,1.58246818e+00,1.58246818e+00,1.38646989e-02,1.52654377e+00,1.52654377e+00,1.38675255e-02,1.52685499e+00,1.52685499e+00,1.41163788e-02,1.48622659e-02,1.43370335e-02,1.45972876e-02
2.0800,1.45746297e-02,1.62051781e+00,1.62051781e+00,1.41079244e-02,1.56862598e+00,1.56862598e+00,1.41359764e-02,1.57174501e+00,1.57174501e+00,1.43393784e-02,1.50736306e-02,1.45909464e-02,1.48303249e-02
2.0900,1.47762828e-02,1.65904768e+00,1.65904768e+00,1.43714678e-02,1.61359598e+00,1.61359598e+00,1.43815270e-02,1.61472540e+00,1.61472540e+00,1.45724697e-02,1.52847037e-02,1.48659600e-02,1.50738779e-02
2.1000,1.49658497e-02,1.69672937e+00,1.69672937e+00,1.46221718e-02,1.65776543e+00,1.65776543e+00,1.45984729e-02,1.65507860e+00,1.65507860e+00,1.47930128e-02,1.54833423e-02,1.51277807e-02,1.53045290e-02
2.1100,1.51333904e-02,1.73238841e+00,1.73238841e+00,1.48082514e-02,1.69516826e+00,1.69516826e+00,1.47853830e-02,1.69255041e+00,1.69255041e+00,1.49699382e-02,1.56592547e-02,1.53228175e-02,1.54901227e-02
2.1200,1.52744647e-02,1.76544166e+00,1.76544166e+00,1.49395046e-02,1.72672656e+00,1.72672656e+00,1.49508648e-02,1.72803959e+00,1.72803959e+00,1.51060563e-02,1.58078345e-02,1.54611779e-02,1.56335453e-02
2.1300,1.54409589e-02,1.80185842e+00,1.80185842e+00,1.50980356e-02,1.76184153e+00,1.76184153e+00,1.50924146e-02,1.76118559e+00,1.76118559e+00,1.52685346e-02,1.59827750e-02,1.56278187e-02,1.58043004e-02
2.1400,1.56021569e-02,1.83810759e+00,1.83810759e+00,1.54684772e-02,1.82235864e+00,1.82235864e+00,1.51840543e-02,1.78885046e+00,1.78885046e+00,1.55351733e-02,1.61522903e-02,1.60138971e-02,1.60829448e-02
2.1500,1.57035684e-02,1.86769336e+00,1.86769336e+00,1.57600798e-02,1.87441451e+00,1.87441451e+00,1.52175062e-02,1.80988388e+00,1.80988388e+00,1.57317987e-02,1.62599566e-02,1.63184703e-02,1.62891872e-02
2.1600,1.57304917e-02,1.88865085e+00,1.88865085e+00,1.59685183e-02,1.91722905e+00,1.91722905e+00,1.51946102e-02,1.82431128e+00,1.82431128e+00,1.58490581e-02,1.62905185e-02,1.65370191e-02,1.64133060e-02
2.1700,1.58872736e-02,1.92549461e+00,1.92549461e+00,1.60950460e-02,1.95067606e+00,1.95067606e+00,1.51280213e-02,1.83347528e+00,1.83347528e+00,1.59908223e-02,1.64555942e-02,1.66707991e-02,1.65628471e-02
2.1800,1.61118368e-02,1.97107481e+00,1.97107481e+00,1.61463287e-02,1.97529444e+00,1.97529444e+00,1.51275020e-02,1.85065417e+00,1.85065417e+00,1.61290735e-02,1.66909420e-02,1.67266736e-02,1.67087983e-02
2.1900,1.62560892e-02,2.00734019e+00,2.00734019e+00,1.61292477e-02,1.99167749e+00,1.99167749e+00,1.51252128e-02,1.86769690e+00,1.86769690e+00,1.61925443e-02,1.68431563e-02,1.67117340e-02,1.67773165e-02
2.2000,1.63182895e-02,2.03380023e+00,2.03380023e+00,1.60556796e-02,2.00107033e+00,2.00107033e+00,1.50728521e-02,1.87857741e+00,1.87857741e+00,1.61864520e-02,1.69103914e-02,1.66382528e-02,1.67737702e-02
2.2100,1.62994218e-02,2.05029653e+00,2.05029653e+00,1.59351982e-02,2.00448102e+00,2.00448102e+00,1.49724493e-02,1.88337730e+00,1.88337730e+00,1.61162811e-02,1.68936254e-02,1.65161238e-02,1.67038082e-02
2.2200,1.62061098e-02,2.05738847e+00,2.05738847e+00,1.57776763e-02,2.00299824e+00,2.00299824e+00,1.48261907e-02,1.88220580e+00,1.88220580e+00,1.59904582e-02,1.67996828e-02,1.63555573e-02,1.65761327e-02
