T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
1.0800,9.80631808e-02,2.89196233e+00,2.89196233e+00,1.28787192e-01,3.79803821e+00,3.79803821e+00,3.72854170e-02,1.09957703e+00,1.09957703e+00,1.12380077e-01,9.97782424e-02,1.31039597e-01,1.14345532e-01
1.0900,9.93061093e-02,2.98358519e+00,2.98358519e+00,1.25116816e-01,3.75905049e+00,3.75905049e+00,3.64266593e-02,1.09441445e+00,1.09441445e+00,1.11466875e-01,1.01059274e-01,1.27325647e-01,1.13434728e-01
1.1000,9.94041288e-02,3.04207291e+00,3.04207291e+00,1.30668132e-01,3.99884782e+00,3.99884782e+00,3.57548626e-02,1.09420907e+00,1.09420907e+00,1.13969083e-01,1.01175411e-01,1.32996507e-01,1.15999898e-01
1.1100,9.83464717e-02,3.06517253e+00,3.06517253e+00,1.36549655e-01,4.25585425e+00,4.25585425e+00,3.51085797e-02,1.09423197e+00,1.09423197e+00,1.15884325e-01,1.00115125e-01,1.39005351e-01,1.17968378e-01
1.1200,9.63253100e-02,3.05701107e+00,3.05701107e+00,1.41750079e-01,4.49862617e+00,4.49862617e+00,3.43569352e-02,1.09036277e+00,1.09036277e+00,1.16850846e-01,9.80735049e-02,1.44322682e-01,1.18971556e-01
1.1300,9.64807140e-02,3.11736983e+00,3.11736983e+00,1.46384897e-01,4.72981431e+00,4.72981431e+00,3.34583258e-02,1.08106554e+00,1.08106554e+00,1.18841573e-01,9.82476497e-02,1.49065772e-01,1.21018022e-01
1.1400,9.69996543e-02,3.19037117e+00,3.19037117e+00,1.50428576e-01,4.94767734e+00,4.94767734e+00,3.37343214e-02,1.10954011e+00,1.10954011e+00,1.20795364e-01,9.87921050e-02,1.53208336e-01,1.23027534e-01
1.1500,9.62121224e-02,3.22075139e+00,3.22075139e+00,1.53587321e-01,5.14141633e+00,5.14141633e+00,3.42908969e-02,1.14790580e+00,1.14790580e+00,1.21560529e-01,9.80059067e-02,1.56450812e-01,1.23826910e-01
1.1600,9.44957646e-02,3.21907031e+00,3.21907031e+00,1.55390853e-01,5.29350796e+00,5.29350796e+00,3.47728714e-02,1.18456439e+00,1.18456439e+00,1.21176637e-01,9.62731571e-02,1.58313635e-01,1.23455877e-01
1.1700,9.22823630e-02,3.19862257e+00,3.19862257e+00,1.55492391e-01,5.38956149e+00,5.38956149e+00,3.50069256e-02,1.21338399e+00,1.21338399e+00,1.19788168e-01,9.40333704e-02,1.58442774e-01,1.22061083e-01
1.1800,9.35179740e-02,3.29763139e+00,3.29763139e+00,1.53653514e-01,5.41813117e+00,5.41813117e+00,3.48596288e-02,1.22922045e+00,1.22922045e+00,1.19872287e-01,9.53078831e-02,1.56594401e-01,1.22166611e-01
1.1900,9.45692433e-02,3.39201130e+00,3.39201130e+00,1.49920886e-01,5.37736501e+00,5.37736501e+00,3.42754143e-02,1.22939117e+00,1.22939117e+00,1.19071007e-01,9.63949087e-02,1.52815119e-01,1.21369681e-01
1.2000,9.41723045e-02,3.43533903e+00,3.43533903e+00,1.44425471e-01,5.26853899e+00,5.26853899e+00,3.37292217e-02,1.23041814e+00,1.23041814e+00,1.16622808e-01,9.60058818e-02,1.47237500e-01,1.18893507e-01
1.2100,9.25208976e-02,3.43213975e+00,3.43213975e+00,1.37612805e-01,5.10486162e+00,5.10486162e+00,3.48336140e-02,1.29218192e+00,1.29218192e+00,1.12836431e-01,9.43376279e-02,1.40314955e-01,1.15052075e-01
1.2200,8.99344805e-02,3.39211650e+00,3.39211650e+00,1.30176199e-01,4.90993922e+00,4.90993922e+00,3.54563859e-02,1.33733125e+00,1.33733125e+00,1.08200411e-01,9.17153077e-02,1.32753868e-01,1.10342928e-01
1.2300,8.67294601e-02,3.32561698e+00,3.32561698e+00,1.22950859e-01,4.71451643e+00,4.71451643e+00,3.55713088e-02,1.36397192e+00,1.36397192e+00,1.03264039e-01,8.84611813e-02,1.25405811e-01,1.05325905e-01
1.2400,8.31834591e-02,3.24224788e+00,3.24224788e+00,1.20491270e-01,4.69639720e+00,4.69639720e+00,3.60773392e-02,1.40618913e+00,1.40618913e+00,1.00114338e-01,8.48581528e-02,1.22917064e-01,1.02129893e-01
1.2500,7.98789612e-02,3.16438138e+00,3.16438138e+00,1.18031350e-01,4.67577698e+00,4.67577698e+00,3.62116739e-02,1.43451473e+00,1.43451473e+00,9.70990302e-02,8.15003594e-02,1.20427173e-01,9.90699645e-02
1.2600,7.68377247e-02,3.09330327e+00,3.09330327e+00,1.15157366e-01,4.63596050e+00,4.63596050e+00,3.58017478e-02,1.44129286e+00,1.44129286e+00,9.40660936e-02,7.84101239e-02,1.17513934e-01,9.59910523e-02
1.2700,7.84612609e-02,3.20952069e+00,3.20952069e+00,1.12235945e-01,4.59110120e+00,4.59110120e+00,3.49417765e-02,1.42932134e+00,1.42932134e+00,9.38412158e-02,8.00798899e-02,1.14551334e-01,9.57771281e-02
1.2800,8.03976455e-02,3.34126773e+00,3.34126773e+00,1.09531452e-01,4.55204756e+00,4.55204756e+00,3.37506604e-02,1.40265293e+00,1.40265293e+00,9.38406673e-02,8.20695527e-02,1.11809210e-01,9.57921285e-02
1.2900,8.24045715e-02,3.47895888e+00,3.47895888e+00,1.07184797e-01,4.52513126e+00,4.52513126e+00,3.26332414e-02,1.37771125e+00,1.37771125e+00,9.39814731e-02,8.41318821e-02,1.09431535e-01,9.59514511e-02
1.3000,8.43674795e-02,3.61785306e+00,3.61785306e+00,1.05359995e-01,4.51805581e+00,4.51805581e+00,3.32269107e-02,1.42483907e+00,1.42483907e+00,9.42812666e-02,8.61499339e-02,1.07585964e-01,9.62731722e-02
1.3100,8.61295022e-02,3.75106214e+00,3.75106214e+00,1.06377482e-01,4.63289042e+00,4.63289042e+00,3.34475138e-02,1.45668673e+00,1.45668673e+00,9.57195882e-02,8.79634789e-02,1.08642604e-01,9.77577690e-02
1.3200,8.75425210e-02,3.87166025e+00,3.87166025e+00,1.07776469e-01,4.76652794e+00,4.76652794e+00,3.33465709e-02,1.47478724e+00,1.47478724e+00,9.71340509e-02,8.94211204e-02,1.10089275e-01,9.92184775e-02
1.3300,8.84254518e-02,3.97083194e+00,3.97083194e+00,1.09426896e-01,4.91392245e+00,4.91392245e+00,3.30329500e-02,1.48337713e+00,1.48337713e+00,9.83672846e-02,9.03376844e-02,1.11793292e-01,1.00494513e-01
1.3400,8.86106538e-02,4.03986726e+00,4.03986726e+00,1.11216623e-01,5.07050085e+00,5.07050085e+00,3.26569624e-02,1.48887055e+00,1.48887055e+00,9.92722403e-02,9.05416133e-02,1.13640201e-01,1.01435532e-01
1.3500,8.79885957e-02,4.07226577e+00,4.07226577e+00,1.13146446e-01,5.23661496e+00,5.23661496e+00,3.23633627e-02,1.49783291e+00,1.49783291e+00,9.97777372e-02,8.99206228e-02,1.15630881e-01,1.01968627e-01
1.3600,8.72317595e-02,4.09793705e+00,4.09793705e+00,1.15292269e-01,5.41615189e+00,5.41615189e+00,3.22798608e-02,1.51642978e+00,1.51642978e+00,1.00285330e-01,8.91616703e-02,1.17842989e-01,1.02504037e-01
1.3700,8.57435783e-02,4.08814440e+00,4.08814440e+00,1.19404623e-01,5.69306007e+00,5.69306007e+00,3.24756291e-02,1.54839655e+00,1.54839655e+00,1.01183890e-01,8.76548240e-02,1.22066182e-01,1.03439304e-01
1.3800,8.33538469e-02,4.03309058e+00,4.03309058e+00,1.23463548e-01,5.97380553e+00,5.97380553e+00,3.29455699e-02,1.59407721e+00,1.59407721e+00,1.01445363e-01,8.52256913e-02,1.26236120e-01,1.03723481e-01
1.3900,8.03384273e-02,3.94437103e+00,3.94437103e+00,1.27151187e-01,6.24273430e+00,6.24273430e+00,3.36191263e-02,1.65059626e+00,1.65059626e+00,1.01069908e-01,8.21559248e-02,1.30027730e-01,1.03356414e-01
1.4000,7.70613324e-02,3.83873479e+00,3.83873479e+00,1.30386151e-01,6.49505840e+00,6.49505840e+00,3.43568513e-02,1.71145289e+00,1.71145289e+00,1.00238369e-01,7.88175201e-02,1.33357584e-01,1.02522749e-01
1.4100,7.38765416e-02,3.73345573e+00,3.73345573e+00,1.33075672e-01,6.72516767e+00,6.72516767e+00,3.50060991e-02,1.76908283e+00,1.76908283e+00,9.91522587e-02,7.55724515e-02,1.36130557e-01,1.01428398e-01
1.4200,7.11181172e-02,3.64580869e+00,3.64580869e+00,1.35090020e-01,6.92527289e+00,6.92527289e+00,3.54272028e-02,1.81614487e+00,1.81614487e+00,9.80170795e-02,7.27625510e-02,1.38213649e-01,1.00283486e-01
1.4300,7.42584054e-02,3.86122718e+00,3.86122718e+00,1.36281630e-01,7.08625954e+00,7.08625954e+00,3.55190952e-02,1.84689255e+00,1.84689255e+00,1.00598492e-01,7.59878242e-02,1.39455520e-01,1.02941350e-01
1.4400,7.82368071e-02,4.12586011e+00,4.12586011e+00,1.36486974e-01,7.19771400e+00,7.19771400e+00,3.52273851e-02,1.85773511e+00,1.85773511e+00,1.03335885e-01,8.00719203e-02,1.39688396e-01,1.05759719e-01
1.4500,8.14482954e-02,4.35579215e+00,4.35579215e+00,1.35553040e-01,7.24927224e+00,7.24927224e+00,3.45392675e-02,1.84713344e+00,1.84713344e+00,1.05074088e-01,8.33723173e-02,1.38755157e-01,1.07556213e-01
1.4600,8.37179981e-02,4.53988079e+00,4.53988079e+00,1.33349804e-01,7.23132693e+00,7.23132693e+00,3.34748311e-02,1.81528161e+00,1.81528161e+00,1.05658784e-01,8.57095997e-02,1.36522117e-01,1.08172344e-01
1.4700,8.50008673e-02,4.67356943e+00,4.67356943e+00,1.29881530e-01,7.14122537e+00,7.14122537e+00,3.20805012e-02,1.76386965e+00,1.76386965e+00,1.05071608e-01,8.70371695e-02,1.32993005e-01,1.07588729e-01
1.4800,8.53510072e-02,4.75766146e+00,4.75766146e+00,1.25256693e-01,6.98209617e+00,6.98209617e+00,3.04237472e-02,1.69588965e+00,1.69588965e+00,1.03396252e-01,8.74099424e-02,1.28278279e-01,1.05890495e-01
1.4900,8.49191112e-02,4.79855221e+00,4.79855221e+00,1.19723370e-01,6.76524794e+00,6.76524794e+00,2.97271518e-02,1.67980197e+00,1.67980197e+00,1.00830562e-01,8.69818052e-02,1.22631463e-01,1.03279747e-01
1.5000,8.38933264e-02,4.80521678e+00,4.80521678e+00,1.13633320e-01,6.50865519e+00,6.50865519e+00,2.88321369e-02,1.65143849e+00,1.65143849e+00,9.76374782e-02,8.59451148e-02,1.16412462e-01,1.00025409e-01
1.5100,8.24851676e-02,4.78854557e+00,4.78854557e+00,1.07323623e-01,6.23050273e+00,6.23050273e+00,2.77358287e-02,1.61015954e+00,1.61015954e+00,9.40882940e-02,8.45162967e-02,1.09966379e-01,9.64051406e-02
1.5200,8.08860609e-02,4.75888882e+00,4.75888882e+00,1.01083500e-01,5.94719454e+00,5.94719454e+00,2.64949777e-02,1.55881807e+00,1.55881807e+00,9.04225977e-02,8.28913308e-02,1.03589491e-01,9.26642906e-02
1.5300,7.92626852e-02,4.72571121e+00,4.72571121e+00,9.50964913e-02,5.66973670e+00,5.66973670e+00,2.51760313e-02,1.50101720e+00,1.50101720e+00,8.68193714e-02,8.12409599e-02,9.74699535e-02,8.89862494e-02
1.5400,7.77147103e-02,4.69495097e+00,4.69495097e+00,8.94053086e-02,5.40121090e+00,5.40121090e+00,2.38479177e-02,1.44071571e+00,1.44071571e+00,8.33553097e-02,7.96673458e-02,9.16516786e-02,8.54496692e-02
1.5500,7.62830424e-02,4.66926639e+00,4.66926639e+00,8.39548884e-02,5.13885821e+00,5.13885821e+00,2.25702270e-02,1.38151808e+00,1.38151808e+00,8.00270849e-02,7.82124670e-02,8.60783568e-02,8.20512074e-02
1.5600,7.49700076e-02,4.64905705e+00,4.64905705e+00,7.86160795e-02,4.87515808e+00,4.87515808e+00,2.13985885e-02,1.32697410e+00,1.32697410e+00,7.67714014e-02,7.68787668e-02,8.06176688e-02,7.87260246e-02
1.5700,7.38977475e-02,4.64226059e+00,4.64226059e+00,7.73266733e-02,4.85766590e+00,4.85766590e+00,2.03757822e-02,1.28000777e+00,1.28000777e+00,7.55927707e-02,7.57915763e-02,7.93083776e-02,7.75300391e-02
1.5800,7.31024363e-02,4.65174534e+00,4.65174534e+00,7.75441344e-02,4.93438502e+00,4.93438502e+00,1.95381401e-02,1.24327528e+00,1.24327528e+00,7.52905382e-02,7.49881237e-02,7.95443961e-02,7.72326680e-02
1.5900,7.21685950e-02,4.65139600e+00,4.65139600e+00,7.83642371e-02,5.05071630e+00,5.05071630e+00,1.88958898e-02,1.21787415e+00,1.21787415e+00,7.52026389e-02,7.40422820e-02,8.03987794e-02,7.71550977e-02
1.6000,7.10460282e-02,4.63758097e+00,4.63758097e+00,7.95551884e-02,5.19302257e+00,5.19302257e+00,1.84436711e-02,1.20392400e+00,1.20392400e+00,7.51803177e-02,7.29024745e-02,8.16339807e-02,7.71447937e-02
1.6100,6.96824114e-02,4.60635698e+00,4.60635698e+00,8.08901686e-02,5.34724596e+00,5.34724596e+00,1.81549851e-02,1.20013560e+00,1.20013560e+00,7.50774401e-02,7.15149055e-02,8.30174021e-02,7.70518115e-02
1.6200,6.80438626e-02,4.55483449e+00,4.55483449e+00,8.21771043e-02,5.50090918e+00,5.50090918e+00,1.79855009e-02,1.20394370e+00,1.20394370e+00,7.47773201e-02,6.98446749e-02,8.43519593e-02,7.67563364e-02
1.6300,6.86204333e-02,4.65107381e+00,4.65107381e+00,8.32430276e-02,5.64218917e+00,5.64218917e+00,1.78799304e-02,1.21189669e+00,1.21189669e+00,7.55789165e-02,7.04480137e-02,8.54600541e-02,7.75918234e-02
1.6400,6.99601820e-02,4.80102714e+00,4.80102714e+00,8.39960645e-02,5.76424151e+00,5.76424151e+00,1.77880930e-02,1.22071034e+00,1.22071034e+00,7.66575499e-02,7.18351816e-02,8.62472391e-02,7.87120454e-02
1.6500,7.13085127e-02,4.95422560e+00,4.95422560e+00,8.43921564e-02,5.86322398e+00,5.86322398e+00,1.76591558e-02,1.22688637e+00,1.22688637e+00,7.75749905e-02,7.32316163e-02,8.66681100e-02,7.96670935e-02
1.6600,7.25534604e-02,5.10283833e+00,5.10283833e+00,8.43931100e-02,5.93554593e+00,5.93554593e+00,1.74686411e-02,1.22860648e+00,1.22860648e+00,7.82496784e-02,7.45223192e-02,8.66832575e-02,8.03731136e-02
1.6700,7.46049919e-02,5.31140397e+00,5.31140397e+00,8.40066264e-02,5.98074093e+00,5.98074093e+00,1.76741883e-02,1.25829052e+00,1.25829052e+00,7.91663671e-02,7.66420514e-02,8.63003938e-02,8.13279732e-02
1.6800,7.67671766e-02,5.53189144e+00,5.53189144e+00,8.32492302e-02,5.99899233e+00,5.99899233e+00,1.79406156e-02,1.29281214e+00,1.29281214e+00,7.99425316e-02,7.88761700e-02,8.55363025e-02,8.21387603e-02
1.6900,7.86883128e-02,5.73897304e+00,5.73897304e+00,8.21183677e-02,5.98913716e+00,5.98913716e+00,1.81732598e-02,1.32542997e+00,1.32542997e+00,8.03850471e-02,8.08633082e-02,8.43881720e-02,8.26069413e-02
1.7000,8.03177888e-02,5.92831354e+00,5.92831354e+00,8.06600222e-02,5.95357403e+00,5.95357403e+00,1.83726423e-02,1.35609789e+00,1.35609789e+00,8.04887236e-02,8.25513256e-02,8.29030760e-02,8.27270138e-02
1.7100,8.16334301e-02,6.09751521e+00,6.09751521e+00,7.88843807e-02,5.89217813e+00,5.89217813e+00,1.85483146e-02,1.38544503e+00,1.38544503e+00,8.02471344e-02,8.39172804e-02,8.10913212e-02,8.24922005e-02
1.7200,8.26330203e-02,6.24560058e+00,6.24560058e+00,7.68190985e-02,5.80617052e+00,5.80617052e+00,1.87043010e-02,1.41371564e+00,1.41371564e+00,7.96730452e-02,8.49587360e-02,7.89811807e-02,8.19154520e-02
1.7300,8.33419207e-02,6.37368313e+00,6.37368313e+00,7.45282252e-02,5.69964416e+00,5.69964416e+00,1.88407702e-02,1.44087271e+00,1.44087271e+00,7.88119625e-02,8.57016122e-02,7.66383711e-02,8.10433956e-02
1.7400,8.37879472e-02,6.48314727e+00,6.48314727e+00,7.20603817e-02,5.57571922e+00,5.57571922e+00,1.89535572e-02,1.46654390e+00,1.46654390e+00,7.77032268e-02,8.61743706e-02,7.41127841e-02,7.99163470e-02
1.7500,8.40186826e-02,6.57701602e+00,6.57701602e+00,6.94707761e-02,5.43820010e+00,5.43820010e+00,1.90362445e-02,1.49016482e+00,1.49016482e+00,7.63992349e-02,8.64258246e-02,7.14611194e-02,7.85880791e-02
1.7600,8.40856695e-02,6.65879068e+00,6.65879068e+00,6.68500373e-02,5.29389143e+00,5.29389143e+00,1.90800181e-02,1.51095719e+00,1.51095719e+00,7.49741965e-02,8.65088934e-02,6.87765559e-02,7.71348413e-02
1.7700,8.40414169e-02,6.73223175e+00,6.73223175e+00,6.42302882e-02,5.14523911e+00,5.14523911e+00,1.90725239e-02,1.52782587e+00,1.52782587e+00,7.34711128e-02,8.64775255e-02,6.60921316e-02,7.56008201e-02
1.7800,8.41789997e-02,6.82078019e+00,6.82078019e+00,6.16839068e-02,4.99806806e+00,4.99806806e+00,1.90042468e-02,1.53985900e+00,1.53985900e+00,7.20589313e-02,8.66332843e-02,6.34823347e-02,7.41598486e-02
1.7900,8.48738724e-02,6.95571067e+00,6.95571067e+00,5.92271989e-02,4.85387609e+00,4.85387609e+00,1.88729712e-02,1.54670600e+00,1.54670600e+00,7.09002237e-02,8.73627259e-02,6.09639857e-02,7.29793120e-02
1.8000,8.54867156e-02,7.08559336e+00,7.08559336e+00,5.69049730e-02,4.71658662e+00,4.71658662e+00,1.86728338e-02,1.54770371e+00,1.54770371e+00,6.97468225e-02,8.80079578e-02,5.85832598e-02,7.18038513e-02
1.8100,8.58941308e-02,7.19986554e+00,7.19986554e+00,5.47175451e-02,4.58656446e+00,4.58656446e+00,1.84038283e-02,1.54265592e+00,1.54265592e+00,6.85559332e-02,8.84418800e-02,5.63405499e-02,7.05894054e-02
1.8200,8.59881317e-02,7.28880300e+00,7.28880300e+00,5.40300095e-02,4.57986570e+00,4.57986570e+00,1.80776233e-02,1.53235373e+00,1.53235373e+00,6.81611295e-02,8.85531808e-02,5.56417392e-02,7.01943943e-02
1.8300,8.56978645e-02,7.34544803e+00,7.34544803e+00,5.32184321e-02,4.56152822e+00,4.56152822e+00,1.76984422e-02,1.51699214e+00,1.51699214e+00,6.75329992e-02,8.82687224e-02,5.48149366e-02,6.95589277e-02
1.8400,8.49658364e-02,7.36372046e+00,7.36372046e+00,5.22567468e-02,4.52892706e+00,4.52892706e+00,1.72840504e-02,1.49795401e+00,1.49795401e+00,6.66336116e-02,8.75290826e-02,5.38332264e-02,6.86438120e-02
1.8500,8.37904250e-02,7.34220273e+00,7.34220273e+00,5.11599872e-02,4.48293463e+00,4.48293463e+00,1.68473206e-02,1.47625989e+00,1.47625989e+00,6.54730255e-02,8.63323662e-02,5.27120223e-02,6.74592737e-02
1.8600,8.21931028e-02,7.28150260e+00,7.28150260e+00,4.99378040e-02,4.42399954e+00,4.42399954e+00,1.64093010e-02,1.45370310e+00,1.45370310e+00,6.40667079e-02,8.47004757e-02,5.14612006e-02,6.60211191e-02
1.8700,8.02354235e-02,7.18588630e+00,7.18588630e+00,4.85980547e-02,4.35244285e+00,4.35244285e+00,1.59811696e-02,1.43127390e+00,1.43127390e+00,6.24442591e-02,8.26966387e-02,5.00887961e-02,6.43597318e-02
1.8800,7.80011624e-02,7.06185829e+00,7.06185829e+00,4.71536458e-02,4.26906927e+00,4.26906927e+00,1.55763438e-02,1.41020889e+00,1.41020889e+00,6.06468399e-02,8.04070315e-02,4.86080537e-02,6.25174320e-02
1.8900,7.55731686e-02,6.91615509e+00,6.91615509e+00,4.65015851e-02,4.25563967e+00,4.25563967e+00,1.52055978e-02,1.39155569e+00,1.39155569e+00,5.92812966e-02,7.79169321e-02,4.79437466e-02,6.11197975e-02
1.9000,7.32058855e-02,6.77170379e+00,6.77170379e+00,4.68848703e-02,4.33695258e+00,4.33695258e+00,1.48725028e-02,1.37573889e+00,1.37573889e+00,5.85853945e-02,7.54886190e-02,4.83468520e-02,6.04122263e-02
1.9100,7.17054997e-02,6.70401898e+00,6.70401898e+00,4.72929632e-02,4.42159840e+00,4.42159840e+00,1.45771645e-02,1.36287437e+00,1.36287437e+00,5.82337150e-02,7.39535847e-02,4.87756752e-02,6.00594374e-02
1.9200,7.01183170e-02,6.62553981e+00,6.62553981e+00,4.77064259e-02,4.50782103e+00,4.50782103e+00,1.43173824e-02,1.35286172e+00,1.35286172e+00,5.78367902e-02,7.23285136e-02,4.92101782e-02,5.96598612e-02
1.9300,6.85578763e-02,6.54682309e+00,6.54682309e+00,4.81350820e-02,4.59658151e+00,4.59658151e+00,1.40886728e-02,1.34537494e+00,1.34537494e+00,5.74459659e-02,7.07304982e-02,4.96604988e-02,5.92664477e-02
1.9400,6.71045934e-02,6.47568414e+00,6.47568414e+00,4.85629187e-02,4.68638742e+00,4.68638742e+00,1.38852790e-02,1.33994823e+00,1.33994823e+00,5.70858556e-02,6.92425298e-02,5.01101218e-02,5.89045975e-02
1.9500,6.58217339e-02,6.41859269e+00,6.41859269e+00,4.89985308e-02,4.77808154e+00,4.77808154e+00,1.37011095e-02,1.33606085e+00,1.33606085e+00,5.67905648e-02,6.79299546e-02,5.05679169e-02,5.86095239e-02
1.9600,6.47459303e-02,6.37965560e+00,6.37965560e+00,4.94393730e-02,4.87144399e+00,4.87144399e+00,1.35520604e-02,1.33533455e+00,1.33533455e+00,5.65773647e-02,6.68306709e-02,5.10312610e-02,5.83990874e-02
1.9700,6.38873713e-02,6.36050267e+00,6.36050267e+00,4.98842095e-02,4.96637506e+00,4.96637506e+00,1.34800666e-02,1.34204926e+00,1.34204926e+00,5.64532640e-02,6.59553025e-02,5.14988808e-02,5.82805651e-02
1.9800,6.32322732e-02,6.36040113e+00,6.36040113e+00,5.03333185e-02,5.06292246e+00,5.06292246e+00,1.33892827e-02,1.34679974e+00,1.34679974e+00,5.64153361e-02,6.52897274e-02,5.19710660e-02,5.82509805e-02
1.9900,6.27420760e-02,6.37605043e+00,6.37605043e+00,5.07754257e-02,5.15996115e+00,5.15996115e+00,1.32780254e-02,1.34935540e+00,1.34935540e+00,5.64424983e-02,6.47942280e-02,5.24361755e-02,5.82886053e-02
2.0000,6.23661919e-02,6.40276130e+00,6.40276130e+00,5.12019611e-02,5.25659696e+00,5.25659696e+00,1.31492128e-02,1.34995048e+00,1.34995048e+00,5.65090376e-02,6.44166372e-02,5.28853542e-02,5.83669142e-02
2.0100,6.20398571e-02,6.43416798e+00,6.43416798e+00,5.15984362e-02,5.35128580e+00,5.35128580e+00,1.30097896e-02,1.34924830e+00,1.34924830e+00,5.65787912e-02,6.40901089e-02,5.33036269e-02,5.84485693e-02
2.0200,6.16903465e-02,6.46280198e+00,6.46280198e+00,5.19404569e-02,5.44138439e+00,5.44138439e+00,1.28767114e-02,1.34898961e+00,1.34898961e+00,5.66058723e-02,6.37395276e-02,5.36657739e-02,5.84861614e-02
2.0300,6.12486994e-02,6.48128726e+00,6.48128726e+00,5.22187817e-02,5.52574875e+00,5.52574875e+00,1.27586785e-02,1.35011292e+00,1.35011292e+00,5.65538015e-02,6.32936184e-02,5.39622175e-02,5.84419712e-02
2.0400,6.06525869e-02,6.48266263e+00,6.48266263e+00,5.24098362e-02,5.60166193e+00,5.60166193e+00,1.26521048e-02,1.35228077e+00,1.35228077e+00,5.63807782e-02,6.26879135e-02,5.41685598e-02,5.82727552e-02
2.0500,6.10593192e-02,6.59135773e+00,6.59135773e+00,5.24970520e-02,5.66706040e+00,5.66706040e+00,1.28272193e-02,1.38469922e+00,1.38469922e+00,5.66165546e-02,6.31186773e-02,5.42676291e-02,5.85260709e-02
2.0600,6.22638483e-02,6.78823799e+00,6.78823799e+00,5.24692983e-02,5.72039946e+00,5.72039946e+00,1.30142771e-02,1.41886525e+00,1.41886525e+00,5.71571556e-02,6.43744229e-02,5.42478644e-02,5.90946272e-02
2.0700,6.33661091e-02,6.97679337e+00,6.97679337e+00,5.23183767e-02,5.76040581e+00,5.76040581e+00,1.32194696e-02,1.45550214e+00,1.45550214e+00,5.75778774e-02,6.55248294e-02,5.41007291e-02,5.95394075e-02
2.0800,6.43062651e-02,7.15005803e+00,7.15005803e+00,5.20389912e-02,5.78608952e+00,5.78608952e+00,1.34514015e-02,1.49562878e+00,1.49562878e+00,5.78483636e-02,6.65079598e-02,5.38206834e-02,5.98289549e-02
2.0900,6.50106757e-02,7.29925195e+00,7.29925195e+00,5.16287610e-02,5.79676076e+00,5.79676076e+00,1.37139354e-02,1.53976972e+00,1.53976972e+00,5.79346238e-02,6.72475570e-02,5.34051986e-02,5.99280330e-02
2.1000,6.54310951e-02,7.41814614e+00,7.41814614e+00,5.10883732e-02,5.79206290e+00,5.79206290e+00,1.40055264e-02,1.58785423e+00,1.58785423e+00,5.78166776e-02,6.76935866e-02,5.28549187e-02,5.98158760e-02
2.1100,6.55060235e-02,7.49877408e+00,7.49877408e+00,5.04218005e-02,5.77201409e+00,5.77201409e+00,1.43209851e-02,1.63938866e+00,1.63938866e+00,5.74711375e-02,6.77822668e-02,5.21738880e-02,5.94681797e-02
2.1200,6.51924723e-02,7.53502718e+00,7.53502718e+00,4.96363993e-02,5.73703688e+00,5.73703688e+00,1.46503466e-02,1.69330532e+00,1.69330532e+00,5.68851438e-02,6.74689313e-02,5.13696550e-02,5.88715188e-02
2.1300,6.44581133e-02,7.52183818e+00,7.52183818e+00,4.87427178e-02,5.68795482e+00,5.68795482e+00,1.49812916e-02,1.74821827e+00,1.74821827e+00,5.60523294e-02,6.67199187e-02,5.04530773e-02,5.80191797e-02
2.1400,6.32845537e-02,7.45562420e+00,7.45562420e+00,4.77539497e-02,5.62594634e+00,5.62594634e+00,1.52992980e-02,1.80242744e+00,1.80242744e+00,5.49735154e-02,6.55159725e-02,4.94377581e-02,5.69118863e-02
2.1500,6.16707815e-02,7.33477298e+00,7.33477298e+00,4.76012807e-02,5.66142635e+00,5.66142635e+00,1.55891046e-02,1.85407969e+00,1.85407969e+00,5.41812531e-02,6.38558200e-02,4.92878270e-02,5.61009323e-02
2.1600,5.96374542e-02,7.16025481e+00,7.16025481e+00,4.75476845e-02,5.70872016e+00,5.70872016e+00,1.58339774e-02,1.90107567e+00,1.90107567e+00,5.32505668e-02,6.17606282e-02,4.92404464e-02,5.51463589e-02
2.1700,5.89346004e-02,7.14271426e+00,7.14271426e+00,4.74086036e-02,5.74579460e+00,5.74579460e+00,1.60178651e-02,1.94132195e+00,1.94132195e+00,5.28583684e-02,6.10428130e-02,4.91045074e-02,5.47492216e-02
2.1800,5.84146716e-02,7.14627939e+00,7.14627939e+00,4.71936019e-02,5.77352668e+00,5.77352668e+00,1.61277969e-02,1.97302732e+00,1.97302732e+00,5.25052260e-02,6.05142610e-02,4.88898741e-02,5.43924131e-02
2.1900,5.76292562e-02,7.11619629e+00,7.11619629e+00,4.69157715e-02,5.79326996e+00,5.79326996e+00,1.61557397e-02,1.99494879e+00,1.99494879e+00,5.19973174e-02,5.97104603e-02,4.86100723e-02,5.38751314e-02
2.2000,5.65948318e-02,7.05359359e+00,7.05359359e+00,4.65983136e-02,5.80769577e+00,5.80769577e+00,1.60992202e-02,2.00649693e+00,2.00649693e+00,5.13539066e-02,5.86483503e-02,4.82891128e-02,5.32172604e-02
