time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
0.220000,1.79324924e-06,-2.03691306e-07,3.20600595e-06,1.82798088e-09,-2.07636397e-10,3.26809985e-09
0.225000,1.79121775e-06,-2.01322222e-07,3.20305327e-06,1.82591004e-09,-2.05221429e-10,3.26508998e-09
0.230000,1.78911693e-06,-1.98848681e-07,3.20001683e-06,1.82376853e-09,-2.02699980e-10,3.26199473e-09
0.235000,1.78694104e-06,-1.96276925e-07,3.19689805e-06,1.82155050e-09,-2.00078415e-10,3.25881554e-09
0.240000,1.78468769e-06,-1.93613045e-07,3.19370038e-06,1.81925351e-09,-1.97362940e-10,3.25555594e-09
0.245000,1.78235771e-06,-1.90860702e-07,3.19042879e-06,1.81687840e-09,-1.94557291e-10,3.25222099e-09
0.250000,1.77995528e-06,-1.88019673e-07,3.18708969e-06,1.81442944e-09,-1.91661236e-10,3.24881722e-09
0.255000,1.77748850e-06,-1.85085709e-07,3.18369073e-06,1.81191488e-09,-1.88670447e-10,3.24535243e-09
0.260000,1.77496991e-06,-1.82051932e-07,3.18023976e-06,1.80934751e-09,-1.85577912e-10,3.24183462e-09
0.265000,1.77241570e-06,-1.78911134e-07,3.17674314e-06,1.80674383e-09,-1.82376283e-10,3.23827028e-09
0.270000,1.76984327e-06,-1.75657548e-07,3.17320441e-06,1.80412158e-09,-1.79059682e-10,3.23466301e-09
0.275000,1.76726794e-06,-1.72287020e-07,3.16962395e-06,1.80149637e-09,-1.75623873e-10,3.23101320e-09
0.280000,1.76469985e-06,-1.68795977e-07,3.16599933e-06,1.79887854e-09,-1.72065216e-10,3.22731838e-09
0.285000,1.76214151e-06,-1.65180449e-07,3.16232555e-06,1.79627065e-09,-1.68379663e-10,3.22357345e-09
0.290000,1.75958532e-06,-1.61436000e-07,3.15859441e-06,1.79366495e-09,-1.64562691e-10,3.21977004e-09
0.295000,1.75701144e-06,-1.57558341e-07,3.15479326e-06,1.79104122e-09,-1.60609929e-10,3.21589527e-09
0.300000,1.75438735e-06,-1.53543876e-07,3.15090426e-06,1.78836631e-09,-1.56517712e-10,3.21193095e-09
0.305000,1.75167105e-06,-1.49389847e-07,3.14690581e-06,1.78559741e-09,-1.52283229e-10,3.20785506e-09
0.310000,1.74881879e-06,-1.45094665e-07,3.14277668e-06,1.78268989e-09,-1.47904857e-10,3.20364595e-09
0.315000,1.74579604e-06,-1.40659314e-07,3.13850162e-06,1.77960860e-09,-1.43383602e-10,3.19928810e-09
0.320000,1.74258859e-06,-1.36089844e-07,3.13407660e-06,1.77633903e-09,-1.38725631e-10,3.19477737e-09
0.325000,1.73920853e-06,-1.31399430e-07,3.12951237e-06,1.77289351e-09,-1.33944373e-10,3.19012474e-09
0.330000,1.73569110e-06,-1.26607725e-07,3.12483673e-06,1.76930795e-09,-1.29059862e-10,3.18535854e-09
0.335000,1.73208269e-06,-1.21735819e-07,3.12009544e-06,1.76562965e-09,-1.24093598e-10,3.18052543e-09
0.340000,1.72842649e-06,-1.16796738e-07,3.11535007e-06,1.76190264e-09,-1.19058857e-10,3.17568814e-09
0.345000,1.72475472e-06,-1.11783956e-07,3.11067005e-06,1.75815975e-09,-1.13948987e-10,3.17091748e-09
0.350000,1.72109174e-06,-1.06663601e-07,3.10611814e-06,1.75442583e-09,-1.08729461e-10,3.16627742e-09
0.355000,1.71746303e-06,-1.01376739e-07,3.10173308e-06,1.75072684e-09,-1.03340203e-10,3.16180742e-09
0.360000,1.71389876e-06,-9.58534311e-08,3.09751634e-06,1.74709353e-09,-9.77099196e-11,3.15750901e-09
0.365000,1.71042356e-06,-9.00329943e-08,3.09342787e-06,1.74355103e-09,-9.17767526e-11,3.15334136e-09
0.370000,1.70703529e-06,-8.38819082e-08,3.08939054e-06,1.74009714e-09,-8.55065323e-11,3.14922584e-09
0.375000,1.70368687e-06,-7.74036802e-08,3.08530050e-06,1.73668386e-09,-7.89028341e-11,3.14505657e-09
0.380000,1.70028675e-06,-7.06394699e-08,3.08104259e-06,1.73321789e-09,-7.20076146e-11,3.14071620e-09
0.385000,1.69672376e-06,-6.36613794e-08,3.07651164e-06,1.72958589e-09,-6.48943725e-11,3.13609749e-09
0.390000,1.69290650e-06,-5.65607063e-08,3.07163840e-06,1.72569470e-09,-5.76561736e-11,3.13112987e-09
0.395000,1.68879791e-06,-4.94302484e-08,3.06641324e-06,1.72150654e-09,-5.03876131e-11,3.12580351e-09
0.400000,1.68442758e-06,-4.23390128e-08,3.06089593e-06,1.71705156e-09,-4.31590344e-11,3.12017934e-09
0.405000,1.67987887e-06,-3.53066972e-08,3.05520219e-06,1.71241475e-09,-3.59905170e-11,3.11437532e-09
0.410000,1.67526262e-06,-2.82950359e-08,3.04946837e-06,1.70770909e-09,-2.88430540e-11,3.10853045e-09
0.415000,1.67069319e-06,-2.12268915e-08,3.04380758e-06,1.70305116e-09,-2.16380138e-11,3.10276002e-09
0.420000,1.66627402e-06,-1.40246250e-08,3.03827484e-06,1.69854640e-09,-1.42962538e-11,3.09712012e-09
0.425000,1.66208734e-06,-6.64561131e-09,3.03285305e-06,1.69427863e-09,-6.77432346e-12,3.09159332e-09
0.430000,1.65817936e-06,9.04968435e-10,3.02746114e-06,1.69029496e-09,9.22495857e-13,3.08609698e-09
0.435000,1.65454202e-06,8.58960245e-09,3.02197834e-06,1.68658718e-09,8.75596580e-12,3.08050799e-09
0.440000,1.65110675e-06,1.63711689e-08,3.01627805e-06,1.68308537e-09,1.66882455e-11,3.07469729e-09
0.445000,1.64776692e-06,2.42433168e-08,3.01026797e-06,1.67968086e-09,2.47128612e-11,3.06857082e-09
0.450000,1.64442731e-06,3.22428933e-08,3.00393259e-06,1.67627657e-09,3.28673734e-11,3.06211273e-09
0.455000,1.64105310e-06,4.04409342e-08,2.99736329e-06,1.67283700e-09,4.12241938e-11,3.05541620e-09
0.460000,1.63768214e-06,4.89192797e-08,2.99075276e-06,1.66940075e-09,4.98667479e-11,3.04867763e-09
0.465000,1.63438161e-06,5.77417937e-08,2.98434129e-06,1.66603630e-09,5.88601363e-11,3.04214198e-09
0.470000,1.63116315e-06,6.69269436e-08,2.97833370e-06,1.66275551e-09,6.82231841e-11,3.03601805e-09
0.475000,1.62790100e-06,7.64299570e-08,2.97283073e-06,1.65943017e-09,7.79102518e-11,3.03040849e-09
0.480000,1.62431078e-06,8.61432533e-08,2.96781198e-06,1.65577042e-09,8.78116751e-11,3.02529254e-09
0.485000,1.62002965e-06,9.59189057e-08,2.96316856e-06,1.65140637e-09,9.77766623e-11,3.02055918e-09
0.490000,1.61478641e-06,1.05612907e-07,2.95874307e-06,1.64606158e-09,1.07658417e-10,3.01604798e-09
0.495000,1.60858076e-06,1.15142473e-07,2.95433412e-06,1.63973574e-09,1.17372551e-10,3.01155364e-09
0.500000,1.60175420e-06,1.24527410e-07,2.94966631e-06,1.63277696e-09,1.26939256e-10,3.00679542e-09
0.505000,1.59487530e-06,1.33881731e-07,2.94437588e-06,1.62576483e-09,1.36474751e-10,3.00140253e-09
0.510000,1.58847336e-06,1.43354417e-07,2.93806764e-06,1.61923890e-09,1.46130904e-10,2.99497211e-09
0.515000,1.58276611e-06,1.53057189e-07,2.93045030e-06,1.61342111e-09,1.56021599e-10,2.98720723e-09
0.520000,1.57755351e-06,1.63025547e-07,2.92149190e-06,1.60810756e-09,1.66183024e-10,2.97807533e-09
0.525000,1.57235494e-06,1.73237798e-07,2.91150844e-06,1.60280830e-09,1.76593067e-10,2.96789851e-09
0.530000,1.56671306e-06,1.83675406e-07,2.90112542e-06,1.59705715e-09,1.87232830e-10,2.95731439e-09
0.535000,1.56048053e-06,1.94369019e-07,2.89111344e-06,1.59070390e-09,1.98133556e-10,2.94710850e-09
0.540000,1.55391669e-06,2.05383408e-07,2.88215750e-06,1.58401294e-09,2.09361272e-10,2.93797911e-09
0.545000,1.54753845e-06,2.16756828e-07,2.87464930e-06,1.57751116e-09,2.20954972e-10,2.93032548e-09
0.550000,1.54181510e-06,2.28458964e-07,2.86857976e-06,1.57167696e-09,2.32883755e-10,2.92413838e-09
0.555000,1.53687981e-06,2.40409984e-07,2.86356526e-06,1.56664609e-09,2.45066243e-10,2.91902677e-09
0.560000,1.53241007e-06,2.52540906e-07,2.85898670e-06,1.56208978e-09,2.57432116e-10,2.91435953e-09
0.565000,1.52773433e-06,2.64843069e-07,2.85417814e-06,1.55732347e-09,2.69972547e-10,2.90945784e-09
0.570000,1.52211004e-06,2.77373102e-07,2.84859409e-06,1.55159026e-09,2.82745262e-10,2.90376563e-09
0.575000,1.51503884e-06,2.90217952e-07,2.84191558e-06,1.54438210e-09,2.95838891e-10,2.89695777e-09
0.580000,1.50646766e-06,3.03454893e-07,2.83409034e-06,1.53564491e-09,3.09332205e-10,2.88898098e-09
0.585000,1.49678054e-06,3.17142959e-07,2.82531108e-06,1.52577017e-09,3.23285382e-10,2.88003168e-09
0.590000,1.48659460e-06,3.31342020e-07,2.81593305e-06,1.51538695e-09,3.37759449e-10,2.87047202e-09
0.595000,1.47648395e-06,3.46118206e-07,2.80635025e-06,1.50508048e-09,3.52821820e-10,2.86070362e-09
0.600000,1.46679272e-06,3.61514587e-07,2.79687873e-06,1.49520155e-09,3.68516398e-10,2.85104865e-09
0.605000,1.45762683e-06,3.77505897e-07,2.78769906e-06,1.48585814e-09,3.84817428e-10,2.84169119e-09
0.610000,1.44898293e-06,3.93956852e-07,2.77887761e-06,1.47704682e-09,4.01587005e-10,2.83269889e-09
0.615000,1.44088757e-06,4.10598975e-07,2.77044416e-06,1.46879467e-09,4.18551453e-10,2.82410210e-09
0.620000,1.43344437e-06,4.27063496e-07,2.76247919e-06,1.46120731e-09,4.35334859e-10,2.81598286e-09
0.625000,1.42678927e-06,4.42996888e-07,2.75516357e-06,1.45442331e-09,4.51576848e-10,2.80852556e-09
0.630000,1.42103567e-06,4.58208862e-07,2.74876908e-06,1.44855827e-09,4.67083448e-10,2.80200722e-09
0.635000,1.41627827e-06,4.72747987e-07,2.74360272e-06,1.44370873e-09,4.81904166e-10,2.79674080e-09
0.640000,1.41264265e-06,4.86847077e-07,2.73993318e-06,1.44000270e-09,4.96276328e-10,2.79300018e-09
0.645000,1.41030326e-06,5.00779045e-07,2.73791906e-06,1.43761800e-09,5.10478129e-10,2.79094705e-09
0.650000,1.40940986e-06,5.14713183e-07,2.73754460e-06,1.43670730e-09,5.24682144e-10,2.79056535e-09
0.655000,1.40994741e-06,5.28643875e-07,2.73855568e-06,1.43725526e-09,5.38882645e-10,2.79159600e-09
0.660000,1.41162966e-06,5.42419081e-07,2.74038758e-06,1.43897009e-09,5.52924649e-10,2.79346338e-09
0.665000,1.41392375e-06,5.55838136e-07,2.74211237e-06,1.44130862e-09,5.66603604e-10,2.79522158e-09
0.670000,1.41622077e-06,5.68743783e-07,2.74249164e-06,1.44365012e-09,5.79759208e-10,2.79560820e-09
0.675000,1.41805634e-06,5.81060280e-07,2.74022737e-06,1.44552125e-09,5.92314251e-10,2.79330007e-09
0.680000,1.41922581e-06,5.92797076e-07,2.73440248e-06,1.44671337e-09,6.04278365e-10,2.78736237e-09
0.685000,1.41969619e-06,6.04053639e-07,2.72493448e-06,1.44719285e-09,6.15752945e-10,2.77771099e-09
0.690000,1.41937079e-06,6.15040833e-07,2.71276513e-06,1.44686115e-09,6.26952939e-10,2.76530595e-09
0.695000,1.41789303e-06,6.26121912e-07,2.69958989e-06,1.44535477e-09,6.38248637e-10,2.75187552e-09
0.700000,1.41467298e-06,6.37828184e-07,2.68717672e-06,1.44207235e-09,6.50181635e-10,2.73922193e-09
0.705000,1.40916825e-06,6.50766400e-07,2.67658760e-06,1.43646101e-09,6.63370439e-10,2.72842773e-09
0.710000,1.40124142e-06,6.65435846e-07,2.66772013e-06,1.42838065e-09,6.78324002e-10,2.71938851e-09
0.715000,1.39131526e-06,6.82105751e-07,2.65943722e-06,1.41826225e-09,6.95316769e-10,2.71094518e-09
0.720000,1.38017154e-06,7.00835001e-07,2.65022520e-06,1.40690269e-09,7.14408768e-10,2.70155474e-09
0.725000,1.36850731e-06,7.21531744e-07,2.63903017e-06,1.39501254e-09,7.35506365e-10,2.69014288e-09
0.730000,1.35654536e-06,7.43941026e-07,2.62584057e-06,1.38281892e-09,7.58349669e-10,2.67669783e-09
0.735000,1.34393920e-06,7.67618051e-07,2.61171514e-06,1.36996860e-09,7.82485272e-10,2.66229882e-09
0.740000,1.32999226e-06,7.92021709e-07,2.59821981e-06,1.35575154e-09,8.07361579e-10,2.64854211e-09
0.745000,1.31401339e-06,8.16727010e-07,2.58653799e-06,1.33946319e-09,8.32545372e-10,2.63663404e-09
0.750000,1.29557998e-06,8.41576613e-07,2.57671885e-06,1.32067276e-09,8.57876262e-10,2.62662472e-09
0.755000,1.27458794e-06,8.66590440e-07,2.56750207e-06,1.29927415e-09,8.83374557e-10,2.61722943e-09
0.760000,1.25116028e-06,8.91664482e-07,2.55689536e-06,1.27539274e-09,9.08934232e-10,2.60641729e-09
0.765000,1.22562309e-06,9.16336737e-07,2.54328091e-06,1.24936095e-09,9.34084339e-10,2.59253916e-09
0.770000,1.19871082e-06,9.39911979e-07,2.52647024e-06,1.22192744e-09,9.58116186e-10,2.57540289e-09
0.775000,1.17193814e-06,9.61916110e-07,2.50805534e-06,1.19463622e-09,9.80546493e-10,2.55663134e-09
0.780000,1.14782930e-06,9.82482829e-07,2.49076689e-06,1.17006045e-09,1.00151155e-09,2.53900804e-09
0.785000,1.12963070e-06,1.00230377e-06,2.47716943e-06,1.15150938e-09,1.02171638e-09,2.52514723e-09
0.790000,1.12036864e-06,1.02219123e-06,2.46845494e-06,1.14206793e-09,1.04198902e-09,2.51626395e-09
0.795000,1.12156721e-06,1.04261110e-06,2.46400996e-06,1.14328971e-09,1.06280438e-09,2.51173289e-09
0.800000,1.13230006e-06,1.06347980e-06,2.46190959e-06,1.15423044e-09,1.08407727e-09,2.50959184e-09
0.805000,1.14919841e-06,1.08430594e-06,2.45991662e-06,1.17145608e-09,1.10530676e-09,2.50756027e-09
0.810000,1.16755574e-06,1.10455463e-06,2.45630857e-06,1.19016895e-09,1.12594764e-09,2.50388234e-09
0.815000,1.18305337e-06,1.12394121e-06,2.45006999e-06,1.20596674e-09,1.14570969e-09,2.49752293e-09
0.820000,1.19323932e-06,1.14243133e-06,2.44051456e-06,1.21634997e-09,1.16455793e-09,2.48778243e-09
0.825000,1.19797815e-06,1.16005427e-06,2.42682958e-06,1.22118058e-09,1.18252219e-09,2.47383239e-09
0.830000,1.19868531e-06,1.17677812e-06,2.40801734e-06,1.22190144e-09,1.19956995e-09,2.45465580e-09
0.835000,1.19693864e-06,1.19251059e-06,2.38331896e-06,1.22012094e-09,1.21560712e-09,2.42947907e-09
0.840000,1.19345103e-06,1.20718656e-06,2.35283624e-06,1.21656578e-09,1.23056734e-09,2.39840595e-09
0.845000,1.18806137e-06,1.22096095e-06,2.31796024e-06,1.21107174e-09,1.24460851e-09,2.36285447e-09
0.850000,1.18058525e-06,1.23441780e-06,2.28133096e-06,1.20345081e-09,1.25832600e-09,2.32551576e-09
0.855000,1.17167656e-06,1.24854617e-06,2.24628537e-06,1.19436959e-09,1.27272800e-09,2.28979140e-09
