time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
6.95000000e-01,4.55636422e-06,2.90208372e-06,-6.27887392e-06,4.64461185e-09,2.95829126e-09,-6.40048309e-09
7.00000000e-01,4.46855257e-06,2.72153021e-06,-6.30055037e-06,4.55509946e-09,2.77424079e-09,-6.42257938e-09
7.05000000e-01,4.42963764e-06,2.52069750e-06,-6.30637950e-06,4.51543082e-09,2.56951835e-09,-6.42852141e-09
7.10000000e-01,4.44797458e-06,2.34122646e-06,-6.26206247e-06,4.53412291e-09,2.38657132e-09,-6.38334604e-09
7.15000000e-01,4.51679155e-06,2.21870746e-06,-6.13983025e-06,4.60427274e-09,2.26167937e-09,-6.25874644e-09
7.20000000e-01,4.61677418e-06,2.18434591e-06,-5.93858174e-06,4.70619182e-09,2.22665230e-09,-6.05360015e-09
7.25000000e-01,4.72261468e-06,2.26221272e-06,-5.69297051e-06,4.81408224e-09,2.30602724e-09,-5.80323191e-09
7.30000000e-01,4.81140687e-06,2.45891864e-06,-5.46497138e-06,4.90459415e-09,2.50654296e-09,-5.57081690e-09
7.35000000e-01,4.86945397e-06,2.75055719e-06,-5.32073838e-06,4.96376552e-09,2.80382996e-09,-5.42379040e-09
7.40000000e-01,4.89463515e-06,3.07676366e-06,-5.30363728e-06,4.98943440e-09,3.13635440e-09,-5.40635808e-09
7.45000000e-01,4.89354151e-06,3.34983045e-06,-5.41682438e-06,4.98831958e-09,3.41470994e-09,-5.52173739e-09
7.50000000e-01,4.87502631e-06,3.47943311e-06,-5.62423123e-06,4.96944578e-09,3.54682275e-09,-5.73316129e-09
7.55000000e-01,4.84347645e-06,3.40536038e-06,-5.86916861e-06,4.93728486e-09,3.47131537e-09,-5.98284262e-09
7.60000000e-01,4.79528192e-06,3.12577100e-06,-6.09987500e-06,4.88815690e-09,3.18631091e-09,-6.21801732e-09
7.65000000e-01,4.72065891e-06,2.70856133e-06,-6.28751722e-06,4.81208860e-09,2.76102072e-09,-6.40929380e-09
7.70000000e-01,4.61061292e-06,2.27832731e-06,-6.42769041e-06,4.69991123e-09,2.32245394e-09,-6.55218187e-09
7.75000000e-01,4.46616066e-06,1.97997616e-06,-6.52772629e-06,4.55266123e-09,2.01832432e-09,-6.65415524e-09
7.80000000e-01,4.30502841e-06,1.92962781e-06,-6.59084151e-06,4.38840817e-09,1.96700082e-09,-6.71849288e-09
