time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
6.65000000e-01,4.98096417e-06,4.88300675e-06,5.24652127e-06,5.07743544e-09,4.97758079e-09,5.34813585e-09
6.70000000e-01,5.08213314e-06,4.88272325e-06,5.20171149e-06,5.18056386e-09,4.97729180e-09,5.30245820e-09
6.75000000e-01,5.18385389e-06,4.88279143e-06,5.15580710e-06,5.28425473e-09,4.97736130e-09,5.25566473e-09
6.80000000e-01,5.28544255e-06,4.88338397e-06,5.11014024e-06,5.38781096e-09,4.97796531e-09,5.20911340e-09
6.85000000e-01,5.38639203e-06,4.88440062e-06,5.06595806e-06,5.49071563e-09,4.97900166e-09,5.16407549e-09
6.90000000e-01,5.48671698e-06,4.88551379e-06,5.02393170e-06,5.59298367e-09,4.98013638e-09,5.12123517e-09
6.95000000e-01,5.58711157e-06,4.88636392e-06,4.98377882e-06,5.69532270e-09,4.98100298e-09,5.08030461e-09
7.00000000e-01,5.68878897e-06,4.88678862e-06,4.94420076e-06,5.79896939e-09,4.98143590e-09,5.03996000e-09
7.05000000e-01,5.79302808e-06,4.88696095e-06,4.90331053e-06,5.90522740e-09,4.98161157e-09,4.99827781e-09
7.10000000e-01,5.90063536e-06,4.88735289e-06,4.85948187e-06,6.01491882e-09,4.98201110e-09,4.95360028e-09
7.15000000e-01,6.01160587e-06,4.88851276e-06,4.81220359e-06,6.12803861e-09,4.98319344e-09,4.90540631e-09
7.20000000e-01,6.12514338e-06,4.89074882e-06,4.76240558e-06,6.24377511e-09,4.98547281e-09,4.85464381e-09
7.25000000e-01,6.23998137e-06,4.89388099e-06,4.71201569e-06,6.36083727e-09,4.98866563e-09,4.80327798e-09
7.30000000e-01,6.35483308e-06,4.89720931e-06,4.66300530e-06,6.47791343e-09,4.99205842e-09,4.75331835e-09
7.35000000e-01,6.46881194e-06,4.89976304e-06,4.61649153e-06,6.59409984e-09,4.99466161e-09,4.70590370e-09
7.40000000e-01,6.58168206e-06,4.90074509e-06,4.57237730e-06,6.70915603e-09,4.99566268e-09,4.66093506e-09
7.45000000e-01,6.69381643e-06,4.89994463e-06,4.52963713e-06,6.82346221e-09,4.99484672e-09,4.61736711e-09
