time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
4.35000000e-01,2.76369509e-06,-1.10823186e-06,-1.60885590e-06,2.81722231e-09,-1.12969609e-09,-1.64001621e-09
4.40000000e-01,2.76453096e-06,-1.10959418e-06,-1.60474546e-06,2.81807437e-09,-1.13108479e-09,-1.63582616e-09
4.45000000e-01,2.76539156e-06,-1.11133364e-06,-1.60043917e-06,2.81895164e-09,-1.13285794e-09,-1.63143646e-09
4.50000000e-01,2.76642285e-06,-1.11295183e-06,-1.59602393e-06,2.82000290e-09,-1.13450747e-09,-1.62693571e-09
4.55000000e-01,2.76776515e-06,-1.11407256e-06,-1.59162964e-06,2.82137121e-09,-1.13564991e-09,-1.62245631e-09
4.60000000e-01,2.76948889e-06,-1.11455632e-06,-1.58736400e-06,2.82312833e-09,-1.13614304e-09,-1.61810805e-09
4.65000000e-01,2.77154972e-06,-1.11447806e-06,-1.58325559e-06,2.82522907e-09,-1.13606326e-09,-1.61392007e-09
4.70000000e-01,2.77380234e-06,-1.11401857e-06,-1.57923325e-06,2.82752532e-09,-1.13559488e-09,-1.60981983e-09
4.75000000e-01,2.77607285e-06,-1.11336661e-06,-1.57515086e-06,2.82983981e-09,-1.13493028e-09,-1.60565837e-09
4.80000000e-01,2.77823523e-06,-1.11269649e-06,-1.57084521e-06,2.83204406e-09,-1.13424719e-09,-1.60126933e-09
4.85000000e-01,2.78022601e-06,-1.11220213e-06,-1.56619863e-06,2.83407340e-09,-1.13374325e-09,-1.59653275e-09
4.90000000e-01,2.78198828e-06,-1.11211134e-06,-1.56117843e-06,2.83586981e-09,-1.13365070e-09,-1.59141532e-09
4.95000000e-01,2.78341243e-06,-1.11262751e-06,-1.55584291e-06,2.83732154e-09,-1.13417687e-09,-1.58597647e-09
5.00000000e-01,2.78435464e-06,-1.11382156e-06,-1.55032209e-06,2.83828200e-09,-1.13539405e-09,-1.58034872e-09
5.05000000e-01,2.78474260e-06,-1.11555296e-06,-1.54478578e-06,2.83867747e-09,-1.13715898e-09,-1.57470518e-09
5.10000000e-01,2.78469019e-06,-1.11748445e-06,-1.53940383e-06,2.83862404e-09,-1.13912788e-09,-1.56921899e-09
5.15000000e-01,2.78452400e-06,-1.11918771e-06,-1.53429753e-06,2.83845464e-09,-1.14086412e-09,-1.56401380e-09
5.20000000e-01,2.78468463e-06,-1.12027711e-06,-1.52948813e-06,2.83861838e-09,-1.14197463e-09,-1.55911125e-09
5.25000000e-01,2.78555019e-06,-1.12051046e-06,-1.52486685e-06,2.83950070e-09,-1.14221250e-09,-1.55440046e-09
5.30000000e-01,2.78727756e-06,-1.11984380e-06,-1.52021975e-06,2.84126152e-09,-1.14153293e-09,-1.54966336e-09
